term,log_odds,scope
occasion,-3.083494557008109,industrial_1760_1840
occasions,-1.8105288811952212,industrial_1760_1840
occupied,3.2708754837892413,industrial_1760_1840
occupier,3.502677097846566,industrial_1760_1840
oct,-2.8090577113063486,industrial_1760_1840
octennial,0.13538126786009202,industrial_1760_1840
october,-1.835608565592245,industrial_1760_1840
october 5th,-2.697832076196124,industrial_1760_1840
odis,-3.578190798844216,industrial_1760_1840
odis xti,-3.578190798844216,industrial_1760_1840
offering,-3.528180378269554,industrial_1760_1840
offering church,-1.8105288811952212,industrial_1760_1840
offering payment,-1.4740566445740084,industrial_1760_1840
offerings,-2.1999936479569446,industrial_1760_1840
offerings paid,-2.0618433094761275,industrial_1760_1840
offertory,-2.5726689332421184,industrial_1760_1840
office,-0.9632310208080177,industrial_1760_1840
officer,-3.6258188478334703,industrial_1760_1840
officer unnamed,-3.578190798844216,industrial_1760_1840
officers,-2.8309763970139947,industrial_1760_1840
officers salaries,-2.0618433094761275,industrial_1760_1840
officers unspecified,-1.8105288811952212,industrial_1760_1840
offices,-2.0618433094761275,industrial_1760_1840
official,-4.330526850794492,industrial_1760_1840
official inspection,-2.5726689332421184,industrial_1760_1840
officials,-2.4295680896014447,industrial_1760_1840
officiaries,-3.083494557008109,industrial_1760_1840
officiary,-3.160455598144237,industrial_1760_1840
oil,-4.182106845676218,industrial_1760_1840
old,0.4395926422630835,industrial_1760_1840
old rent,1.470382334592432,industrial_1760_1840
oliver,-3.4755366447841323,industrial_1760_1840
omitted,-0.9632310208080177,industrial_1760_1840
omitted previous,-1.8105288811952214,industrial_1760_1840
omn,-1.163901716270169,industrial_1760_1840
omnium,-3.756439030250535,industrial_1760_1840
omnium animarum,-3.671281221910228,industrial_1760_1840
onslow,0.13538126786009202,industrial_1760_1840
open,-1.5510176857101368,industrial_1760_1840
open exhibition,0.13538126786009202,industrial_1760_1840
open scholarship,-1.163901716270169,industrial_1760_1840
opening,-0.9632310208080177,industrial_1760_1840
opening balance,0.13538126786009202,industrial_1760_1840
opinion,-0.9632310208080177,industrial_1760_1840
order,-3.319883335072339,industrial_1760_1840
ordered,-1.901500659400948,industrial_1760_1840
orders,-3.160455598144237,industrial_1760_1840
ordinary,-2.4295680896014447,industrial_1760_1840
ordinary disbursements,-1.4740566445740084,industrial_1760_1840
ordinary expenses,-3.0001129480690576,industrial_1760_1840
ordinary payments,-2.2625140049382786,industrial_1760_1840
ordinary regular,-3.671281221910228,industrial_1760_1840
organ,-1.8105288811952212,industrial_1760_1840
oriel,-2.5726689332421184,industrial_1760_1840
oriel college,-2.5726689332421184,industrial_1760_1840
oriel window,0.13538126786009202,industrial_1760_1840
original,0.010218124906086026,industrial_1760_1840
orphans,-1.4740566445740084,industrial_1760_1840
orphans clergy,-1.4740566445740084,industrial_1760_1840
orphans fund,0.13538126786009202,industrial_1760_1840
osborn,0.38669569614099825,industrial_1760_1840
osborne,-1.1996197988722481,industrial_1760_1840
ought,3.179903705583515,industrial_1760_1840
ought 13s,3.179903705583515,industrial_1760_1840
outstanding,-0.060363309266003376,industrial_1760_1840
outstanding account,-3.160455598144237,industrial_1760_1840
outstanding sums,2.700330625321629,industrial_1760_1840
overdue,4.3980611449014075,industrial_1760_1840
overdue payments,3.7989429139897384,industrial_1760_1840
overdue sums,3.0798202470265323,industrial_1760_1840
overpayment,2.0812914169154055,industrial_1760_1840
overseer,-3.0001129480690576,industrial_1760_1840
overseers,-2.909141169863331,industrial_1760_1840
oversight,-2.8090577113063486,industrial_1760_1840
owed,2.700330625321629,industrial_1760_1840
owing,1.462252208509182,industrial_1760_1840
oxford,-2.7287225632154626,industrial_1760_1840
oxford brigade,0.13538126786009202,industrial_1760_1840
oxford civic,-3.160455598144237,industrial_1760_1840
oxford civitati,-2.909141169863331,industrial_1760_1840
oxford covering,0.13538126786009202,industrial_1760_1840
oxford municipal,-4.0077534585314405,industrial_1760_1840
oxford year,0.13538126786009202,industrial_1760_1840
oxon,-3.231914562126382,industrial_1760_1840
padbury,0.4867791546979806,industrial_1760_1840
padbury st,3.2708754837892413,industrial_1760_1840
padie,-2.697832076196124,industrial_1760_1840
page,0.34064439389645335,industrial_1760_1840
page turner,3.3542570927282926,industrial_1760_1840
pages,-3.083494557008109,industrial_1760_1840
paid,0.016192750594973583,industrial_1760_1840
paid account,0.9826791282472956,industrial_1760_1840
paid annunciation,-3.578190798844216,industrial_1760_1840
paid barret,3.179903705583515,industrial_1760_1840
paid beaton,3.6907293293495056,industrial_1760_1840
paid behalf,-1.9848822683399991,industrial_1760_1840
paid bishop,-1.8105288811952212,industrial_1760_1840
paid brewer,2.968594611916308,industrial_1760_1840
paid bursar,1.2339935565282016,industrial_1760_1840
paid charles,-2.909141169863331,industrial_1760_1840
paid christmas,-3.578190798844216,industrial_1760_1840
paid clinkard,3.0798202470265323,industrial_1760_1840
paid college,0.7782666136391488,industrial_1760_1840
paid common,-3.231914562126382,industrial_1760_1840
paid connection,-1.8105288811952214,industrial_1760_1840
paid dennis,3.179903705583515,industrial_1760_1840
paid diocesan,-0.9632310208080177,industrial_1760_1840
paid donnithorne,3.0798202470265323,industrial_1760_1840
paid dr,-1.5510176857101368,industrial_1760_1840
paid easter,-1.1996197988722481,industrial_1760_1840
paid feast,-4.827463362399815,industrial_1760_1840
paid fellows,-2.0618433094761275,industrial_1760_1840
paid gardiner,3.2708754837892413,industrial_1760_1840
paid hartley,1.4083469436729796,industrial_1760_1840
paid hodge,3.2708754837892413,industrial_1760_1840
paid infirmary,-2.5726689332421184,industrial_1760_1840
paid jackson,0.13538126786009202,industrial_1760_1840
paid janitor,-1.8105288811952212,industrial_1760_1840
paid john,-0.5424984405690647,industrial_1760_1840
paid judge,3.0798202470265323,industrial_1760_1840
paid kimber,3.2708754837892413,industrial_1760_1840
paid lady,-0.8550174361677849,industrial_1760_1840
paid librarian,-1.4740566445740084,industrial_1760_1840
paid library,-1.4740566445740084,industrial_1760_1840
paid lord,1.7448191802941924,industrial_1760_1840
paid merton,-1.8105288811952212,industrial_1760_1840
paid michaelmas,-1.3309558009333349,industrial_1760_1840
paid midsummer,0.13538126786009202,industrial_1760_1840
paid molineux,2.0812914169154055,industrial_1760_1840
paid molyneux,3.179903705583515,industrial_1760_1840
paid mr,-0.6415958516172724,industrial_1760_1840
paid mrs,-2.8768803076451097,industrial_1760_1840
paid napier,2.669078081817524,industrial_1760_1840
paid napper,3.5693684723452384,industrial_1760_1840
paid nativity,-2.909141169863331,industrial_1760_1840
paid norris,3.8489533345643996,industrial_1760_1840
paid parish,-3.0001129480690576,industrial_1760_1840
paid penn,3.179903705583515,industrial_1760_1840
paid pickford,3.6318888293265723,industrial_1760_1840
paid poor,-2.2625140049382786,industrial_1760_1840
paid prickett,3.502677097846566,industrial_1760_1840
paid prior,-1.4740566445740084,industrial_1760_1840
paid rector,-3.528180378269554,industrial_1760_1840
paid relating,-2.321354504961212,industrial_1760_1840
paid richard,-1.3309558009333349,industrial_1760_1840
paid sadler,2.788623232467307,industrial_1760_1840
paid sayer,3.179903705583515,industrial_1760_1840
paid shiers,-2.909141169863331,industrial_1760_1840
paid sir,1.1570325153920733,industrial_1760_1840
paid st,-2.0163809353993702,industrial_1760_1840
paid taylor,1.5876335967717798,industrial_1760_1840
paid tenant,5.744853063045052,industrial_1760_1840
paid thiers,-3.83491064569203,industrial_1760_1840
paid thomas,-1.4740566445740084,industrial_1760_1840
paid vicar,-1.4740566445740084,industrial_1760_1840
paid william,0.30243535252325815,industrial_1760_1840
paid wilson,3.179903705583515,industrial_1760_1840
paid year,-2.5726689332421184,industrial_1760_1840
pain,0.13538126786009202,industrial_1760_1840
pain brazier,0.13538126786009202,industrial_1760_1840
painter,-2.8298917982091902,industrial_1760_1840
painter painting,-3.714766333849967,industrial_1760_1840
painting,-3.4199667936293214,industrial_1760_1840
painting work,-4.7698935105783375,industrial_1760_1840
palmer,-2.2625140049382786,industrial_1760_1840
paper,-3.528180378269554,industrial_1760_1840
paper ink,-0.9632310208080177,industrial_1760_1840
paper stationery,-2.4295680896014447,industrial_1760_1840
papers,-1.8105288811952212,industrial_1760_1840
parcel,0.789307735266756,industrial_1760_1840
parcels,-0.8550174361677849,industrial_1760_1840
parenthetical,1.0908927128875283,industrial_1760_1840
parish,-1.2348269555081741,industrial_1760_1840
parish assessors,-3.231914562126382,industrial_1760_1840
parish estate,2.843431468962302,industrial_1760_1840
parish kidlington,-0.4524053970420269,industrial_1760_1840
parish payment,-0.653076092504178,industrial_1760_1840
parish poor,-3.298605936625054,industrial_1760_1840
parish rates,-2.321354504961212,industrial_1760_1840
parish recorded,-2.697832076196124,industrial_1760_1840
parish st,0.5248460346218153,industrial_1760_1840
parish tax,-2.4295680896014447,industrial_1760_1840
parish taxes,-3.361126293606388,industrial_1760_1840
parishes,-4.609550860503158,industrial_1760_1840
parishes kidlington,-2.5726689332421184,industrial_1760_1840
parishes south,-2.909141169863331,industrial_1760_1840
parker,-3.714766333849967,industrial_1760_1840
parsonage,-2.697832076196124,industrial_1760_1840
parsons,-0.626758784186805,industrial_1760_1840
partial,-0.6813798686670299,industrial_1760_1840
partial payment,-1.3906750356349573,industrial_1760_1840
partial settlement,-2.8090577113063486,industrial_1760_1840
particulars,-0.7519219271408109,industrial_1760_1840
parties,-3.160455598144237,industrial_1760_1840
parties newington,-2.909141169863331,industrial_1760_1840
partly,-0.1747736604437475,industrial_1760_1840
parts,-1.866098732350032,industrial_1760_1840
parts augmentation,-2.0618433094761275,industrial_1760_1840
parts riddling,-2.909141169863331,industrial_1760_1840
parts year,-0.9632310208080177,industrial_1760_1840
party,-1.866098732350032,industrial_1760_1840
parva,2.232522386639329,industrial_1760_1840
pasch,-3.4755366447841323,industrial_1760_1840
past,-1.2997032574292307,industrial_1760_1840
paul,-0.8201301771673443,industrial_1760_1840
pavier,-2.616154045181857,industrial_1760_1840
pavier paving,-2.909141169863331,industrial_1760_1840
paving,-3.907669999974458,industrial_1760_1840
paving lighting,-4.537447566601814,industrial_1760_1840
paving work,-3.871951917372379,industrial_1760_1840
paving works,-3.4199667936293214,industrial_1760_1840
pavior,-3.231914562126382,industrial_1760_1840
pay,-3.083494557008109,industrial_1760_1840
payable,0.8943605112698995,industrial_1760_1840
payable annunciation,1.8932391854124657,industrial_1760_1840
payable candlemas,3.179903705583515,industrial_1760_1840
payable college,-0.626758784186805,industrial_1760_1840
payable feast,1.2339935565282016,industrial_1760_1840
payable lady,0.13538126786009202,industrial_1760_1840
payable michaelmas,1.2736026946232475,industrial_1760_1840
payable midsummer,1.5567669487912528,industrial_1760_1840
payable mr,2.0812914169154055,industrial_1760_1840
payable year,1.434664251990353,industrial_1760_1840
payee,-2.18138846012591,industrial_1760_1840
payee listed,0.13538126786009202,industrial_1760_1840
payee named,0.13538126786009202,industrial_1760_1840
payee previous,-2.5726689332421184,industrial_1760_1840
payer,5.125813854638828,industrial_1760_1840
payer named,2.968594611916308,industrial_1760_1840
paying,2.332605845196311,industrial_1760_1840
payment,-1.2145116633076665,industrial_1760_1840
payment abbreviated,-4.283459339936506,industrial_1760_1840
payment account,-3.340717421975181,industrial_1760_1840
payment allowed,-3.578190798844216,industrial_1760_1840
payment ann,-2.5726689332421184,industrial_1760_1840
payment annual,0.723167932762211,industrial_1760_1840
payment annunciation,-3.9421561760456276,industrial_1760_1840
payment archdeacon,-2.909141169863331,industrial_1760_1840
payment arrears,3.5693684723452384,industrial_1760_1840
payment assessed,-3.0001129480690576,industrial_1760_1840
payment associated,0.7820084327851444,industrial_1760_1840
payment augmentation,-4.499347720369544,industrial_1760_1840
payment balliol,-5.095727348994495,industrial_1760_1840
payment bampton,4.067206900584417,industrial_1760_1840
payment banister,1.7448191802941924,industrial_1760_1840
payment barber,-4.283459339936506,industrial_1760_1840
payment barrett,-1.4740566445740084,industrial_1760_1840
payment baxter,-2.5726689332421184,industrial_1760_1840
payment beadle,-4.375478238656759,industrial_1760_1840
payment bedel,-2.5726689332421184,industrial_1760_1840
payment bedells,-2.697832076196124,industrial_1760_1840
payment bell,-3.4199667936293214,industrial_1760_1840
payment bellringer,-1.8105288811952212,industrial_1760_1840
payment benefice,-2.697832076196124,industrial_1760_1840
payment benefices,-2.8090577113063486,industrial_1760_1840
payment bensington,4.067206900584417,industrial_1760_1840
payment benson,-2.8090577113063486,industrial_1760_1840
payment bible,-1.7104454226382386,industrial_1760_1840
payment biblical,-2.909141169863331,industrial_1760_1840
payment bills,-2.4295680896014447,industrial_1760_1840
payment bishop,-3.298605936625054,industrial_1760_1840
payment bliss,-3.083494557008109,industrial_1760_1840
payment bolton,-4.499347720369544,industrial_1760_1840
payment bracher,0.13538126786009202,industrial_1760_1840
payment braine,-0.9632310208080177,industrial_1760_1840
payment brewer,2.843431468962302,industrial_1760_1840
payment broadwater,0.13538126786009202,industrial_1760_1840
payment bromley,-0.5006074988599047,industrial_1760_1840
payment brown,1.470382334592432,industrial_1760_1840
payment building,-2.5726689332421184,industrial_1760_1840
payment bursar,-1.901500659400948,industrial_1760_1840
payment bush,-4.155078173288299,industrial_1760_1840
payment butler,-2.2625140049382786,industrial_1760_1840
payment buttery,-2.2625140049382786,industrial_1760_1840
payment candles,-0.9632310208080177,industrial_1760_1840
payment capons,-1.2314950074026971,industrial_1760_1840
payment carpenter,-3.231914562126382,industrial_1760_1840
payment carriage,-3.0001129480690576,industrial_1760_1840
payment carter,0.13538126786009202,industrial_1760_1840
payment chapel,-0.9632310208080177,industrial_1760_1840
payment charge,2.0812914169154055,industrial_1760_1840
payment charles,-4.397218225293164,industrial_1760_1840
payment chase,1.9812079583584228,industrial_1760_1840
payment christ,-4.970564206040488,industrial_1760_1840
payment christmas,-1.918742465835454,industrial_1760_1840
payment church,-3.231914562126382,industrial_1760_1840
payment city,-5.116892160186538,industrial_1760_1840
payment clarke,0.13538126786009202,industrial_1760_1840
payment cleaning,-4.518579082297431,industrial_1760_1840
payment cleansing,-1.4740566445740084,industrial_1760_1840
payment clerk,-2.2625140049382786,industrial_1760_1840
payment clifton,3.6318888293265723,industrial_1760_1840
payment clinkard,0.13538126786009202,industrial_1760_1840
payment clutterbuck,0.13538126786009202,industrial_1760_1840
payment coal,-2.909141169863331,industrial_1760_1840
payment coals,-3.528180378269554,industrial_1760_1840
payment colby,0.13538126786009202,industrial_1760_1840
payment coll,-0.20109096876112087,industrial_1760_1840
payment collection,-1.4740566445740084,industrial_1760_1840
payment college,-4.223888379691173,industrial_1760_1840
payment collins,-2.0618433094761275,industrial_1760_1840
payment collis,0.33605196332224313,industrial_1760_1840
payment common,-3.0001129480690576,industrial_1760_1840
payment concerning,-1.3906750356349573,industrial_1760_1840
payment connected,-3.160455598144237,industrial_1760_1840
payment consecration,-2.4295680896014447,industrial_1760_1840
payment cook,-4.479739248981168,industrial_1760_1840
payment corn,-4.574148933452242,industrial_1760_1840
payment court,-3.6258188478334703,industrial_1760_1840
payment covering,-0.4524053970420271,industrial_1760_1840
payment cuddington,0.13538126786009202,industrial_1760_1840
payment curate,-3.671281221910228,industrial_1760_1840
payment curia,-3.160455598144237,industrial_1760_1840
payment curnock,3.179903705583515,industrial_1760_1840
payment curtis,-1.5592144529143153,industrial_1760_1840
payment dated,-2.8090577113063486,industrial_1760_1840
payment david,-2.5726689332421184,industrial_1760_1840
payment davies,-3.231914562126382,industrial_1760_1840
payment day,-3.160455598144237,industrial_1760_1840
payment dean,0.13538126786009202,industrial_1760_1840
payment deputy,-3.231914562126382,industrial_1760_1840
payment described,-2.0618433094761275,industrial_1760_1840
payment diocesan,-2.4295680896014447,industrial_1760_1840
payment ditto,-2.2625140049382786,industrial_1760_1840
payment doctor,-2.909141169863331,industrial_1760_1840
payment dodd,-3.9754925963132193,industrial_1760_1840
payment doe,-2.697832076196124,industrial_1760_1840
payment domus,0.13538126786009202,industrial_1760_1840
payment dr,-0.7645603260125337,industrial_1760_1840
payment dudley,-3.671281221910228,industrial_1760_1840
payment duke,0.13538126786009202,industrial_1760_1840
payment easter,-3.9754925963132193,industrial_1760_1840
payment edward,-1.163901716270169,industrial_1760_1840
payment entry,-3.083494557008109,industrial_1760_1840
payment exhibitioner,0.13538126786009202,industrial_1760_1840
payment falconer,0.13538126786009202,industrial_1760_1840
payment faulkner,-1.8105288811952212,industrial_1760_1840
payment feast,-2.4795785101761063,industrial_1760_1840
payment fee,0.13538126786009202,industrial_1760_1840
payment fees,-2.697832076196124,industrial_1760_1840
payment fellows,-0.9632310208080177,industrial_1760_1840
payment field,0.13538126786009202,industrial_1760_1840
payment fine,-0.9632310208080178,industrial_1760_1840
payment firm,-2.4295680896014447,industrial_1760_1840
payment fletcher,-3.4199667936293214,industrial_1760_1840
payment fourth,-4.234066584606929,industrial_1760_1840
payment francis,-1.4740566445740084,industrial_1760_1840
payment franklin,-0.9632310208080177,industrial_1760_1840
payment franklyn,0.13538126786009202,industrial_1760_1840
payment furniture,0.13538126786009202,industrial_1760_1840
payment garden,-3.4755366447841323,industrial_1760_1840
payment gardener,-3.083494557008109,industrial_1760_1840
payment gardiner,-0.2540834989016311,industrial_1760_1840
payment garrington,3.0798202470265323,industrial_1760_1840
payment garsington,2.255644804060183,industrial_1760_1840
payment gas,-3.7964443648642336,industrial_1760_1840
payment george,-3.231914562126382,industrial_1760_1840
payment giles,2.843431468962302,industrial_1760_1840
payment gill,0.13538126786009202,industrial_1760_1840
payment glazier,-2.4295680896014447,industrial_1760_1840
payment green,-3.231914562126382,industrial_1760_1840
payment greene,-4.155078173288299,industrial_1760_1840
payment greenhow,3.2708754837892413,industrial_1760_1840
payment greenway,0.13538126786009202,industrial_1760_1840
payment grey,-2.909141169863331,industrial_1760_1840
payment grove,-2.697832076196124,industrial_1760_1840
payment guinear,1.0908927128875283,industrial_1760_1840
payment guineas,-1.4740566445740084,industrial_1760_1840
payment gwinear,1.6614375713551413,industrial_1760_1840
payment hackworth,0.13538126786009202,industrial_1760_1840
payment half,-0.2323435122652253,industrial_1760_1840
payment harris,-2.5726689332421184,industrial_1760_1840
payment hayes,-4.127298609181223,industrial_1760_1840
payment herbert,-0.9632310208080177,industrial_1760_1840
payment hertford,4.246255132033403,industrial_1760_1840
payment hewett,-1.4740566445740084,industrial_1760_1840
payment hewlett,-4.537447566601814,industrial_1760_1840
payment hickman,-3.361126293606388,industrial_1760_1840
payment hill,0.13538126786009202,industrial_1760_1840
payment hilliard,0.13538126786009202,industrial_1760_1840
payment hillington,1.8699823232481985,industrial_1760_1840
payment hollis,0.13538126786009202,industrial_1760_1840
payment hopkins,0.13538126786009202,industrial_1760_1840
payment horner,0.13538126786009202,industrial_1760_1840
payment house,-4.479739248981168,industrial_1760_1840
payment hughes,-1.4740566445740084,industrial_1760_1840
payment hustings,-3.361126293606388,industrial_1760_1840
payment hutt,-0.9632310208080177,industrial_1760_1840
payment income,-0.9632310208080177,industrial_1760_1840
payment individual,-1.4740566445740084,industrial_1760_1840
payment infirmary,-3.578190798844216,industrial_1760_1840
payment insurance,-2.5726689332421184,industrial_1760_1840
payment involving,-3.0001129480690576,industrial_1760_1840
payment james,1.7448191802941924,industrial_1760_1840
payment janitor,-5.1063657471995505,industrial_1760_1840
payment jesus,2.356997298320471,industrial_1760_1840
payment john,-2.723639960151997,industrial_1760_1840
payment jones,0.13538126786009202,industrial_1760_1840
payment judges,-3.160455598144237,industrial_1760_1840
payment junior,0.13538126786009202,industrial_1760_1840
payment kidlington,1.2052145919781583,industrial_1760_1840
payment kimber,-1.4740566445740084,industrial_1760_1840
payment kind,3.502677097846566,industrial_1760_1840
payment knowles,-4.208424153993592,industrial_1760_1840
payment labelled,-0.20109096876112087,industrial_1760_1840
payment lad,3.7462991805043164,industrial_1760_1840
payment ladlane,3.502677097846566,industrial_1760_1840
payment lady,0.6149543481219784,industrial_1760_1840
payment land,-5.197337525405277,industrial_1760_1840
payment laundress,-3.4199667936293214,industrial_1760_1840
payment laundry,-3.671281221910228,industrial_1760_1840
payment lawrance,-2.909141169863331,industrial_1760_1840
payment leach,-4.069311351530874,industrial_1760_1840
payment leadenhall,0.13538126786009202,industrial_1760_1840
payment leonard,0.7544204762663155,industrial_1760_1840
payment librarian,-5.137618290703655,industrial_1760_1840
payment library,-3.7964443648642336,industrial_1760_1840
payment lieu,-0.9632310208080177,industrial_1760_1840
payment lighting,-3.083494557008109,industrial_1760_1840
payment little,1.3721438950090188,industrial_1760_1840
payment livings,-3.231914562126382,industrial_1760_1840
payment local,-2.5726689332421184,industrial_1760_1840
payment lock,-3.0001129480690576,industrial_1760_1840
payment long,0.2856634709094301,industrial_1760_1840
payment lord,-0.9632310208080177,industrial_1760_1840
payment lovell,-0.9632310208080177,industrial_1760_1840
payment lucas,1.295551449527635,industrial_1760_1840
payment lumbart,-2.8090577113063486,industrial_1760_1840
payment major,-1.4740566445740084,industrial_1760_1840
payment making,0.13538126786009202,industrial_1760_1840
payment mason,-1.4740566445740084,industrial_1760_1840
payment mayor,-3.671281221910228,industrial_1760_1840
payment medenham,2.843431468962302,industrial_1760_1840
payment merton,-2.118196246027259,industrial_1760_1840
payment messrs,-3.671281221910228,industrial_1760_1840
payment michaelmas,-0.49032463190432085,industrial_1760_1840
payment michell,-1.2997032574292307,industrial_1760_1840
payment midsummer,1.2339935565282016,industrial_1760_1840
payment minchin,3.431218133864421,industrial_1760_1840
payment miss,-1.8105288811952212,industrial_1760_1840
payment mitchell,-3.160455598144237,industrial_1760_1840
payment molineux,-1.5992197875280145,industrial_1760_1840
payment montacute,3.431218133864421,industrial_1760_1840
payment months,-3.083494557008109,industrial_1760_1840
payment morton,-0.9632310208080178,industrial_1760_1840
payment mountacute,2.0812914169154055,industrial_1760_1840
payment mr,-2.2430864876547205,industrial_1760_1840
payment mrs,-1.3985490920658634,industrial_1760_1840
payment mynn,0.13538126786009202,industrial_1760_1840
payment napier,3.6318888293265723,industrial_1760_1840
payment napper,2.843431468962302,industrial_1760_1840
payment new,-2.697832076196124,industrial_1760_1840
payment newbery,-2.909141169863331,industrial_1760_1840
payment newington,-0.327242254088021,industrial_1760_1840
payment newman,-0.9632310208080177,industrial_1760_1840
payment newton,-0.9632310208080177,industrial_1760_1840
payment north,-1.0883941637620238,industrial_1760_1840
payment noted,-0.8201301771673443,industrial_1760_1840
payment nunney,0.13538126786009202,industrial_1760_1840
payment old,-0.4524053970420269,industrial_1760_1840
payment oliver,-2.909141169863331,industrial_1760_1840
payment open,0.13538126786009202,industrial_1760_1840
payment order,-2.909141169863331,industrial_1760_1840
payment osborn,0.723167932762211,industrial_1760_1840
payment osborne,-0.20109096876112087,industrial_1760_1840
payment oxford,-3.083494557008109,industrial_1760_1840
payment padbury,-2.697832076196124,industrial_1760_1840
payment painter,-2.4295680896014447,industrial_1760_1840
payment parish,-2.0368420072707103,industrial_1760_1840
payment parishes,-2.5726689332421184,industrial_1760_1840
payment parker,-2.5726689332421184,industrial_1760_1840
payment parts,-3.231914562126382,industrial_1760_1840
payment pavier,-2.909141169863331,industrial_1760_1840
payment paving,-3.9421561760456276,industrial_1760_1840
payment payee,-2.8090577113063486,industrial_1760_1840
payment payne,-2.8090577113063486,industrial_1760_1840
payment penson,-3.160455598144237,industrial_1760_1840
payment person,-3.4755366447841323,industrial_1760_1840
payment pipes,0.13538126786009202,industrial_1760_1840
payment plate,-3.671281221910228,industrial_1760_1840
payment plowman,-3.083494557008109,industrial_1760_1840
payment poor,-5.357680175480456,industrial_1760_1840
payment porter,0.13538126786009202,industrial_1760_1840
payment postage,-3.6258188478334703,industrial_1760_1840
payment preacher,-4.574148933452242,industrial_1760_1840
payment preceding,-2.5726689332421184,industrial_1760_1840
payment previous,-3.160455598144237,industrial_1760_1840
payment price,0.13538126786009202,industrial_1760_1840
payment prickett,1.3591566994822077,industrial_1760_1840
payment pride,-2.697832076196124,industrial_1760_1840
payment prisoners,-1.8105288811952212,industrial_1760_1840
payment procuration,-2.8090577113063486,industrial_1760_1840
payment property,-0.6855992842097383,industrial_1760_1840
payment purchase,-2.0618433094761275,industrial_1760_1840
payment purdue,-3.231914562126382,industrial_1760_1840
payment quarter,-0.5006074988599047,industrial_1760_1840
payment quit,-1.8105288811952212,industrial_1760_1840
payment ralph,0.13538126786009202,industrial_1760_1840
payment rates,-2.0618433094761275,industrial_1760_1840
payment received,6.432490587794027,industrial_1760_1840
payment receiver,-3.160455598144237,industrial_1760_1840
payment recorded,-0.201090968761121,industrial_1760_1840
payment rector,-4.098725236737168,industrial_1760_1840
payment rectory,5.229131468666854,industrial_1760_1840
payment redemption,-2.5726689332421184,industrial_1760_1840
payment related,-0.9632310208080177,industrial_1760_1840
payment relating,-0.8932501696589467,industrial_1760_1840
payment remainder,-3.0001129480690576,industrial_1760_1840
payment removing,-2.0618433094761275,industrial_1760_1840
payment rent,0.5628252826870315,industrial_1760_1840
payment repairing,-2.0618433094761275,industrial_1760_1840
payment repairs,-2.697832076196124,industrial_1760_1840
payment representing,-1.2860044130710688,industrial_1760_1840
payment respect,-2.321354504961212,industrial_1760_1840
payment reverend,-0.653076092504178,industrial_1760_1840
payment richard,2.2395154221302995,industrial_1760_1840
payment river,-3.578190798844216,industrial_1760_1840
payment robert,-4.459738582274498,industrial_1760_1840
payment robey,0.13538126786009202,industrial_1760_1840
payment robinson,-3.298605936625054,industrial_1760_1840
payment rowell,-2.4295680896014447,industrial_1760_1840
payment rowles,0.13538126786009202,industrial_1760_1840
payment ruton,-2.697832076196124,industrial_1760_1840
payment sadler,0.882595669690313,industrial_1760_1840
payment sayer,2.700330625321629,industrial_1760_1840
payment scavenger,-2.909141169863331,industrial_1760_1840
payment scholar,-2.909141169863331,industrial_1760_1840
payment scholl,-2.909141169863331,industrial_1760_1840
payment school,-1.4740566445740084,industrial_1760_1840
payment scullion,-2.8090577113063486,industrial_1760_1840
payment second,-2.4295680896014447,industrial_1760_1840
payment servants,-1.4740566445740084,industrial_1760_1840
payment serving,-2.909141169863331,industrial_1760_1840
payment share,-3.528180378269554,industrial_1760_1840
payment shiers,-3.0001129480690576,industrial_1760_1840
payment simon,0.13538126786009202,industrial_1760_1840
payment sir,0.9918535045233369,industrial_1760_1840
payment small,-2.2625140049382786,industrial_1760_1840
payment smith,-3.83491064569203,industrial_1760_1840
payment souls,-5.029404706063422,industrial_1760_1840
payment south,-0.15941827236055295,industrial_1760_1840
payment specified,-0.1159331604208141,industrial_1760_1840
payment st,-2.8547799606444437,industrial_1760_1840
payment stamps,-2.0618433094761275,industrial_1760_1840
payment stipend,-2.5726689332421184,industrial_1760_1840
payment stringer,0.13538126786009202,industrial_1760_1840
payment sub,-4.234066584606929,industrial_1760_1840
payment subscription,-2.0618433094761275,industrial_1760_1840
payment supervision,-2.5726689332421184,industrial_1760_1840
payment supervisor,-4.660409277736649,industrial_1760_1840
payment supervisors,-3.298605936625054,industrial_1760_1840
payment symm,0.13538126786009202,industrial_1760_1840
payment symon,0.13538126786009202,industrial_1760_1840
payment synodal,-3.083494557008109,industrial_1760_1840
payment synodals,-2.2625140049382786,industrial_1760_1840
payment tax,-2.0618433094761275,industrial_1760_1840
payment taxes,-3.298605936625054,industrial_1760_1840
payment taylor,-0.3400424288549828,industrial_1760_1840
payment teasler,-2.5726689332421184,industrial_1760_1840
payment tenant,3.2708754837892413,industrial_1760_1840
payment tenement,1.0908927128875283,industrial_1760_1840
payment tew,-0.9632310208080177,industrial_1760_1840
payment thatching,0.13538126786009202,industrial_1760_1840
payment thomas,-1.643474796532055,industrial_1760_1840
payment thompson,-2.0618433094761275,industrial_1760_1840
payment thomson,-2.697832076196124,industrial_1760_1840
payment thrup,3.0798202470265323,industrial_1760_1840
payment thrupp,2.700330625321629,industrial_1760_1840
payment tintinhull,3.3542570927282926,industrial_1760_1840
payment tom,-3.361126293606388,industrial_1760_1840
