year,L1_old,L3_old,L4_old,L2_old,texp,tinc,L1_new,L2_new,L3_admin_share,L3_struct_idx,L3_new,L4_securities_inc,L4_fee_inc,L4_new,era
1803,0.9164143872646331,0.49701118863987703,0.0,0.8636867544647298,1768.8572111649032,2350.321820273743,0.02823188656771894,0.36401779454126154,0.25814201632046224,0.1569282592305315,0.14966899982075124,0.03965848752745177,0.006362332701682807,0.046020820229134576,transition
1804,0.850602598387556,0.4478364217888567,5.856511086009454e-06,0.8786981016616952,1239.2594568309817,1974.468642948383,0.11703724960669867,0.3951080562898563,0.15533700194948616,0.18419338418959036,0.17213038396125552,0.014039688908503326,0.0,0.014039688908503326,transition
1805,0.735442018409715,0.4297873019528716,0.00659166180597452,0.8904381729097359,1409.3388371436636,2240.799640135478,0.09144463942843269,0.33794337648292827,0.0753198669213419,0.1952959531479567,0.20903669881697123,0.011570031280886777,0.009698767461422404,0.02126879874230918,transition
1806,0.864407071473408,0.44523463572360783,0.01675404964798432,0.8164121144649314,1520.2875267754162,1839.4328932553412,0.051813930698747734,0.3936227922813958,0.1556771842358392,0.1946259470664498,0.22020733368243461,0.01299246919199,0.0,0.01299246919199,transition
1807,0.8860036898195928,0.5714316055928474,0.0,0.9528592533557924,1298.3101536178406,1623.2051179207444,0.0010040325422393595,0.3946604133460382,0.08847586251061555,0.18305108000015446,0.2557669565382812,0.0143275738874921,0.00930736331869277,0.02363493720618487,transition
1808,0.7982933967517596,0.38615190961351725,0.002484768044543121,0.6011190581260772,1069.5145999426816,1412.5766146891774,0.2015147645389191,0.3813285363505806,0.07559206411980479,0.18889157054840883,0.2610548757077463,0.0,0.0,0.0,transition
1809,0.8353556578226964,0.34245679131091017,0.007166982346586958,0.8827051054291704,2145.855560636082,3058.227197962709,0.07298939019517897,0.21132119445389838,0.15690562156883056,0.18455051122825963,0.27110147723096,0.04935515007129813,0.008844160477696802,0.05819931054899493,transition
1810,0.8967480279366095,0.35319230608704655,0.0011568733147300893,0.9398842547577375,2634.9705700123914,4009.1782837670385,0.04892360227306796,0.19053565350703677,0.06820673467216339,0.17926438541194045,0.2479000732594101,0.005323905358889367,0.008526941453074584,0.013850846811963951,transition
1811,0.8701723647047203,0.32482963462232267,0.004254050287961199,0.8596115865701119,1496.9580660669776,2921.3873179742154,0.07954733334143275,0.17405951074856177,0.23938785201493606,0.1688570263903348,0.3242679883821156,0.00753758915158815,0.008748020733242207,0.016285609884830358,transition
1812,0.7815531200694328,0.18191787280991245,0.0009370750392586098,0.8613530133338198,2172.032094027035,2652.4534937065464,0.19592658686406722,0.1318048102441638,0.06210390451651576,0.16650793080465032,0.31351648792657866,0.005602864403525603,0.0,0.005602864403525603,transition
1813,0.8437574305620982,0.20615194462016093,0.004642503039520496,0.8660320099175567,1839.739907293689,2551.9933672728234,0.07920250160387983,0.1606905880294486,0.30392625293296904,0.15465849412963797,0.320566580155933,0.0059561821506326105,0.008331410306271506,0.014287592456904117,transition
1814,0.8190163505357803,0.35948854538736297,0.06950902204705013,0.8738009836075448,1315.456902138691,1875.6058949017067,0.15785759740526337,0.2731299010551381,0.07829371433263538,0.13130825961434486,0.307598757718285,0.0063420134092911215,0.003566932626905506,0.009908946036196627,transition
1815,0.9144675034327089,0.22223349801110462,0.0009871440630665124,0.8862300893492338,280.6958255645328,1738.926438091292,0.00852449639507904,0.0009871440630665124,0.38101300662247584,0.13143487473600055,0.28941440764625853,0.007504548869539836,0.0,0.007504548869539836,transition
1816,0.7264303258088307,0.12884558888095113,9.322968216266845e-05,0.7527790920636501,2444.801649563226,4309.742335255703,0.1306511009232991,0.1126691549596565,0.11978713278616906,0.1247646601732054,0.30364871510990676,0.06371741279458587,0.0,0.06371741279458587,transition
1817,0.7811511079761175,0.3261595152343195,0.014803208486067908,0.8640874043467206,3051.1176125754487,4885.227141140881,0.12803508544092962,0.22522986905669407,0.13709953594781124,0.1272225047024702,0.27017739652641204,0.0007777646710027664,0.0009046143852020272,0.0016823790562047935,transition
1818,,,,,,1661.0722733879102,,,,,,,,,transition
1819,0.8373513818110733,0.14784561726734957,0.004000769702490095,0.8419486100792172,2484.070192643951,2889.455898675668,0.06973917720640077,0.13264590586752778,0.07074759458407948,0.12646409501789702,0.2660343479565933,0.0,0.0,0.0,transition
1820,0.7191293460111918,0.19586818868030928,0.001957005324609113,0.747673291701431,2558.510762751521,3035.2792076119167,0.24352599319163334,0.12940011842625676,0.08852172176840734,0.12551984915201533,0.20469614703964267,0.0,0.005352231016988131,0.005352231016988131,early_industrial
