year,category,n_entries,amount_sum,amount_real,total_entries,total_amount,entry_share,amount_share,era
1861,land_rent,9.0,1030.9875000000002,581.9527545721382,215.0,42800.52395833333,0.04186046511627907,0.024088198102520313,post_1840
1861,maintenance,35.0,1326.0302083333333,748.4930053811996,215.0,42800.52395833333,0.16279069767441862,0.03098163493568992,post_1840
1861,other,23.0,6446.920833333333,3639.038627982238,215.0,42800.52395833333,0.10697674418604651,0.15062714745290184,post_1840
1861,salary_stipend,21.0,285.9458333333333,161.40541506735906,215.0,42800.52395833333,0.09767441860465116,0.006680895626691486,post_1840
1862,administrative,26.0,3365.1187499999996,1880.795187793427,191.0,24842.216666666667,0.13612565445026178,0.13545968120128837,post_1840
1862,charitable,11.0,152.9375,85.47814665772412,191.0,24842.216666666667,0.05759162303664921,0.006156354807307185,post_1840
1862,domestic,11.0,127.00416666666666,70.98377300842088,191.0,24842.216666666667,0.05759162303664921,0.005112432935064168,post_1840
1862,ecclesiastical,31.0,365.825,204.46288844176166,191.0,24842.216666666667,0.16230366492146597,0.01472594031799363,post_1840
1862,educational,11.0,841.7416666666667,470.4570012668604,191.0,24842.216666666667,0.05759162303664921,0.03388351683592379,post_1840
1862,financial,17.0,14573.897916666669,8145.482850808555,191.0,24842.216666666667,0.08900523560209424,0.5866585141020025,post_1840
1862,land_rent,7.0,874.2833333333333,488.6448319546911,191.0,24842.216666666667,0.03664921465968586,0.03519345093332385,post_1840
1862,maintenance,46.0,576.3145833333333,322.1074129964975,191.0,24842.216666666667,0.24083769633507854,0.023198999955049635,post_1840
1862,other,18.0,3694.4937499999996,2064.885842834786,191.0,24842.216666666667,0.09424083769633508,0.14871836115000472,post_1840
1862,salary_stipend,13.0,270.6,151.24077800134137,191.0,24842.216666666667,0.06806282722513089,0.01089274776204217,post_1840
1863,administrative,28.0,1489.375,824.3164711091433,213.0,17881.10625,0.13145539906103287,0.0832932246571713,post_1840
1863,charitable,13.0,120.9375,66.93463582023467,213.0,17881.10625,0.06103286384976526,0.006763423823400188,post_1840
1863,domestic,14.0,221.30833333333334,122.48634787100583,213.0,17881.10625,0.06572769953051644,0.012376657810717574,post_1840
1863,ecclesiastical,25.0,271.6041666666667,150.3233156224633,213.0,17881.10625,0.11737089201877934,0.015189449851105643,post_1840
1863,educational,26.0,543.5333333333333,300.8265072688363,213.0,17881.10625,0.12206572769953052,0.03039707531145246,post_1840
1863,financial,21.0,8300.997916666667,4594.30922994613,213.0,17881.10625,0.09859154929577464,0.46423290598514655,post_1840
1863,land_rent,14.0,699.4083333333333,387.09781565936095,213.0,17881.10625,0.06572769953051644,0.03911437712827937,post_1840
1863,maintenance,25.0,445.8458333333333,246.7599254667552,213.0,17881.10625,0.11737089201877934,0.02493390661069045,post_1840
1863,other,14.0,5234.554166666666,2897.140893660984,213.0,17881.10625,0.06572769953051644,0.29274218795420814,post_1840
1863,salary_stipend,33.0,553.5416666666666,306.365766364106,213.0,17881.10625,0.15492957746478872,0.030956790867828248,post_1840
1864,administrative,41.0,1433.9177083333334,785.9667333552584,215.0,30285.094791666666,0.19069767441860466,0.047347307914911804,post_1840
1864,charitable,19.0,73.96666666666667,40.54300957392385,215.0,30285.094791666666,0.08837209302325581,0.0024423455556434165,post_1840
1864,domestic,8.0,282.1875,154.6741394431046,215.0,30285.094791666666,0.037209302325581395,0.009317702385981882,post_1840
1864,ecclesiastical,25.0,373.34166666666664,204.63805452020753,215.0,30285.094791666666,0.11627906976744186,0.012327571342764838,post_1840
1864,educational,24.0,546.5458333333333,299.57565957757805,215.0,30285.094791666666,0.11162790697674418,0.018046693830515017,post_1840
1864,financial,22.0,22039.39791666667,12080.35404333845,215.0,30285.094791666666,0.10232558139534884,0.7277308546754522,post_1840
1864,land_rent,12.0,86.29583333333333,47.300939121537674,215.0,30285.094791666666,0.05581395348837209,0.0028494490087275126,post_1840
1864,maintenance,29.0,764.7125000000001,419.1583534312651,215.0,30285.094791666666,0.13488372093023257,0.025250457535646233,post_1840
1864,other,12.0,4321.845833333334,2368.913524080977,215.0,30285.094791666666,0.05581395348837209,0.14270537579834636,post_1840
1864,salary_stipend,23.0,362.8833333333333,198.90557626251552,215.0,30285.094791666666,0.10697674418604651,0.01198224195201084,post_1840
