era,term,relative_freq
industrial_1760_1840,convert,0.0
post_1840,convert,3.093580819798917e-05
pre_1760,conveyance,2.298797728787844e-05
industrial_1760_1840,conveyance,4.508922029465805e-05
post_1840,conveyance,9.280742459396752e-05
pre_1760,conyers,2.298797728787844e-05
industrial_1760_1840,conyers,9.01784405893161e-05
post_1840,conyers,0.0
pre_1760,cook,0.002988437047424197
industrial_1760_1840,cook,0.0005410706435358966
post_1840,cook,9.280742459396752e-05
pre_1760,cook acct,9.195190915151376e-05
industrial_1760_1840,cook acct,1.1272305073664513e-05
post_1840,cook acct,0.0
pre_1760,cooke,4.597595457575688e-05
industrial_1760_1840,cooke,0.0003607137623572644
post_1840,cooke,3.093580819798917e-05
pre_1760,cookes,2.298797728787844e-05
industrial_1760_1840,cookes,4.508922029465805e-05
post_1840,cookes,0.0
pre_1760,cooks,9.195190915151376e-05
industrial_1760_1840,cooks,0.00012399535581030966
post_1840,cooks,0.0
pre_1760,cooper,6.896393186363533e-05
industrial_1760_1840,cooper,0.0001690845761049677
post_1840,cooper,0.00015467904098994585
pre_1760,cooper repairs,0.0
industrial_1760_1840,cooper repairs,3.381691522099354e-05
post_1840,cooper repairs,6.187161639597834e-05
pre_1760,cope,2.298797728787844e-05
industrial_1760_1840,cope,5.636152536832257e-05
post_1840,cope,0.0
pre_1760,copon,6.896393186363533e-05
industrial_1760_1840,copon,3.381691522099354e-05
post_1840,copon,0.0
pre_1760,copons,0.0001149398864393922
industrial_1760_1840,copons,0.00015781227103130318
post_1840,copons,3.093580819798917e-05
pre_1760,copons brown,0.0
industrial_1760_1840,copons brown,5.636152536832257e-05
post_1840,copons brown,3.093580819798917e-05
pre_1760,copy,0.00018390381830302752
industrial_1760_1840,copy,0.00013526766088397415
post_1840,copy,0.00015467904098994585
pre_1760,coques,9.195190915151376e-05
industrial_1760_1840,coques,2.2544610147329026e-05
post_1840,coques,0.0
pre_1760,coquo,0.0010344589779545297
industrial_1760_1840,coquo,0.00014653996595763867
post_1840,coquo,0.0
pre_1760,coquo coquo,4.597595457575688e-05
industrial_1760_1840,coquo coquo,6.763383044198708e-05
post_1840,coquo coquo,0.0
pre_1760,coquo lotrici,0.00039079561389393345
industrial_1760_1840,coquo lotrici,3.381691522099354e-05
post_1840,coquo lotrici,0.0
pre_1760,cor,0.0
industrial_1760_1840,cor,6.763383044198708e-05
post_1840,cor,6.187161639597834e-05
pre_1760,core,0.0
industrial_1760_1840,core,3.381691522099354e-05
post_1840,core,9.280742459396752e-05
pre_1760,cork,2.298797728787844e-05
industrial_1760_1840,cork,4.508922029465805e-05
post_1840,cork,0.0
pre_1760,corn,0.0017470862738787614
industrial_1760_1840,corn,0.0025362686415745157
post_1840,corn,0.0014849187935034804
pre_1760,corn price,0.0009195190915151376
industrial_1760_1840,corn price,0.0005185260333885676
post_1840,corn price,3.093580819798917e-05
pre_1760,corn prices,0.00032183168203029814
industrial_1760_1840,corn prices,0.000811605965303845
post_1840,corn prices,0.0005568445475638051
pre_1760,corn rent,2.298797728787844e-05
industrial_1760_1840,corn rent,0.0009017844058931611
post_1840,corn rent,6.187161639597834e-05
pre_1760,corn rents,0.0
industrial_1760_1840,corn rents,3.381691522099354e-05
post_1840,corn rents,6.187161639597834e-05
pre_1760,corne,0.0003448196593181766
industrial_1760_1840,corne,2.2544610147329026e-05
post_1840,corne,0.0
pre_1760,cornish,0.0
industrial_1760_1840,cornish,0.00019162918625229673
post_1840,cornish,3.093580819798917e-05
pre_1760,coroner,0.0
industrial_1760_1840,coroner,3.381691522099354e-05
post_1840,coroner,3.093580819798917e-05
pre_1760,cost,4.597595457575688e-05
industrial_1760_1840,cost,1.1272305073664513e-05
post_1840,cost,0.0003402938901778809
pre_1760,costs,0.0
industrial_1760_1840,costs,4.508922029465805e-05
post_1840,costs,0.0001237432327919567
pre_1760,cote,0.0
industrial_1760_1840,cote,2.2544610147329026e-05
post_1840,cote,0.00015467904098994585
pre_1760,cottage,0.0
industrial_1760_1840,cottage,0.00010145074566298062
post_1840,cottage,0.001608662026295437
pre_1760,cottages,0.0
industrial_1760_1840,cottages,3.381691522099354e-05
post_1840,cottages,0.002691415313225058
pre_1760,count,6.896393186363533e-05
industrial_1760_1840,count,0.0
post_1840,count,3.093580819798917e-05
pre_1760,country,4.597595457575688e-05
industrial_1760_1840,country,3.381691522099354e-05
post_1840,country,0.0
pre_1760,court,0.0004137835911818119
industrial_1760_1840,court,0.00021417379639962576
post_1840,court,0.0
pre_1760,court hustings,2.298797728787844e-05
industrial_1760_1840,court hustings,3.381691522099354e-05
post_1840,court hustings,0.0
pre_1760,cow,0.0
industrial_1760_1840,cow,7.890613551565159e-05
post_1840,cow,3.093580819798917e-05
pre_1760,cox,9.195190915151376e-05
industrial_1760_1840,cox,0.00015781227103130318
post_1840,cox,3.093580819798917e-05
pre_1760,cripps,0.0
industrial_1760_1840,cripps,9.01784405893161e-05
post_1840,cripps,0.0001237432327919567
pre_1760,croft,2.298797728787844e-05
industrial_1760_1840,croft,2.2544610147329026e-05
post_1840,croft,3.093580819798917e-05
pre_1760,crossed,0.00018390381830302752
industrial_1760_1840,crossed,6.763383044198708e-05
post_1840,crossed,0.0001237432327919567
pre_1760,crossed subtotal,4.597595457575688e-05
industrial_1760_1840,crossed subtotal,1.1272305073664513e-05
post_1840,crossed subtotal,3.093580819798917e-05
pre_1760,ct,2.298797728787844e-05
industrial_1760_1840,ct,0.00029307993191527733
post_1840,ct,0.00015467904098994585
pre_1760,cum,0.0024827015470908717
industrial_1760_1840,cum,0.00010145074566298062
post_1840,cum,6.187161639597834e-05
pre_1760,cum arr,0.00018390381830302752
industrial_1760_1840,cum arr,2.2544610147329026e-05
post_1840,cum arr,0.0
pre_1760,cur,2.298797728787844e-05
industrial_1760_1840,cur,0.00031562454206260636
post_1840,cur,3.093580819798917e-05
pre_1760,cura,2.298797728787844e-05
industrial_1760_1840,cura,3.381691522099354e-05
post_1840,cura,0.0
pre_1760,curat,0.0001149398864393922
industrial_1760_1840,curat,2.2544610147329026e-05
post_1840,curat,0.0
pre_1760,curate,0.0008505551596515022
industrial_1760_1840,curate,9.01784405893161e-05
post_1840,curate,0.0007115235885537509
pre_1760,curate merton,0.0
industrial_1760_1840,curate merton,6.763383044198708e-05
post_1840,curate merton,3.093580819798917e-05
pre_1760,curia,0.0009195190915151376
industrial_1760_1840,curia,0.0007890613551565159
post_1840,curia,0.0008662026295436968
pre_1760,curia hasting,2.298797728787844e-05
industrial_1760_1840,curia hasting,2.2544610147329026e-05
post_1840,curia hasting,3.093580819798917e-05
pre_1760,curia hastings,0.00013792786372727065
industrial_1760_1840,curia hastings,0.00029307993191527733
post_1840,curia hastings,0.0004331013147718484
pre_1760,curia hustings,9.195190915151376e-05
industrial_1760_1840,curia hustings,0.0002592630166942838
post_1840,curia hustings,0.00027842227378190254
pre_1760,curiae,6.896393186363533e-05
industrial_1760_1840,curiae,7.890613551565159e-05
post_1840,curiae,6.187161639597834e-05
pre_1760,curie,4.597595457575688e-05
industrial_1760_1840,curie,4.508922029465805e-05
post_1840,curie,0.0
pre_1760,curitate,2.298797728787844e-05
industrial_1760_1840,curitate,0.0
post_1840,curitate,9.280742459396752e-05
pre_1760,curitate oxon,2.298797728787844e-05
industrial_1760_1840,curitate oxon,0.0
post_1840,curitate oxon,9.280742459396752e-05
pre_1760,curtis,4.597595457575688e-05
industrial_1760_1840,curtis,0.0011385028124401158
post_1840,curtis,6.187161639597834e-05
pre_1760,cushions,2.298797728787844e-05
industrial_1760_1840,cushions,4.508922029465805e-05
post_1840,cushions,0.0
pre_1760,dale,0.0
industrial_1760_1840,dale,3.381691522099354e-05
post_1840,dale,9.280742459396752e-05
pre_1760,damage,0.0
industrial_1760_1840,damage,2.2544610147329026e-05
post_1840,damage,0.0002474864655839134
pre_1760,daniel,2.298797728787844e-05
industrial_1760_1840,daniel,3.381691522099354e-05
post_1840,daniel,6.187161639597834e-05
pre_1760,date,2.298797728787844e-05
industrial_1760_1840,date,1.1272305073664513e-05
post_1840,date,9.280742459396752e-05
pre_1760,davenport,0.0
industrial_1760_1840,davenport,0.00021417379639962576
post_1840,davenport,6.187161639597834e-05
pre_1760,david,6.896393186363533e-05
industrial_1760_1840,david,0.00010145074566298062
post_1840,david,0.00018561484918793505
pre_1760,david ditto,4.597595457575688e-05
industrial_1760_1840,david ditto,2.2544610147329026e-05
post_1840,david ditto,0.0
pre_1760,davies,9.195190915151376e-05
industrial_1760_1840,davies,0.00022544610147329027
post_1840,davies,9.280742459396752e-05
pre_1760,davis,4.597595457575688e-05
industrial_1760_1840,davis,0.00039453067757825797
post_1840,davis,0.0003093580819798917
pre_1760,dawson,0.0
industrial_1760_1840,dawson,0.0002592630166942838
post_1840,dawson,6.187161639597834e-05
pre_1760,day,0.0022068458196363304
industrial_1760_1840,day,0.004452560504097483
post_1840,day,0.004609435421500387
pre_1760,day corn,4.597595457575688e-05
industrial_1760_1840,day corn,0.00013526766088397415
post_1840,day corn,0.0
pre_1760,day dinner,2.298797728787844e-05
industrial_1760_1840,day dinner,0.00011272305073664513
post_1840,day dinner,0.0
pre_1760,day mich,0.0
industrial_1760_1840,day mich,0.00019162918625229673
post_1840,day mich,9.280742459396752e-05
pre_1760,day michs,0.0
industrial_1760_1840,day michs,5.636152536832257e-05
post_1840,day michs,3.093580819798917e-05
pre_1760,day mid,6.896393186363533e-05
industrial_1760_1840,day mid,0.0
post_1840,day mid,3.093580819798917e-05
pre_1760,day mids,0.0
industrial_1760_1840,day mids,2.2544610147329026e-05
post_1840,day mids,9.280742459396752e-05
pre_1760,day mr,0.00018390381830302752
industrial_1760_1840,day mr,0.00012399535581030966
post_1840,day mr,0.00018561484918793505
pre_1760,day new,2.298797728787844e-05
industrial_1760_1840,day new,4.508922029465805e-05
post_1840,day new,0.0
pre_1760,day pd,0.00016091584101514907
industrial_1760_1840,day pd,1.1272305073664513e-05
post_1840,day pd,0.0
pre_1760,day price,0.0
industrial_1760_1840,day price,3.381691522099354e-05
post_1840,day price,3.093580819798917e-05
pre_1760,day st,2.298797728787844e-05
industrial_1760_1840,day st,3.381691522099354e-05
post_1840,day st,0.0
pre_1760,dayman,0.0
industrial_1760_1840,dayman,0.00015781227103130318
post_1840,dayman,0.0001237432327919567
pre_1760,days,9.195190915151376e-05
industrial_1760_1840,days,0.00015781227103130318
post_1840,days,6.187161639597834e-05
pre_1760,dd,0.00013792786372727065
industrial_1760_1840,dd,4.508922029465805e-05
post_1840,dd,9.280742459396752e-05
pre_1760,deacon,2.298797728787844e-05
industrial_1760_1840,deacon,6.763383044198708e-05
post_1840,deacon,6.187161639597834e-05
pre_1760,deacon procurations,2.298797728787844e-05
industrial_1760_1840,deacon procurations,6.763383044198708e-05
post_1840,deacon procurations,0.0
pre_1760,dean,0.00043677156846969034
industrial_1760_1840,dean,0.0009130567109668256
post_1840,dean,0.0009590100541376643
pre_1760,dean fees,6.896393186363533e-05
industrial_1760_1840,dean fees,0.0006199767790515483
post_1840,dean fees,0.0003712296983758701
pre_1760,deans,6.896393186363533e-05
industrial_1760_1840,deans,0.0002818076268416128
post_1840,deans,0.0009280742459396752
pre_1760,deans fees,2.298797728787844e-05
industrial_1760_1840,deans fees,0.00023671840654695478
post_1840,deans fees,0.0008352668213457077
pre_1760,death,6.896393186363533e-05
industrial_1760_1840,death,2.2544610147329026e-05
post_1840,death,6.187161639597834e-05
pre_1760,deb,0.0002988437047424197
industrial_1760_1840,deb,0.000879239795745832
post_1840,deb,3.093580819798917e-05
pre_1760,deb anni,0.0001149398864393922
industrial_1760_1840,deb anni,0.00023671840654695478
post_1840,deb anni,0.0
pre_1760,debet,0.00025286775016666283
industrial_1760_1840,debet,4.508922029465805e-05
post_1840,debet,0.0
pre_1760,debit,0.00013792786372727065
industrial_1760_1840,debit,0.0001803568811786322
post_1840,debit,0.0
pre_1760,debita,6.896393186363533e-05
industrial_1760_1840,debita,0.0004959814232412387
post_1840,debita,0.0005259087393658159
pre_1760,debita anni,0.0
industrial_1760_1840,debita anni,0.00039453067757825797
post_1840,debita anni,0.0004949729311678268
pre_1760,debitum,4.597595457575688e-05
industrial_1760_1840,debitum,3.381691522099354e-05
post_1840,debitum,0.0
pre_1760,debitum anni,4.597595457575688e-05
industrial_1760_1840,debitum anni,3.381691522099354e-05
post_1840,debitum anni,0.0
pre_1760,debt,4.597595457575688e-05
industrial_1760_1840,debt,7.890613551565159e-05
post_1840,debt,9.280742459396752e-05
pre_1760,debts,0.0
industrial_1760_1840,debts,4.508922029465805e-05
post_1840,debts,0.00015467904098994585
pre_1760,dec,0.0006666513413484748
industrial_1760_1840,dec,0.0011272305073664513
post_1840,dec,0.0007115235885537509
pre_1760,dec 10,2.298797728787844e-05
industrial_1760_1840,dec 10,3.381691522099354e-05
post_1840,dec 10,3.093580819798917e-05
pre_1760,dec 19,4.597595457575688e-05
industrial_1760_1840,dec 19,2.2544610147329026e-05
post_1840,dec 19,0.0
pre_1760,dec 20,2.298797728787844e-05
industrial_1760_1840,dec 20,3.381691522099354e-05
post_1840,dec 20,0.0
pre_1760,dec 30,0.0
industrial_1760_1840,dec 30,2.2544610147329026e-05
post_1840,dec 30,9.280742459396752e-05
pre_1760,dec 31,0.0
industrial_1760_1840,dec 31,4.508922029465805e-05
post_1840,dec 31,3.093580819798917e-05
pre_1760,dec ad,6.896393186363533e-05
industrial_1760_1840,dec ad,1.1272305073664513e-05
post_1840,dec ad,0.0
pre_1760,dec mr,2.298797728787844e-05
industrial_1760_1840,dec mr,0.00011272305073664513
post_1840,dec mr,0.0
pre_1760,decano,2.298797728787844e-05
industrial_1760_1840,decano,0.00011272305073664513
post_1840,decano,0.0
pre_1760,decanum,6.896393186363533e-05
industrial_1760_1840,decanum,0.0006087044739778837
post_1840,decanum,0.0002474864655839134
pre_1760,decanus,6.896393186363533e-05
industrial_1760_1840,decanus,2.2544610147329026e-05
post_1840,decanus,3.093580819798917e-05
pre_1760,decbr,2.298797728787844e-05
industrial_1760_1840,decbr,4.508922029465805e-05
post_1840,decbr,0.0
pre_1760,decem,9.195190915151376e-05
industrial_1760_1840,decem,7.890613551565159e-05
post_1840,decem,0.0
pre_1760,decem annis,2.298797728787844e-05
industrial_1760_1840,decem annis,4.508922029465805e-05
post_1840,decem annis,0.0
pre_1760,decemb,6.896393186363533e-05
industrial_1760_1840,decemb,1.1272305073664513e-05
post_1840,decemb,3.093580819798917e-05
pre_1760,decr,0.00025286775016666283
industrial_1760_1840,decr,0.0002479907116206193
post_1840,decr,0.0001237432327919567
pre_1760,decr 15,2.298797728787844e-05
industrial_1760_1840,decr 15,4.508922029465805e-05
post_1840,decr 15,0.0
pre_1760,decr ad,9.195190915151376e-05
industrial_1760_1840,decr ad,1.1272305073664513e-05
post_1840,decr ad,0.0
pre_1760,decree,2.298797728787844e-05
industrial_1760_1840,decree,5.636152536832257e-05
post_1840,decree,0.0
pre_1760,decrem,2.298797728787844e-05
industrial_1760_1840,decrem,6.763383044198708e-05
post_1840,decrem,0.0
pre_1760,decrement,4.597595457575688e-05
industrial_1760_1840,decrement,0.00022544610147329027
post_1840,decrement,0.0
pre_1760,decrement xmas,2.298797728787844e-05
industrial_1760_1840,decrement xmas,6.763383044198708e-05
post_1840,decrement xmas,0.0
pre_1760,decret,9.195190915151376e-05
industrial_1760_1840,decret,3.381691522099354e-05
post_1840,decret,0.0
pre_1760,decret sept,6.896393186363533e-05
industrial_1760_1840,decret sept,3.381691522099354e-05
post_1840,decret sept,0.0
pre_1760,ded,2.298797728787844e-05
industrial_1760_1840,ded,0.0008679674906721676
post_1840,ded,0.0003093580819798917
pre_1760,ded vicarage,0.0
industrial_1760_1840,ded vicarage,3.381691522099354e-05
post_1840,ded vicarage,3.093580819798917e-05
pre_1760,deduct,9.195190915151376e-05
industrial_1760_1840,deduct,0.0006199767790515483
post_1840,deduct,0.0002474864655839134
pre_1760,deducted,0.0
industrial_1760_1840,deducted,0.00029307993191527733
post_1840,deducted,0.0005568445475638051
pre_1760,deducted rent,0.0
industrial_1760_1840,deducted rent,2.2544610147329026e-05
post_1840,deducted rent,6.187161639597834e-05
pre_1760,deducted yarnton,0.0
industrial_1760_1840,deducted yarnton,5.636152536832257e-05
post_1840,deducted yarnton,6.187161639597834e-05
pre_1760,deducti,4.597595457575688e-05
industrial_1760_1840,deducti,2.2544610147329026e-05
post_1840,deducti,0.0
pre_1760,deducting,0.0
industrial_1760_1840,deducting,6.763383044198708e-05
post_1840,deducting,3.093580819798917e-05
pre_1760,deduction,0.0
industrial_1760_1840,deduction,2.2544610147329026e-05
post_1840,deduction,0.0001237432327919567
pre_1760,deductions,0.0
industrial_1760_1840,deductions,0.00013526766088397415
post_1840,deductions,0.00015467904098994585
pre_1760,deductis,0.00020689179559090596
industrial_1760_1840,deductis,0.0005974321689042192
post_1840,deductis,0.0004640371229698376
pre_1760,deductis restat,0.0
industrial_1760_1840,deductis restat,5.636152536832257e-05
post_1840,deductis restat,0.0004331013147718484
pre_1760,deductis solutis,0.00013792786372727065
industrial_1760_1840,deductis solutis,0.0005072537283149031
post_1840,deductis solutis,3.093580819798917e-05
pre_1760,deed,0.0
industrial_1760_1840,deed,4.508922029465805e-05
post_1840,deed,9.280742459396752e-05
pre_1760,def,6.896393186363533e-05
industrial_1760_1840,def,1.1272305073664513e-05
post_1840,def,0.0
pre_1760,deficiency,6.896393186363533e-05
industrial_1760_1840,deficiency,0.0003381691522099354
post_1840,deficiency,9.280742459396752e-05
pre_1760,deficiency salary,0.0
industrial_1760_1840,deficiency salary,0.00012399535581030966
post_1840,deficiency salary,3.093580819798917e-05
pre_1760,degree,0.0
industrial_1760_1840,degree,3.381691522099354e-05
post_1840,degree,0.0007733952049497294
pre_1760,degrees,0.0001149398864393922
industrial_1760_1840,degrees,3.381691522099354e-05
post_1840,degrees,9.280742459396752e-05
pre_1760,del,2.298797728787844e-05
industrial_1760_1840,del,7.890613551565159e-05
post_1840,del,0.0
pre_1760,delivered,4.597595457575688e-05
industrial_1760_1840,delivered,7.890613551565159e-05
post_1840,delivered,0.0
pre_1760,delivered mr,2.298797728787844e-05
industrial_1760_1840,delivered mr,3.381691522099354e-05
post_1840,delivered mr,0.0
pre_1760,delivery,6.896393186363533e-05
industrial_1760_1840,delivery,0.0
post_1840,delivery,3.093580819798917e-05
pre_1760,denison,2.298797728787844e-05
industrial_1760_1840,denison,1.1272305073664513e-05
post_1840,denison,6.187161639597834e-05
pre_1760,dep,2.298797728787844e-05
industrial_1760_1840,dep,0.00014653996595763867
post_1840,dep,0.0
pre_1760,deposit,0.0
industrial_1760_1840,deposit,0.00031562454206260636
post_1840,deposit,0.001082753286929621
pre_1760,deposit mr,0.0
industrial_1760_1840,deposit mr,2.2544610147329026e-05
post_1840,deposit mr,6.187161639597834e-05
pre_1760,devon,0.00020689179559090596
industrial_1760_1840,devon,0.0
post_1840,devon,3.093580819798917e-05
pre_1760,dew,0.0
industrial_1760_1840,dew,5.636152536832257e-05
post_1840,dew,0.0002165506573859242
pre_1760,di,0.0
industrial_1760_1840,di,3.381691522099354e-05
post_1840,di,0.0003712296983758701
pre_1760,dickenson,0.0
industrial_1760_1840,dickenson,4.508922029465805e-05
post_1840,dickenson,6.187161639597834e-05
pre_1760,dictam,9.195190915151376e-05
industrial_1760_1840,dictam,2.2544610147329026e-05
post_1840,dictam,0.0
pre_1760,did,6.896393186363533e-05
industrial_1760_1840,did,1.1272305073664513e-05
post_1840,did,9.280742459396752e-05
pre_1760,didlington,2.298797728787844e-05
industrial_1760_1840,didlington,7.890613551565159e-05
post_1840,didlington,3.093580819798917e-05
pre_1760,die,0.00013792786372727065
industrial_1760_1840,die,0.0002479907116206193
post_1840,die,0.0
pre_1760,diem,9.195190915151376e-05
industrial_1760_1840,diem,0.00011272305073664513
post_1840,diem,0.0
pre_1760,difference,0.0
industrial_1760_1840,difference,2.2544610147329026e-05
post_1840,difference,6.187161639597834e-05
pre_1760,different,0.0
industrial_1760_1840,different,2.2544610147329026e-05
post_1840,different,6.187161639597834e-05
pre_1760,dificiorum,4.597595457575688e-05
industrial_1760_1840,dificiorum,0.0001690845761049677
post_1840,dificiorum,6.187161639597834e-05
pre_1760,dificiorum janitori,0.0
industrial_1760_1840,dificiorum janitori,9.01784405893161e-05
post_1840,dificiorum janitori,6.187161639597834e-05
pre_1760,digging,9.195190915151376e-05
industrial_1760_1840,digging,0.0
post_1840,digging,9.280742459396752e-05
pre_1760,dilapidations,0.0
industrial_1760_1840,dilapidations,5.636152536832257e-05
post_1840,dilapidations,0.0001237432327919567
pre_1760,dim,0.0017930622284545183
industrial_1760_1840,dim,0.003314057691657367
post_1840,dim,3.093580819798917e-05
pre_1760,dim ad,0.00043677156846969034
industrial_1760_1840,dim ad,0.0010934135921454578
post_1840,dim ad,0.0
pre_1760,dim clifton,0.0002298797728787844
industrial_1760_1840,dim clifton,3.381691522099354e-05
post_1840,dim clifton,0.0
pre_1760,dim holwell,4.597595457575688e-05
industrial_1760_1840,dim holwell,4.508922029465805e-05
post_1840,dim holwell,0.0
pre_1760,dim kidlington,0.00013792786372727065
industrial_1760_1840,dim kidlington,0.00012399535581030966
post_1840,dim kidlington,0.0
pre_1760,dim lucas,0.0001149398864393922
industrial_1760_1840,dim lucas,4.508922029465805e-05
post_1840,dim lucas,0.0
pre_1760,dim mich,2.298797728787844e-05
industrial_1760_1840,dim mich,4.508922029465805e-05
post_1840,dim mich,0.0
pre_1760,dim sayer,2.298797728787844e-05
industrial_1760_1840,dim sayer,3.381691522099354e-05
post_1840,dim sayer,0.0
pre_1760,dim south,6.896393186363533e-05
industrial_1760_1840,dim south,0.00012399535581030966
post_1840,dim south,0.0
pre_1760,dim wilmot,4.597595457575688e-05
industrial_1760_1840,dim wilmot,3.381691522099354e-05
post_1840,dim wilmot,0.0
pre_1760,dimd,4.597595457575688e-05
industrial_1760_1840,dimd,5.636152536832257e-05
post_1840,dimd,0.0
pre_1760,dimi,4.597595457575688e-05
industrial_1760_1840,dimi,2.2544610147329026e-05
post_1840,dimi,0.0
pre_1760,dimid,0.0017930622284545183
industrial_1760_1840,dimid,0.0026715363024584896
post_1840,dimid,0.0
pre_1760,dimid ad,0.00025286775016666283
industrial_1760_1840,dimid ad,5.636152536832257e-05
post_1840,dimid ad,0.0
pre_1760,dimid ann,2.298797728787844e-05
industrial_1760_1840,dimid ann,0.0004283475927992515
post_1840,dimid ann,0.0
pre_1760,dimid anni,4.597595457575688e-05
industrial_1760_1840,dimid anni,0.0005185260333885676
post_1840,dimid anni,0.0
pre_1760,dimid bensington,2.298797728787844e-05
industrial_1760_1840,dimid bensington,0.00011272305073664513
post_1840,dimid bensington,0.0
pre_1760,dimid clifton,0.00018390381830302752
industrial_1760_1840,dimid clifton,3.381691522099354e-05
post_1840,dimid clifton,0.0
pre_1760,dimid kidlington,2.298797728787844e-05
industrial_1760_1840,dimid kidlington,6.763383044198708e-05
post_1840,dimid kidlington,0.0
pre_1760,dimid thrup,2.298797728787844e-05
industrial_1760_1840,dimid thrup,3.381691522099354e-05
post_1840,dimid thrup,0.0
pre_1760,dimid wild,2.298797728787844e-05
industrial_1760_1840,dimid wild,6.763383044198708e-05
post_1840,dimid wild,0.0
pre_1760,dimid yardington,4.597595457575688e-05
industrial_1760_1840,dimid yardington,2.2544610147329026e-05
post_1840,dimid yardington,0.0
pre_1760,dimidiis,4.597595457575688e-05
industrial_1760_1840,dimidiis,2.2544610147329026e-05
post_1840,dimidiis,0.0
pre_1760,dimidio,0.0012873267281211926
industrial_1760_1840,dimidio,6.763383044198708e-05
post_1840,dimidio,0.0
pre_1760,dinner,0.000942507068803016
industrial_1760_1840,dinner,0.00039453067757825797
post_1840,dinner,0.00018561484918793505
pre_1760,dinners,0.00020689179559090596
industrial_1760_1840,dinners,2.2544610147329026e-05
post_1840,dinners,3.093580819798917e-05
pre_1760,dins,4.597595457575688e-05
industrial_1760_1840,dins,2.2544610147329026e-05
post_1840,dins,0.0
pre_1760,dio,0.0
industrial_1760_1840,dio,0.00020290149132596124
post_1840,dio,6.187161639597834e-05
pre_1760,diocesan,0.0
industrial_1760_1840,diocesan,1.1272305073664513e-05
post_1840,diocesan,0.0010208816705336427
pre_1760,diocesan board,0.0
industrial_1760_1840,diocesan board,1.1272305073664513e-05
post_1840,diocesan board,0.0005877803557617943
pre_1760,diocese,0.0
industrial_1760_1840,diocese,7.890613551565159e-05
post_1840,diocese,0.00027842227378190254
pre_1760,diocese oxford,0.0
industrial_1760_1840,diocese oxford,7.890613551565159e-05
post_1840,diocese oxford,0.0002165506573859242
pre_1760,dis,0.00036780763660605503
industrial_1760_1840,dis,0.00029307993191527733
post_1840,dis,0.0
pre_1760,dis christi,0.00018390381830302752
industrial_1760_1840,dis christi,0.00013526766088397415
post_1840,dis christi,0.0
pre_1760,dis xti,4.597595457575688e-05
industrial_1760_1840,dis xti,3.381691522099354e-05
post_1840,dis xti,0.0
pre_1760,discharge,9.195190915151376e-05
industrial_1760_1840,discharge,0.0
post_1840,discharge,3.093580819798917e-05
pre_1760,disp,4.597595457575688e-05
industrial_1760_1840,disp,2.2544610147329026e-05
post_1840,disp,0.0
pre_1760,dispute,6.896393186363533e-05
industrial_1760_1840,dispute,0.0
post_1840,dispute,3.093580819798917e-05
pre_1760,ditt,2.298797728787844e-05
industrial_1760_1840,ditt,3.381691522099354e-05
post_1840,ditt,0.0
pre_1760,ditto,0.0011953748189696789
industrial_1760_1840,ditto,0.0010370520667771351
post_1840,ditto,0.0001237432327919567
pre_1760,ditto capons,2.298797728787844e-05
industrial_1760_1840,ditto capons,3.381691522099354e-05
post_1840,ditto capons,0.0
pre_1760,ditto ditto,0.0001149398864393922
industrial_1760_1840,ditto ditto,3.381691522099354e-05
post_1840,ditto ditto,0.0
pre_1760,ditto pro,4.597595457575688e-05
industrial_1760_1840,ditto pro,6.763383044198708e-05
post_1840,ditto pro,0.0
pre_1760,ditto stipend,0.00013792786372727065
industrial_1760_1840,ditto stipend,6.763383044198708e-05
post_1840,ditto stipend,0.0
pre_1760,ditto stipendium,4.597595457575688e-05
industrial_1760_1840,ditto stipendium,2.2544610147329026e-05
post_1840,ditto stipendium,0.0
pre_1760,div,6.896393186363533e-05
industrial_1760_1840,div,0.0020064703031122833
post_1840,div,0.0009899458623356535
pre_1760,div merton,0.0
industrial_1760_1840,div merton,0.0001690845761049677
post_1840,div merton,0.0001237432327919567
pre_1760,div pro,2.298797728787844e-05
industrial_1760_1840,div pro,0.00013526766088397415
post_1840,div pro,0.0
pre_1760,divd,0.0
industrial_1760_1840,divd,0.00020290149132596124
post_1840,divd,0.0004640371229698376
pre_1760,divi,6.896393186363533e-05
industrial_1760_1840,divi,5.636152536832257e-05
post_1840,divi,6.187161639597834e-05
pre_1760,divid,0.0003448196593181766
industrial_1760_1840,divid,0.00038325837250459345
post_1840,divid,0.0
pre_1760,divid ditto,0.00013792786372727065
industrial_1760_1840,divid ditto,4.508922029465805e-05
post_1840,divid ditto,0.0
pre_1760,divided,0.0
industrial_1760_1840,divided,3.381691522099354e-05
post_1840,divided,0.0001237432327919567
pre_1760,dividend,6.896393186363533e-05
industrial_1760_1840,dividend,0.0006425213891988773
post_1840,dividend,0.0001237432327919567
pre_1760,dividends,0.0
industrial_1760_1840,dividends,0.00020290149132596124
post_1840,dividends,0.0033410672853828307
pre_1760,division,2.298797728787844e-05
industrial_1760_1840,division,0.00013526766088397415
post_1840,division,0.0
pre_1760,divs,0.0
industrial_1760_1840,divs,2.2544610147329026e-05
post_1840,divs,0.00018561484918793505
pre_1760,dixon,0.0
industrial_1760_1840,dixon,2.2544610147329026e-05
post_1840,dixon,6.187161639597834e-05
pre_1760,dn,2.298797728787844e-05
