year,place_cluster,category,n_entries,amount_real,era
1794,other,administrative,8.0,11.081310343463123,transition
1794,other,charitable,0.5,1.5580484330484332,transition
1794,other,ecclesiastical,7.5,55.13512978790757,transition
1794,other,financial,0.5,3.7096391263057935,transition
1794,other,land_rent,41.5,567.8109666824945,transition
1794,other,maintenance,3.0,14.723557692307693,transition
1794,other,salary_stipend,2.5,35.25393716365939,transition
1794,oxford_local,administrative,7.0,6.224156180753404,transition
1794,oxford_local,ecclesiastical,3.0,19.53743273187718,transition
1794,oxford_local,financial,0.5,54.066753719531505,transition
1794,oxford_local,land_rent,2.5,86.9292101930991,transition
1794,oxford_local,other,1.0,1.9413778094333654,transition
1794,oxfordshire,ecclesiastical,5.5,31.39683988208294,transition
1794,oxfordshire,land_rent,1.5,89.20940170940172,transition
1795,other,administrative,6.5,13.063563778925223,transition
1795,other,charitable,0.5,1.506024096385542,transition
1795,other,ecclesiastical,8.0,61.08989529546758,transition
1795,other,financial,1.0,35.140562248995984,transition
1795,other,land_rent,49.5,472.88947456492633,transition
1795,other,maintenance,2.0,9.958883151654234,transition
1795,other,salary_stipend,1.0,7.781124497991968,transition
1795,oxford_local,administrative,5.0,44.00160164467393,transition
1795,oxford_local,ecclesiastical,3.0,68.72489959839358,transition
1795,oxford_local,financial,0.5,52.26142665901702,transition
1795,oxford_local,land_rent,4.5,163.51596863645057,transition
1795,oxford_local,maintenance,0.5,0.043029259896729774,transition
1795,oxford_local,other,1.0,1.8765538343851598,transition
1795,oxfordshire,ecclesiastical,3.0,60.10350927519602,transition
1795,oxfordshire,land_rent,2.5,133.46122585580414,transition
1795,oxfordshire,maintenance,0.5,1.9853222413463376,transition
1796,other,administrative,3.0,6.264342290324968,transition
1796,other,charitable,0.5,1.4573617588274483,transition
1796,other,domestic,0.5,0.7633799689096158,transition
1796,other,ecclesiastical,9.0,90.78525196165518,transition
1796,other,financial,2.5,91.89591198460285,transition
1796,other,land_rent,58.5,474.0343821711451,transition
1796,other,maintenance,1.0,3.5369938559478866,transition
1796,other,salary_stipend,1.0,14.573617588274484,transition
1796,oxford_local,administrative,2.5,49.501721074839,transition
1796,oxford_local,ecclesiastical,3.0,73.99927825893847,transition
1796,oxford_local,financial,1.0,50.572766303945514,transition
1796,oxford_local,land_rent,5.5,165.75523724924125,transition
1796,oxford_local,maintenance,1.5,2.6035883485084015,transition
1796,oxfordshire,ecclesiastical,2.0,62.6257841994226,transition
1796,oxfordshire,financial,1.0,58.79760715078836,transition
1796,oxfordshire,land_rent,3.0,81.92802020874971,transition
1796,oxfordshire,maintenance,0.5,1.9211729217558664,transition
1797,london,land_rent,0.5,6.200476856333585,transition
1797,other,administrative,3.5,13.746593883331542,transition
1797,other,domestic,3.0,5.1730396902226525,transition
1797,other,ecclesiastical,6.5,107.06046529346385,transition
1797,other,financial,3.5,97.84350238428166,transition
1797,other,land_rent,56.0,433.96755449786673,transition
1797,other,maintenance,0.5,3.493510451400093,transition
1797,other,salary_stipend,0.5,6.8570506615037115,transition
1797,oxford_local,administrative,4.5,11.979670861568248,transition
1797,oxford_local,ecclesiastical,1.5,20.615969309096123,transition
1797,oxford_local,financial,1.5,57.193628769137,transition
1797,oxford_local,land_rent,6.5,165.28153122871177,transition
1797,oxford_local,maintenance,2.5,5.511410490839339,transition
1797,oxfordshire,ecclesiastical,1.5,19.745112670754008,transition
1797,oxfordshire,financial,1.5,65.02433580724966,transition
1797,oxfordshire,land_rent,4.0,153.20046117026996,transition
1797,oxfordshire,salary_stipend,1.5,23.37335520418773,transition
1798,london,land_rent,0.5,6.012289667640106,transition
1798,other,administrative,6.0,19.5464599847031,transition
1798,other,charitable,1.0,2.2942632283409816,transition
1798,other,domestic,2.5,4.298993533583646,transition
1798,other,ecclesiastical,5.0,108.4537094979836,transition
1798,other,financial,2.5,44.40826640940064,transition
1798,other,land_rent,58.0,346.20315324711447,transition
1798,other,maintenance,1.5,14.35605270476985,transition
1798,oxford_local,administrative,6.5,5.534261576971214,transition
1798,oxford_local,ecclesiastical,1.5,19.72952301487971,transition
1798,oxford_local,financial,0.5,7.954821999721875,transition
1798,oxford_local,land_rent,5.5,152.29947808023923,transition
1798,oxford_local,maintenance,1.5,2.9376999026560977,transition
1798,oxford_local,salary_stipend,1.5,48.10266305103602,transition
1798,oxfordshire,ecclesiastical,1.0,9.475820470031985,transition
1798,oxfordshire,financial,0.5,7.822277847309136,transition
1798,oxfordshire,land_rent,4.5,326.1083189924906,transition
1798,oxfordshire,salary_stipend,2.5,134.02712592129052,transition
1799,other,administrative,7.5,11.17901609474643,transition
1799,other,charitable,1.5,2.8087251577420114,transition
1799,other,ecclesiastical,4.5,126.74191044977562,transition
1799,other,educational,0.5,1.5942909201336166,transition
1799,other,financial,4.0,24.135265883861386,transition
1799,other,land_rent,42.5,275.2961880419745,transition
1799,other,maintenance,1.5,10.645476937611768,transition
1799,oxford_local,administrative,5.0,3.4100111347302353,transition
1799,oxford_local,ecclesiastical,2.0,28.596011742079156,transition
1799,oxford_local,land_rent,3.0,140.79528967169415,transition
1799,oxford_local,salary_stipend,2.5,91.9796200695077,transition
1799,oxfordshire,administrative,0.5,3.8908290312784692,transition
1799,oxfordshire,ecclesiastical,1.5,22.116568816007014,transition
1799,oxfordshire,land_rent,3.0,243.95445304855414,transition
1799,oxfordshire,salary_stipend,2.0,213.84217785200929,transition
1800,other,administrative,10.5,6.775954605047525,transition
1800,other,charitable,0.5,0.5653883972468042,transition
1800,other,ecclesiastical,8.0,331.1823992133726,transition
1800,other,educational,0.5,1.5486725663716812,transition
1800,other,financial,4.0,21.83454195345788,transition
1800,other,land_rent,61.0,559.5183956079974,transition
1800,other,maintenance,0.5,0.0,transition
1800,oxford_local,administrative,6.0,5.072107505735824,transition
1800,oxford_local,ecclesiastical,3.0,26.794493608652896,transition
1800,oxford_local,land_rent,5.0,212.28285807931823,transition
1800,oxford_local,other,1.0,0.0,transition
1800,oxford_local,salary_stipend,3.0,131.9936086529007,transition
1800,oxfordshire,administrative,1.5,11.338495575221238,transition
1800,oxfordshire,ecclesiastical,2.0,41.37116928875778,transition
1800,oxfordshire,land_rent,4.0,383.67133726647,transition
1800,oxfordshire,salary_stipend,3.0,283.40400688298917,transition
1801,other,administrative,4.0,11.00209563726424,transition
1801,other,domestic,1.0,2.6850352448085344,transition
1801,other,ecclesiastical,7.0,83.90834365275926,transition
1801,other,educational,1.0,0.5497078808661966,transition
1801,other,land_rent,55.0,650.636827649711,transition
1801,oxford_local,administrative,4.0,9.668508287292818,transition
1801,oxford_local,ecclesiastical,1.0,14.288435892550961,transition
1801,oxford_local,land_rent,6.0,148.7247570965898,transition
1801,oxford_local,salary_stipend,2.0,85.2463961389471,transition
1801,oxfordshire,ecclesiastical,1.0,16.07746713659745,transition
1801,oxfordshire,land_rent,3.0,346.0922120086366,transition
1801,oxfordshire,maintenance,1.0,8.19402108338096,transition
1801,oxfordshire,salary_stipend,2.0,165.55732838000887,transition
1802,other,administrative,5.0,7.528172917051542,transition
