year,total_exp_real,L1_real,L3_real,L4_real,L1,L3,L4,modern_function_share,L2,pm_coverage,total_inc_real,land_rent_share,hhi,income_div,era,L1_10yr,L2_10yr,L3_10yr,L4_10yr,modern_function_share_10yr
1809,2145.855560636082,353.3029771884367,734.862809912107,15.379308921404258,0.1646443421773036,0.3424567913109102,0.007166982346586958,0.3496237736574972,0.8827051054291704,0.7788461538461539,3058.227197962709,0.17556185480775982,0.5087769486949653,0.49122305130503474,transition,0.16376646240624115,0.8549112670526628,0.36889904241220534,0.004399382003764535,0.37329842441596994
1810,2634.9705700123914,272.06590768277573,930.6513320941759,3.048327137546468,0.10325197206339055,0.3531923060870465,0.0011568733147300893,0.35434917940177657,0.9398842547577375,0.9017857142857143,4009.1782837670385,0.1410166534309537,0.7111539484503753,0.2888460515496247,transition,0.16692508719141871,0.8544215552472478,0.360064254772056,0.011349698557360947,0.37141395332941696
1811,1496.9580660669776,194.3465258536708,486.256341645475,6.368134892018066,0.12982763529527971,0.3248296346223226,0.004254050287961199,0.32908368491028384,0.8596115865701119,0.8942307692307693,2921.3873179742154,0.2398440946800016,0.5675774032257322,0.43242259677426775,transition,0.14902253868911935,0.8540007468911976,0.33930887437787927,0.010789246783070146,0.3500981211609494
1812,2172.032094027035,474.47363404926216,395.1314582202579,2.035357059781344,0.21844687993056722,0.18191787280991245,0.0009370750392586098,0.18285494784917106,0.8613530133338198,0.9523809523809523,2652.4534937065464,0.30867291436798244,0.5063254442917068,0.4936745557082932,transition,0.16282021325557708,0.8476374446510695,0.3076699696936136,0.009123164786487982,0.31679313448010155
1813,1839.739907293689,287.44569021301334,379.26595948390855,8.540998111538107,0.15624256943790188,0.20615194462016093,0.004642503039520496,0.21079444765968142,0.8660320099175567,0.9047619047619048,2551.9933672728234,0.26425464360500384,0.48159323116939656,0.5184067688306034,transition,0.17330547143992459,0.8387602597501622,0.28314276065776084,0.010603485635094773,0.2937462462928556
1814,1315.456902138691,238.07619086195723,472.89168826960474,91.43612281270254,0.18098364946421971,0.35948854538736297,0.06950902204705013,0.4289975674344131,0.8738009836075448,0.8181818181818182,1875.6058949017067,0.3636764061444104,0.30048048624477036,0.6995195137552297,transition,0.16939967293399322,0.8628432149454763,0.259312131423144,0.01075508580088947,0.2700672172240335
1815,280.6958255645328,24.008614736551348,62.38001519232097,0.27708721773358197,0.08553249656729112,0.22223349801110462,0.0009871440630665124,0.22322064207417114,0.8862300893492338,0.7857142857142857,1738.926438091292,0.372864091369049,0.2792645690541556,0.7207354309458445,transition,0.1810223041151437,0.8493400335727024,0.24465327116008395,0.010234088098691686,0.25488735925877565
1816,2444.8016495632264,668.8235907330449,315.00190823509456,0.2279280807395471,0.2735696741911692,0.1288455888809511,9.322968216266843e-05,0.12893881856311376,0.7527790920636501,0.9692307692307692,4309.742335255703,0.1229077849540393,0.3253796419935174,0.6746203580064827,transition,0.19531498319267274,0.8272626591904109,0.23575253064819499,0.011230068244476211,0.2469825988926712
1817,3051.117612575448,667.7337089466903,995.1510414405026,45.16633013446815,0.21884889202388244,0.3261595152343195,0.014803208486067913,0.34096272372038744,0.8640874043467206,0.7954545454545454,4885.227141140881,0.1800599286197214,0.40331422385671956,0.5966857761432804,transition,0.20491626131437995,0.8196008627790329,0.2385185253147879,0.011377971112388039,0.24989649642717593
1819,2484.070192643951,404.0305843178397,367.25889096686893,9.938192765588653,0.16264861818892676,0.14784561726734957,0.004000769702490095,0.15184638696983965,0.8419486100792172,0.8461538461538461,2889.455898675668,0.15528618496566124,0.5295098913284285,0.4704901086715715,transition,0.21098943967275377,0.8161314487997181,0.2376547440430313,0.01161701490382224,0.24927175894685352
