year,amount_real_administrative,amount_real_charitable,amount_real_domestic,amount_real_ecclesiastical,amount_real_educational,amount_real_financial,amount_real_land_rent,amount_real_maintenance,amount_real_other,amount_real_salary_stipend,share_administrative,share_charitable,share_domestic,share_ecclesiastical,share_educational,share_financial,share_land_rent,share_maintenance,share_other,share_salary_stipend,total_real,era,hhi,hhi_5yr,share_land_rent_5yr,share_financial_5yr,share_educational_5yr
1723,7.353797160848377,0.0,0.12627538135165167,67.86339649507646,4.916922825297409,137.99322562644613,862.8188002395624,0.0,2.73085544956441,0.0,0.006785177109941815,0.0,0.00011651134894745381,0.06261597300409852,0.004536730001634904,0.12732313053622224,0.7961027813741796,0.0,0.002519696624975531,0.0,1083.8032731781468,pre_industrial,0.6539845611499959,0.6229992883300158,0.7618089452493565,0.07339827852799644,0.022397105106523214
1724,11.912397824126597,0.0,0.1272653227448585,1.831408596833154,0.3739176387313223,12.027118422200891,857.5361827433071,0.0,0.024544026529365562,0.0,0.01347811187605617,0.0,0.00014399252637647386,0.0020721210224271614,0.00042306375606802074,0.013607910853404107,0.9702470299784384,0.0,2.7769987229748523e-05,0.0,883.8328345744733,pre_industrial,0.9417506280930116,0.6470050279585159,0.7835267207794672,0.07419854316704631,0.014538588373002034
1725,18.336692809499375,0.0,0.0,39.67297026558186,10.638544797087638,63.68705563292531,422.31503029636684,0.0,0.024737960859048592,0.0,0.033058442798912034,0.0,0.0,0.07152470905267257,0.0191797794886976,0.11481868118450912,0.761373788458771,0.0,4.4599016437518106e-05,0.0,554.6750317623201,pre_industrial,0.599449885876677,0.6456977334055252,0.7827486719940081,0.09618916507964612,0.005818243731249584
1726,36.31648097799319,0.0,0.0,122.43554460468509,8.654594440175739,111.43884710483286,1400.4104575477274,0.0,189.8284965620506,0.0,0.0194300913138793,0.0,0.0,0.06550562575639263,0.004630392475501877,0.05962215822817277,0.7492494408682501,0.0,0.10156229135780331,0.0,1869.084421237465,pre_industrial,0.5799343814076975,0.6619320146047525,0.7927751702413973,0.07156451626079734,0.004991802207567591
1727,3.6691764600741767,0.0,6.890140061863553,155.9088133220132,0.38292347488468853,197.3589761730988,759.0103538287383,0.0,68.74841741513622,0.0,0.0030782487409143377,0.0,0.005780470141173353,0.13079940785846897,0.0003212529343455196,0.16557394459592234,0.6367703192904017,0.0,0.05767635643877377,0.0,1191.9688007358088,pre_industrial,0.45336921050024404,0.5691817025122995,0.7266055255731979,0.08117806883421654,0.0049693764340254225
1728,3.6988723385086635,0.0,0.3941559806600799,131.38845510876203,0.38602260328137983,4.007815550016517,807.5349015736208,0.0,6.857375596864771,0.0,0.003876137409828428,0.0,0.0004130455452701934,0.13768512656264598,0.0004045223832249354,0.004199886441978304,0.8462352726111253,0.0,0.007186009045926912,0.0,954.2675987517142,pre_industrial,0.735155967146132,0.5334260831983437,0.6780209341352285,0.13403070677237403,0.002549599402161038
1729,15.96921565065573,0.0,0.13245734873370776,317.00008073590783,0.3891723055652271,77.1945028938777,800.2842944690858,0.0,40.65021420245539,0.0,0.01275883770371763,0.0,0.00010582873023502004,0.25327183693012223,0.00031093488835717793,0.0616756737205001,0.6393988066374419,0.0,0.03247808138962597,0.0,1251.6199376062814,pre_industrial,0.47799906763074673,0.5038214406572908,0.6469497523231655,0.16676640297023165,0.003553019599003222
1730,12.3067384004884,0.0,3.703703703703704,270.6139346764347,21.27912596662597,1139.1966193528694,1558.0207856379732,0.0,0.025755494505494504,0.0,0.004095220559801293,0.0,0.0012324535600933611,0.09005015894476794,0.007080894329375679,0.37908187087529666,0.5184508312689233,0.0,8.570461741720659e-06,0.0,3005.146663232601,pre_industrial,0.4206717893068984,0.5566744858229591,0.6873602294764168,0.13747617197130138,0.003545953085104703
1731,3.734196883337376,0.0,0.5305602716468591,340.2868309887623,19.198070781793195,444.35805996846966,1181.8209681209073,0.0,0.025580584525830705,0.0,0.0018765239704940958,0.0,0.0002666193290396036,0.1710023373548495,0.009647493459712799,0.22330063921746088,0.5938935318079359,0.0,1.28548605072666e-05,0.0,1989.9542675994423,pre_industrial,0.43191116870243323,0.5317276238924802,0.6714610047151364,0.16362214640233147,0.012676552315602812
1732,38.173595218019756,0.0,0.26349072512647553,153.46452662009153,0.3870804223881795,25.888528366658637,1135.6023805759658,0.0,0.025408034208624426,0.0,0.028197262483966073,0.0,0.0001946297459290553,0.11335792487896548,0.0002859203648529217,0.01912278960127096,0.8388227050566581,0.0,1.8767868357444617e-05,0.0,1353.8050099624588,pre_industrial,0.7176344363285846,0.5514281572083659,0.6908083111993839,0.18759895979845798,0.016701452438961522
1733,7.557691732471884,0.0,0.26172529313232834,65.04185112068278,64.21928591369546,188.13633519781447,1069.0858340561938,0.0,0.025237796123474515,0.0,0.0054203113924895545,0.0,0.00018770712517588188,0.046647455214839685,0.046057518535715485,0.1349297585971288,0.766739148804723,0.0,1.8100329927674322e-05,0.0,1394.327961110114,pre_industrial,0.6104216574937373,0.5650331825345716,0.7172732091859064,0.1596040364461451,0.018828090211510363
1734,25.632564277790983,0.0,5.4325689822518015,38.673453470406464,38.07409897195151,338.2714077727597,1371.5239760369623,0.0,0.03590246414705649,45.49708818635607,0.013757715304472772,0.0,0.002915811957779308,0.020757125854459362,0.020435435505150736,0.18155974070113262,0.7361353390586796,0.0,1.926985825964391e-05,0.024419561760065996,1863.1410601626258,pre_industrial,0.5765017342101757,0.6072406835009984,0.7560481043365822,0.14282349992015536,0.020720561805842475
1735,6.536612062180244,0.0,0.6198347107438017,132.5831365604093,26.793400728059826,361.66119391971665,984.3288967188115,0.0,0.024904073199527744,0.0,0.0043215898959332935,0.0,0.0004097950739034214,0.08765549154212747,0.017714083192119874,0.23910725411373224,0.6507753212015358,0.0,1.646498064790532e-05,0.0,1512.5479787731208,pre_industrial,0.48869691593792713,0.5525681026860136,0.693468494357811,0.140176112628441,0.10200444424062342
1736,3.6115631597466575,0.0,0.38485221674876846,66.28315837829385,25.007452693721167,182.41836245992653,1030.8856274190712,0.0,0.024740499648135114,0.0,0.0027598346886049895,0.0,0.0002940910765753528,0.05065135279969628,0.01910985143137336,0.13939795658751233,0.787768007561315,0.0,1.890585492270125e-05,0.0,1308.6157568271562,pre_industrial,0.6429486735345675,0.5518370725328007,0.6937332862808222,0.12989349877355832,0.10844894079810052
1737,3.587996679095782,0.0,27.32463295269168,83.39584304357957,756.290115454828,10.945055785364717,977.9847628029597,0.0,0.02457906082498252,0.0,0.0019294941884068129,0.0,0.014694194336839422,0.04484725290504595,0.4067053325387577,0.005885853142699029,0.5259246551628015,0.0,1.3217725449582368e-05,0.0,1859.5529857793445,pre_industrial,0.4442715322536599,0.5494997069959204,0.693207561582003,0.11529997946703849,0.11203466080784714
1738,11.887939434282627,0.0,0.2954484062668828,76.10841388824572,98.56535680520183,105.15907183375782,967.0977650835456,0.0,0.024419715211854594,0.0,0.009441328523608366,0.0,0.00023464331062269413,0.06044483511225484,0.07828000132310095,0.08351668932271537,0.7680631084197789,0.0,1.9393987918814513e-05,0.0,1259.1384151665125,pre_industrial,0.6067665067276731,0.5420965569969278,0.6465826305377167,0.172578238914502,0.1131100509242772
1739,3.847900371903995,0.0,0.0,135.81594825933593,44.83126533624722,126.89810022237558,857.1578489235872,0.0,0.024262422360248444,0.0,0.0032928132982267717,0.0,0.0,0.11622352901988768,0.03836403555388385,0.10859214416853342,0.7335067155645845,0.0,2.0762394883807547e-05,0.0,1168.5753255358102,pre_industrial,0.5648149065257742,0.5093968205366842,0.6201092301808493,0.1762016660417926,0.10932920260419636
1740,9.777440476190476,0.0,19.625,56.544642857142854,58.80267857142857,1338.2130357142858,1063.5720386904761,0.0,0.024107142857142855,0.0,0.00383947149596905,0.0,0.007706477814094616,0.022204333028508282,0.023091033774270124,0.5254985513510497,0.4176506659801037,0.0,9.466556004574823e-06,0.0,2546.558943452381,pre_industrial,0.4516811659429646,0.492533490393821,0.6163809039119955,0.23457990393694791,0.033976758186256284
1741,3.5026447127074185,0.0,51.79199429348728,276.7740133278354,0.36554384867314105,280.03852133069813,1165.205987217222,0.0,0.1732926673207354,0.0,0.001970155399793612,0.0,0.02913178058088626,0.15567888313139708,0.00020560983096914103,0.15751509222396531,0.655401005776978,0.0,9.747305601049229e-05,0.0,1777.8519973979442,pre_industrial,0.47944999123334936,0.4971566115567135,0.6188006142795788,0.23441204870872961,0.019625002649211996
1742,137.73172063554964,0.0,8.173172181493957,167.5478183645164,56.888757583477215,565.7450324096351,963.7843408861463,0.0,0.023882645984884935,0.0,0.07249439605492075,0.0,0.004301907929532917,0.08818794861929667,0.029943110449057342,0.29777704261847576,0.5072830238185329,0.0,1.257051018370008e-05,0.0,1899.8947247068036,pre_industrial,0.35995488153934346,0.49331890017865676,0.6167918997400669,0.2260657583167122,0.01489772342776911
