year,annual,biennial,half_year,multi_year,one_off,quadrennial,quinquennial,sesquiannual,triennial,weighted_modernity,total_weight,era,entropy,modernity_5yr
1817,0.4015748031496063,0.007874015748031496,0.03937007874015748,0.007874015748031496,0.515748031496063,0.0,0.003937007874015748,0.0,0.023622047244094488,0.7614173228346456,254.0,transition,1.021794651878585,0.7956723503479608
1818,0.4339622641509434,0.018867924528301886,0.3584905660377358,0.0,0.1509433962264151,0.0,0.018867924528301886,0.018867924528301886,0.0,0.8735849056603773,53.0,transition,1.2401742409641985,0.7732367868095684
1819,0.3951612903225806,0.06451612903225806,0.12096774193548387,0.024193548387096774,0.3709677419354839,0.0,0.0,0.008064516129032258,0.016129032258064516,0.7733870967741936,124.0,transition,1.3625790625924175,0.7716610452841448
1820,0.2748091603053435,0.08396946564885496,0.11450381679389313,0.030534351145038167,0.3282442748091603,0.022900763358778626,0.0,0.05343511450381679,0.0916030534351145,0.7007633587786258,131.0,early_industrial,1.7452954124319047,0.7616897194455393
1821,0.327683615819209,0.02824858757062147,0.13559322033898305,0.01694915254237288,0.4406779661016949,0.005649717514124294,0.011299435028248588,0.005649717514124294,0.02824858757062147,0.7491525423728815,177.0,early_industrial,1.3773995327246968,0.7311300416842504
1822,0.3063583815028902,0.09826589595375723,0.12138728323699421,0.04046242774566474,0.36416184971098264,0.028901734104046242,0.011560693641618497,0.005780346820809248,0.023121387283236993,0.7115606936416184,173.0,early_industrial,1.6148951226293762,0.7250664837155504
1823,0.19662921348314608,0.02247191011235955,0.2640449438202247,0.016853932584269662,0.38764044943820225,0.016853932584269662,0.011235955056179775,0.0,0.08426966292134831,0.7207865168539327,178.0,early_industrial,1.5205961165405169,0.7256196943127662
1824,0.3465346534653465,0.039603960396039604,0.12871287128712872,0.024752475247524754,0.38613861386138615,0.019801980198019802,0.0049504950495049506,0.0,0.04950495049504951,0.7430693069306931,202.0,early_industrial,1.4707319964466543,0.7321049753118742
1825,0.2235294117647059,0.06470588235294118,0.1,0.011764705882352941,0.4764705882352941,0.0058823529411764705,0.0058823529411764705,0.07647058823529412,0.03529411764705882,0.7035294117647058,170.0,early_industrial,1.5228494766308727,0.7402009998488566
1826,0.45394736842105265,0.02631578947368421,0.10526315789473684,0.0,0.2894736842105263,0.02631578947368421,0.006578947368421052,0.0,0.09210526315789473,0.781578947368421,152.0,early_industrial,1.3985103656469473,0.74164369647807
1827,0.3979591836734694,0.025510204081632654,0.07653061224489796,0.01020408163265306,0.4030612244897959,0.01020408163265306,0.02040816326530612,0.0,0.05612244897959184,0.7520408163265305,196.0,early_industrial,1.3578482225914046,0.7265182071849547
1828,0.34,0.07,0.05,0.015,0.485,0.0,0.01,0.005,0.025,0.7279999999999999,200.0,early_industrial,1.2814400709866018,0.7410623248320134
1829,0.20348837209302326,0.05232558139534884,0.09302325581395349,0.005813953488372093,0.45348837209302323,0.023255813953488372,0.0,0.023255813953488372,0.14534883720930233,0.6674418604651162,172.0,early_industrial,1.5430807650375669,0.7263709008405628
1830,0.3625,0.00625,0.15625,0.00625,0.425,0.01875,0.00625,0.0,0.01875,0.7762499999999999,160.0,early_industrial,1.2658251612076346,0.7206627375752567
1831,0.2893401015228426,0.15228426395939088,0.08121827411167512,0.01015228426395939,0.4213197969543147,0.015228426395939087,0.02030456852791878,0.01015228426395939,0.0,0.7081218274111674,197.0,early_industrial,1.4495558467167147,0.7215890533647303
1832,0.37,0.015,0.09,0.065,0.37,0.0,0.005,0.005,0.08,0.7234999999999999,200.0,early_industrial,1.4481677692971904,0.7369418829884452
1833,0.3105263157894737,0.021052631578947368,0.09473684210526316,0.015789473684210527,0.4421052631578947,0.005263157894736842,0.010526315789473684,0.05263157894736842,0.04736842105263158,0.7326315789473682,190.0,early_industrial,1.4690335840921862,0.7276058614830689
1834,0.3605150214592275,0.0944206008583691,0.0815450643776824,0.008583690987124463,0.4034334763948498,0.008583690987124463,0.004291845493562232,0.004291845493562232,0.034334763948497854,0.7442060085836909,233.0,early_industrial,1.4054860232225999,0.7457882592858596
1835,0.34408602150537637,0.053763440860215055,0.0913978494623656,0.005376344086021506,0.3709677419354839,0.010752688172043012,0.005376344086021506,0.005376344086021506,0.11290322580645161,0.7295698924731182,186.0,early_industrial,1.4900821065925678,0.7562918791953619
1836,0.4830917874396135,0.03864734299516908,0.0821256038647343,0.004830917874396135,0.3526570048309179,0.00966183574879227,0.01932367149758454,0.0,0.00966183574879227,0.7990338164251206,207.0,early_industrial,1.2417116487625977,0.7523296659699907
1837,0.40271493212669685,0.09049773755656108,0.11312217194570136,0.004524886877828055,0.36199095022624433,0.004524886877828055,0.00904977375565611,0.0,0.013574660633484163,0.7760180995475113,221.0,early_industrial,1.347848513748464,0.7547591824852968
1838,0.2564102564102564,0.017094017094017096,0.05128205128205128,0.0,0.6581196581196581,0.0,0.0,0.0,0.017094017094017096,0.7128205128205128,117.0,early_industrial,0.9157459456329089,0.7588452039906731
1839,0.30939226519337015,0.03867403314917127,0.18232044198895028,0.0055248618784530384,0.3812154696132597,0.011049723756906077,0.0055248618784530384,0.011049723756906077,0.055248618784530384,0.756353591160221,181.0,early_industrial,1.4837036405346626,0.7418015986003859
1840,0.28823529411764703,0.0,0.12941176470588237,0.0058823529411764705,0.5705882352941176,0.0,0.0,0.0,0.0058823529411764705,0.75,170.0,early_industrial,1.0037450287746288,0.737993327528093
1841,0.19736842105263158,0.019736842105263157,0.17105263157894737,0.02631578947368421,0.5789473684210527,0.0,0.0,0.0,0.006578947368421052,0.7138157894736842,152.0,early_industrial,1.1449787047983138,0.7439197910017261
1842,0.3023255813953488,0.046511627906976744,0.13953488372093023,0.0,0.5058139534883721,0.0,0.0,0.0,0.005813953488372093,0.7569767441860464,172.0,early_industrial,1.153846280306408,0.7337601838807931
1843,0.2641509433962264,0.018867924528301886,0.14622641509433962,0.0,0.5518867924528302,0.0047169811320754715,0.0047169811320754715,0.0,0.009433962264150943,0.7424528301886791,212.0,early_industrial,1.1302697111544915,0.7292730043936135
1844,0.21604938271604937,0.006172839506172839,0.10493827160493827,0.006172839506172839,0.6234567901234568,0.0,0.0,0.0,0.043209876543209874,0.7055555555555555,162.0,early_industrial,1.0607423710135377,0.7327864422435576
1845,0.24358974358974358,0.03205128205128205,0.12179487179487179,0.0,0.5897435897435898,0.00641025641025641,0.0,0.0,0.00641025641025641,0.7275641025641025,156.0,early_industrial,1.0868794452840342,0.7367674374923696
1846,0.2765957446808511,0.005319148936170213,0.09042553191489362,0.005319148936170213,0.6117021276595744,0.0,0.005319148936170213,0.0,0.005319148936170213,0.7313829787234041,188.0,early_industrial,0.9848649033654551,0.7415826565786009
1847,0.3602150537634409,0.005376344086021506,0.13978494623655913,0.005376344086021506,0.46236559139784944,0.005376344086021506,0.0,0.0,0.021505376344086023,0.7768817204301075,186.0,early_industrial,1.1663705835902471,0.7453236164734068
1848,0.3140495867768595,0.0,0.15289256198347106,0.008264462809917356,0.5206611570247934,0.0,0.0,0.0,0.004132231404958678,0.7665289256198347,242.0,early_industrial,1.0529976796369176,0.7479357959605865
1849,0.1301775147928994,0.0,0.24260355029585798,0.005917159763313609,0.5680473372781065,0.0,0.005917159763313609,0.047337278106508875,0.0,0.7242603550295857,169.0,early_industrial,1.1353878451890118,0.7432842002159056
1850,0.29017857142857145,0.03125,0.125,0.0,0.5089285714285714,0.0,0.004464285714285714,0.0,0.04017857142857143,0.7406249999999999,224.0,early_industrial,1.2243250678853097,0.7374853209186163
1851,0.19375,0.0,0.10625,0.0,0.69375,0.0,0.0,0.0,0.00625,0.7081249999999999,160.0,early_industrial,0.8415734038068872,0.7365380263606872
1852,0.24413145539906103,0.009389671361502348,0.19248826291079812,0.0,0.5070422535211268,0.009389671361502348,0.009389671361502348,0.018779342723004695,0.009389671361502348,0.7478873239436619,213.0,early_industrial,1.2557445076817084,0.7425056274859175
1853,0.3160377358490566,0.0047169811320754715,0.14150943396226415,0.009433962264150943,0.5188679245283019,0.0,0.0,0.0,0.009433962264150943,0.7617924528301886,212.0,early_industrial,1.094436544537439,0.7445344736397637
1854,0.2786885245901639,0.0,0.14754098360655737,0.0,0.5655737704918032,0.0,0.0,0.0,0.00819672131147541,0.7540983606557374,122.0,early_industrial,1.0001170639531698,0.740969175132301
1855,0.2358974358974359,0.020512820512820513,0.2,0.0,0.5282051282051282,0.0,0.0,0.005128205128205128,0.010256410256410256,0.7507692307692305,195.0,early_industrial,1.1534869739612552,0.7230954140472724
1856,0.09701492537313433,0.007462686567164179,0.20149253731343283,0.007462686567164179,0.6716417910447762,0.0,0.007462686567164179,0.0,0.007462686567164179,0.6902985074626866,134.0,early_industrial,0.9626547119285461,0.7147928675371787
1857,0.05925925925925926,0.007407407407407408,0.11851851851851852,0.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.6585185185185186,135.0,early_industrial,0.6234245718899251,0.6990096917563962
1858,0.2517482517482518,0.013986013986013986,0.06993006993006994,0.0,0.6643356643356644,0.0,0.0,0.0,0.0,0.7202797202797203,143.0,early_industrial,0.864682973870782,0.6891375357433951
1859,0.11678832116788321,0.0072992700729927005,0.10948905109489052,0.0072992700729927005,0.7591240875912408,0.0,0.0,0.0,0.0,0.6751824817518248,137.0,early_industrial,0.7740041769020154,0.6943907176864406
1860,0.20422535211267606,0.007042253521126761,0.09154929577464789,0.014084507042253521,0.6830985915492958,0.0,0.0,0.0,0.0,0.7014084507042253,142.0,late_industrial,0.8985793944735577,0.6936508694044237
1861,0.25153374233128833,0.012269938650306749,0.06748466257668712,0.006134969325153374,0.6625766871165644,0.0,0.0,0.0,0.0,0.716564417177914,163.0,late_industrial,0.8870645809233815,0.6828449253484795
1862,0.1144578313253012,0.006024096385542169,0.04216867469879518,0.006024096385542169,0.8313253012048193,0.0,0.0,0.0,0.0,0.6548192771084337,166.0,late_industrial,0.5967666668429988,0.6839916351049848
1863,0.11875,0.0375,0.075,0.0,0.76875,0.0,0.0,0.0,0.0,0.66625,160.0,late_industrial,0.7725960891884628,0.6739766116308064
1864,0.11450381679389313,0.015267175572519083,0.12213740458015267,0.0,0.7480916030534351,0.0,0.0,0.0,0.0,0.6809160305343511,131.0,late_industrial,0.7859204825198967,0.6574516069831023
1865,0.09333333333333334,0.0,0.05333333333333334,0.006666666666666667,0.8333333333333334,0.0,0.0,0.013333333333333334,0.0,0.6513333333333332,150.0,late_industrial,0.6205830686939212,0.6695988626725267
1866,0.04242424242424243,0.0,0.06666666666666667,0.006060606060606061,0.8848484848484849,0.0,0.0,0.0,0.0,0.6339393939393939,165.0,late_industrial,0.45379536319589425,0.6764700747937389
1867,0.25925925925925924,0.007407407407407408,0.06666666666666667,0.014814814814814815,0.6518518518518519,0.0,0.0,0.0,0.0,0.7155555555555555,135.0,late_industrial,0.9082071773774973,0.6738994341318948
1868,0.21212121212121213,0.0,0.06060606060606061,0.0,0.7151515151515152,0.0,0.0,0.0,0.012121212121212121,0.7006060606060606,165.0,late_industrial,0.7920661050405897,0.6713026703778495
1869,0.13089005235602094,0.0,0.05235602094240838,0.0,0.8167539267015707,0.0,0.0,0.0,0.0,0.6680628272251309,191.0,late_industrial,0.5859108130771828,0.6734036804788596
1870,0.09223300970873786,0.0,0.0048543689320388345,0.0,0.9029126213592233,0.0,0.0,0.0,0.0,0.6383495145631065,206.0,late_industrial,0.3379092004278482,0.6613736504488296
1871,0.08080808080808081,0.0,0.04040404040404041,0.0,0.8787878787878788,0.0,0.0,0.0,0.0,0.6444444444444444,198.0,late_industrial,0.44648648182691236,0.6592011562763354
1872,0.13513513513513514,0.006756756756756757,0.006756756756756757,0.0,0.8513513513513513,0.0,0.0,0.0,0.0,0.6554054054054054,148.0,late_industrial,0.47500855739076603,0.6598896661001263
1873,0.21082621082621084,0.005698005698005698,0.019943019943019943,0.0,0.7635327635327636,0.0,0.0,0.0,0.0,0.6897435897435895,351.0,late_industrial,0.6417179725245304,0.659735686754384
1876,0.14516129032258066,0.0,0.053763440860215055,0.005376344086021506,0.7956989247311828,0.0,0.0,0.0,0.0,0.6715053763440859,186.0,late_industrial,0.6472475165710007,0.6563134645321618
1877,0.08280254777070063,0.0,0.025477707006369428,0.006369426751592357,0.8853503184713376,0.0,0.0,0.0,0.0,0.6375796178343949,157.0,late_industrial,0.43980390032201455,0.6627879390066362
1878,0.06,0.006666666666666667,0.013333333333333334,0.0,0.92,0.0,0.0,0.0,0.0,0.6273333333333333,150.0,late_industrial,0.33648657363788476,0.6556679503396863
1879,0.2,0.005555555555555556,0.027777777777777776,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.6877777777777777,180.0,late_industrial,0.653985401246142,0.6563668750708691
1880,0.11602209944751381,0.0055248618784530384,0.027624309392265192,0.0,0.850828729281768,0.0,0.0,0.0,0.0,0.6541436464088397,181.0,late_industrial,0.5152216592615092,0.6615211085720529
1881,0.1590909090909091,0.00909090909090909,0.04090909090909091,0.0,0.7909090909090909,0.0,0.0,0.0,0.0,0.6749999999999997,220.0,late_industrial,0.651472561835858,0.6663770225505476
1882,0.10471204188481675,0.005235602094240838,0.07329842931937172,0.0,0.8167539267015707,0.0,0.0,0.0,0.0,0.663350785340314,191.0,late_industrial,0.6206558099124485,0.7010436892172143
1883,0.12903225806451613,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.6516129032258066,31.0,late_industrial,0.38454306912728814,0.7702149599354463
1884,0.6527777777777778,0.0,0.0,0.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.861111111111111,72.0,late_industrial,0.6457102540300864,0.7966435313640178
1885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,late_industrial,1.7378612550809371e-07,0.8451907656003026
1889,0.5178571428571429,0.0,0.0,0.0,0.48214285714285715,0.0,0.0,0.0,0.0,0.807142857142857,56.0,late_industrial,0.69250943702679,0.857560492647449
1891,0.7652173913043478,0.0,0.0,0.0,0.23478260869565218,0.0,0.0,0.0,0.0,0.906086956521739,115.0,late_industrial,0.5449911022094422,0.8609904443382705
1892,0.28846153846153844,0.019230769230769232,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.7134615384615386,52.0,late_industrial,0.6891777909214728,0.7809904443382705
1893,0.6956521739130435,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.8782608695652173,115.0,late_industrial,0.6145034680720649,0.8077100210578472
1894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,4.0,late_industrial,1.7378612550809371e-07,0.8126995263052235
1895,0.8518518518518519,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.940740740740741,27.0,late_industrial,0.4194835184326571,0.850007218612916
1896,0.8275862068965517,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.9310344827586209,29.0,late_industrial,0.4596931688135106,0.851021711366539
1897,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.9000000000000001,28.0,late_industrial,0.5623352927453222,0.9092035295483573
1898,0.7083333333333334,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.8833333333333333,24.0,late_industrial,0.6036373993377253,0.8810553814002091
1899,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.8909090909090911,22.0,late_industrial,0.5859527662647424,0.8685606060606061
1900,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7999999999999999,6.0,late_industrial,0.6931473277707748,0.8580808080808082
