year,category,amount_real_w,total,share
1740,educational,58.80267857142857,2546.558943452381,0.023091033774270124
1740,financial,1338.2130357142858,2546.558943452381,0.5254985513510497
1740,land_rent,1063.5720386904761,2546.558943452381,0.4176506659801037
1740,other,0.024107142857142855,2546.558943452381,9.466556004574823e-06
1741,administrative,3.5026447127074185,1777.8519973979442,0.001970155399793612
1741,domestic,51.79199429348728,1777.8519973979442,0.02913178058088626
1741,ecclesiastical,276.7740133278354,1777.8519973979442,0.15567888313139708
1741,educational,0.36554384867314105,1777.8519973979442,0.00020560983096914103
1741,financial,280.03852133069813,1777.8519973979442,0.15751509222396531
1741,land_rent,1165.205987217222,1777.8519973979442,0.655401005776978
1741,other,0.1732926673207354,1777.8519973979442,9.747305601049229e-05
1742,administrative,137.73172063554964,1899.8947247068036,0.07249439605492075
1742,domestic,8.173172181493957,1899.8947247068036,0.004301907929532917
1742,ecclesiastical,167.5478183645164,1899.8947247068036,0.08818794861929667
1742,educational,56.888757583477215,1899.8947247068036,0.029943110449057342
1742,financial,565.7450324096351,1899.8947247068036,0.29777704261847576
1742,land_rent,963.7843408861463,1899.8947247068036,0.5072830238185329
1742,other,0.023882645984884935,1899.8947247068036,1.257051018370008e-05
1743,administrative,15.451244594080606,1359.7500099783529,0.011363298018528117
1743,ecclesiastical,162.16232080052217,1359.7500099783529,0.11925892230962644
1743,educational,8.867233906677749,1359.7500099783529,0.0065212236378795205
1743,financial,112.4206133986974,1359.7500099783529,0.08267741318162382
1743,land_rent,1060.824825320129,1359.7500099783529,0.780161660257695
1743,other,0.023771958245876003,1359.7500099783529,1.748259464712521e-05
1744,administrative,118.9577023388861,1524.024982121824,0.07805495561711018
1744,domestic,5.643894778170397,1524.024982121824,0.0037032823243571007
1744,ecclesiastical,162.66569446781463,1524.024982121824,0.1067342703538516
1744,educational,22.445290444407053,1524.024982121824,0.014727639446669433
1744,financial,101.89736524763028,1524.024982121824,0.06686069220844638
1744,land_rent,1102.575903373717,1524.024982121824,0.7234631428670254
1744,other,9.83913147119861,1524.024982121824,0.006456017182539933
1745,administrative,11.254623490822807,2191.752753739502,0.005134987726886853
1745,domestic,16.487542745481193,2191.752753739502,0.007522537712043772
1745,ecclesiastical,385.31474631865444,2191.752753739502,0.1758021043483313
1745,educational,15.388954800288458,2191.752753739502,0.007021300543153095
1745,financial,1162.2979912531694,2191.752753739502,0.5303052496546847
1745,land_rent,600.9853414985926,2191.752753739502,0.2742030735324546
1745,other,0.023553632493544557,2191.752753739502,1.0746482445776817e-05
1746,administrative,3.422590101981271,1526.1101375728272,0.002242688792713653
1746,domestic,2.674576930558257,1526.1101375728272,0.0017525451569386644
1746,ecclesiastical,58.15468085697613,1526.1101375728272,0.0381064770000592
1746,educational,35.14289882457554,1526.1101375728272,0.023027760552372645
1746,financial,308.84121349376164,1526.1101375728272,0.2023715103452181
1746,land_rent,1117.8507313983753,1526.1101375728272,0.732483654932166
1746,other,0.023445966599049656,1526.1101375728272,1.5363220531605176e-05
1747,administrative,11.15219977041063,1435.4170556546753,0.007769309781068649
1747,domestic,18.20723206505954,1435.4170556546753,0.012684280149336428
1747,ecclesiastical,103.39603820035128,1435.4170556546753,0.0720320535366592
1747,educational,23.123176078447642,1435.4170556546753,0.01610902976759006
1747,financial,253.86100853353244,1435.4170556546753,0.1768552265235205
1747,land_rent,1018.1347794466802,1435.4170556546753,0.7092954451362026
1747,other,7.542621560193444,1435.4170556546753,0.005254655105622492
1748,administrative,4.018029243308734,1364.0548558716084,0.0029456507749765536
1748,domestic,2.8310524286815726,1364.0548558716084,0.002075468165004682
1748,ecclesiastical,135.21071979292873,1364.0548558716084,0.09912410722406859
1748,educational,22.640961743216945,1364.0548558716084,0.01659827802801211
1748,financial,288.567080166685,1364.0548558716084,0.21155093501155087
1748,land_rent,910.7637789358225,1364.0548558716084,0.6676885280789236
1748,other,0.023233560964863967,1364.0548558716084,1.7032717463564256e-05
1749,administrative,6.00369261203474,2242.4821565630955,0.0026772532367598427
1749,domestic,0.1199270843327257,2242.4821565630955,5.347961587196307e-05
1749,ecclesiastical,4.83991447485643,2242.4821565630955,0.002158284497689938
1749,educational,14.791578149056804,2242.4821565630955,0.006596073955712932
1749,financial,1167.546645924992,2242.4821565630955,0.5206492468659879
1749,land_rent,1038.8915111041058,2242.4821565630955,0.46327749278341923
1749,other,10.288887213716915,2242.4821565630955,0.004588169044558202
1750,administrative,60.072770273343345,1663.4795703142768,0.036112718992992475
1750,domestic,11.855300859598854,1663.4795703142768,0.007126808811579852
1750,ecclesiastical,374.0318142538773,1663.4795703142768,0.22484905791972695
1750,educational,0.7328193932778461,1663.4795703142768,0.0004405340506462586
1750,financial,271.5501773775413,1663.4795703142768,0.1632422677281441
1750,land_rent,945.153968822486,1663.4795703142768,0.5681788858061663
1750,other,0.0827193341519989,1663.4795703142768,4.972669074401134e-05
1751,administrative,9.596864029165541,1338.8051214105678,0.007168230742241459
1751,domestic,3.071833648393194,1338.8051214105678,0.00229445914066769
1751,ecclesiastical,90.27533981456476,1338.8051214105678,0.06742978374586024
1751,educational,22.653366639661538,1338.8051214105678,0.01692058558589461
1751,financial,154.12385228193358,1338.8051214105678,0.11512045316912768
1751,land_rent,1059.0610794175893,1338.8051214105678,0.7910494682764287
1751,other,0.02278557926005941,1338.8051214105678,1.7019339779677922e-05
1752,administrative,4.979676154839859,1656.3752978974564,0.003006369487133068
1752,domestic,3.507951356407858,1656.3752978974564,0.0021178481476152936
1752,ecclesiastical,181.19236937057332,1656.3752978974564,0.10939089082080156
1752,educational,19.865305804267454,1656.3752978974564,0.011993239593396354
1752,financial,401.64144282596106,1656.3752978974564,0.24248214962864414
1752,land_rent,950.8781153948951,1656.3752978974564,0.5740716591233314
1752,other,94.31043699051183,1656.3752978974564,0.05693784319907821
1753,administrative,18.906580687830687,2406.6469769620808,0.00785598422569501
1753,domestic,13.82716049382716,2406.6469769620808,0.005745404550891479
1753,ecclesiastical,11.846891534391533,2406.6469769620808,0.004922571381593285
1753,educational,7.400242504409171,2406.6469769620808,0.0030749181642546193
1753,financial,355.6428571428571,2406.6469769620808,0.1477752493603305
1753,land_rent,1048.7308614417989,2406.6469769620808,0.4357643108777074
1753,maintenance,85.18518518518518,2406.6469769620808,0.035395795893885
1753,other,865.1071979717813,2406.6469769620808,0.35946576554564275
1754,administrative,6.895759678756928,1988.2347862380511,0.003468282381179151
1754,ecclesiastical,57.969425166950366,1988.2347862380511,0.029156227206261993
1754,educational,5.7215966129806635,1988.2347862380511,0.0028777268422139042
1754,financial,341.84283750163667,1988.2347862380511,0.17193283201147447
1754,land_rent,1114.6388607001002,1988.2347862380511,0.5606173216640645
1754,other,461.16630657762636,1988.2347862380511,0.23194760989480595
1755,administrative,3.4656144672024887,1292.331731807968,0.0026816755960593066
1755,domestic,2.49546279491833,1292.331731807968,0.0019309769569978642
1755,ecclesiastical,27.263741249675913,1292.331731807968,0.021096550195772123
1755,educational,0.3332685161178809,1292.331731807968,0.0002578815546466845
1755,financial,346.63161135597613,1292.331731807968,0.26822185265933196
1755,land_rent,911.6664371056952,1292.331731807968,0.7054430489223357
1755,other,0.47559631838216226,1292.331731807968,0.0003680141148564111
1756,administrative,3.1618213323065074,1656.740964467548,0.001908458473665296
1756,domestic,2.4707996406109616,1656.740964467548,0.0014913614702616108
1756,ecclesiastical,127.97980041073033,1656.740964467548,0.07724792418099057
1756,educational,0.7792110554913789,1656.740964467548,0.0004703276325045815
1756,financial,781.7296667094511,1656.740964467548,0.47184785278770924
1756,land_rent,740.5980057117187,1656.740964467548,0.4470210018315904
1756,other,0.021659607239122063,1656.740964467548,1.3073623278267365e-05
1757,administrative,32.57186281986104,2145.807000402474,0.015179306812659183
1757,domestic,2.4466192170818504,2145.807000402474,0.001140186054301694
1757,ecclesiastical,84.6705007625826,2145.807000402474,0.03945858166494077
1757,educational,0.32674546687002204,2145.807000402474,0.00015227160075847302
1757,financial,1114.892417598712,2145.807000402474,0.5195678909564557
1757,land_rent,910.8774069013726,2145.807000402474,0.42449176777339515
1757,other,0.021447635993899334,2145.807000402474,9.995137489008354e-06
1758,administrative,3.1005349276274385,3057.893342248794,0.0010139447588931555
1758,domestic,2.4229074889867843,3057.893342248794,0.0007923453233345814
1758,ecclesiastical,374.598804279421,3057.893342248794,0.12250224659697866
1758,educational,0.3235787707153346,3057.893342248794,0.0001058175464280166
1758,financial,296.0816026851269,3057.893342248794,0.09682535312607948
1758,land_rent,1006.1693806377176,3057.893342248794,0.32904005078796317
1758,other,1375.1965334591987,3057.893342248794,0.4497202418603229
1759,administrative,6.997475691847419,1752.5883378002159,0.003992652205269375
1759,charitable,0.5017452006980802,1752.5883378002159,0.00028628810877964197
1759,domestic,1.4179755671902265,1752.5883378002159,0.0008090750900294231
1759,ecclesiastical,100.80975234771046,1752.5883378002159,0.05752049706906251
1759,educational,0.32047286628438454,1752.5883378002159,0.00018285689763668646
1759,financial,765.6036524557467,1752.5883378002159,0.4368416906258227
1759,land_rent,584.5642062453253,1752.5883378002159,0.3335433619163806
1759,other,292.37305742541344,1752.5883378002159,0.16682357808701917
