era,term,relative_freq
post_1840,napper,0.0
pre_1760,napper ad,0.00012057199353734115
industrial_1760_1840,napper ad,1.2236307571827126e-05
post_1840,napper ad,0.0
pre_1760,napper pro,0.0008922327521763244
industrial_1760_1840,napper pro,0.000293671381723851
post_1840,napper pro,0.0
pre_1760,nat,0.001374520726325689
industrial_1760_1840,nat,0.0005383975331603935
post_1840,nat,0.00035355678121906376
pre_1760,nat ad,2.411439870746823e-05
industrial_1760_1840,nat ad,0.0001468356908619255
post_1840,nat ad,0.0
pre_1760,nat july,2.411439870746823e-05
industrial_1760_1840,nat july,2.447261514365425e-05
post_1840,nat july,0.0
pre_1760,nat mr,4.822879741493646e-05
industrial_1760_1840,nat mr,3.6708922715481375e-05
post_1840,nat mr,0.0
pre_1760,nat pro,0.00019291518965974583
industrial_1760_1840,nat pro,2.447261514365425e-05
post_1840,nat pro,0.0
pre_1760,natio,2.411439870746823e-05
industrial_1760_1840,natio,0.00011012676814644413
post_1840,natio,0.0001414227124876255
pre_1760,natis,0.0
industrial_1760_1840,natis,1.2236307571827126e-05
post_1840,natis,0.00010606703436571913
pre_1760,nativ,0.0005546311702717693
industrial_1760_1840,nativ,0.0007708873770251089
post_1840,nativ,0.00042426813746287653
pre_1760,nativ augm,9.645759482987291e-05
industrial_1760_1840,nativ augm,0.00013459938329009837
post_1840,nativ augm,3.5355678121906375e-05
pre_1760,nativ eidem,0.0
industrial_1760_1840,nativ eidem,3.6708922715481375e-05
post_1840,nativ eidem,7.071135624381275e-05
pre_1760,nativ mr,7.234319612240469e-05
industrial_1760_1840,nativ mr,1.2236307571827126e-05
post_1840,nativ mr,0.0
pre_1760,nativ page,0.0
industrial_1760_1840,nativ page,1.2236307571827126e-05
post_1840,nativ page,7.071135624381275e-05
pre_1760,nativ stipend,4.822879741493646e-05
industrial_1760_1840,nativ stipend,4.89452302873085e-05
post_1840,nativ stipend,0.0
pre_1760,nativit,7.234319612240469e-05
industrial_1760_1840,nativit,1.2236307571827126e-05
post_1840,nativit,0.0
pre_1760,natu,2.411439870746823e-05
industrial_1760_1840,natu,2.447261514365425e-05
post_1840,natu,7.071135624381275e-05
pre_1760,natv,2.411439870746823e-05
industrial_1760_1840,natv,2.447261514365425e-05
post_1840,natv,0.0
pre_1760,navington,2.411439870746823e-05
industrial_1760_1840,navington,2.447261514365425e-05
post_1840,navington,0.0
pre_1760,neal,4.822879741493646e-05
industrial_1760_1840,neal,2.447261514365425e-05
post_1840,neal,0.0
pre_1760,nedenham,2.411439870746823e-05
industrial_1760_1840,nedenham,0.00011012676814644413
post_1840,nedenham,0.0002474897468533447
pre_1760,nedenham xmas,0.0
industrial_1760_1840,nedenham xmas,1.2236307571827126e-05
post_1840,nedenham xmas,0.00017677839060953188
pre_1760,net,2.411439870746823e-05
industrial_1760_1840,net,2.447261514365425e-05
post_1840,net,3.5355678121906375e-05
pre_1760,new,0.0016156647134003713
industrial_1760_1840,new,0.0013092849101855025
post_1840,new,0.0038537689152877952
pre_1760,new building,4.822879741493646e-05
industrial_1760_1840,new building,2.447261514365425e-05
post_1840,new building,0.0005303351718285957
pre_1760,new buildings,0.00019291518965974583
industrial_1760_1840,new buildings,2.447261514365425e-05
post_1840,new buildings,0.0007778249186819403
pre_1760,new bursary,7.234319612240469e-05
industrial_1760_1840,new bursary,1.2236307571827126e-05
post_1840,new bursary,0.0
pre_1760,new college,2.411439870746823e-05
industrial_1760_1840,new college,4.89452302873085e-05
post_1840,new college,3.5355678121906375e-05
pre_1760,new day,0.0002411439870746823
industrial_1760_1840,new day,0.00017130830600557977
post_1840,new day,0.0
pre_1760,new et,4.822879741493646e-05
industrial_1760_1840,new et,2.447261514365425e-05
post_1840,new et,0.0
pre_1760,new gates,0.0
industrial_1760_1840,new gates,2.447261514365425e-05
post_1840,new gates,3.5355678121906375e-05
pre_1760,new lamp,2.411439870746823e-05
industrial_1760_1840,new lamp,2.447261514365425e-05
post_1840,new lamp,0.0
pre_1760,new library,2.411439870746823e-05
industrial_1760_1840,new library,2.447261514365425e-05
post_1840,new library,3.5355678121906375e-05
pre_1760,new marton,4.822879741493646e-05
industrial_1760_1840,new marton,2.447261514365425e-05
post_1840,new marton,0.0
pre_1760,new merch,2.411439870746823e-05
industrial_1760_1840,new merch,2.447261514365425e-05
post_1840,new merch,0.0
pre_1760,new mert,4.822879741493646e-05
industrial_1760_1840,new mert,4.89452302873085e-05
post_1840,new mert,0.0
pre_1760,new merton,9.645759482987291e-05
industrial_1760_1840,new merton,9.7890460574617e-05
post_1840,new merton,0.0
pre_1760,newg,2.411439870746823e-05
industrial_1760_1840,newg,3.6708922715481375e-05
post_1840,newg,0.0
pre_1760,newing,4.822879741493646e-05
industrial_1760_1840,newing,0.00020801722872106114
post_1840,newing,0.0
pre_1760,newing et,2.411439870746823e-05
industrial_1760_1840,newing et,2.447261514365425e-05
post_1840,newing et,0.0
pre_1760,newingt,0.00014468639224480938
industrial_1760_1840,newingt,7.341784543096275e-05
post_1840,newingt,0.0
pre_1760,newingt mert,2.411439870746823e-05
industrial_1760_1840,newingt mert,4.89452302873085e-05
post_1840,newingt mert,0.0
pre_1760,newington,0.002941956642311124
industrial_1760_1840,newington,0.005836718711761539
post_1840,newington,0.0020152736529486636
pre_1760,newington ad,0.0
industrial_1760_1840,newington ad,0.0002447261514365425
post_1840,newington ad,0.00017677839060953188
pre_1760,newington corn,2.411439870746823e-05
industrial_1760_1840,newington corn,2.447261514365425e-05
post_1840,newington corn,0.0
pre_1760,newington dr,0.0
industrial_1760_1840,newington dr,1.2236307571827126e-05
post_1840,newington dr,7.071135624381275e-05
pre_1760,newington et,0.0
industrial_1760_1840,newington et,0.0002814350741520239
post_1840,newington et,0.00017677839060953188
pre_1760,newington little,0.0
industrial_1760_1840,newington little,0.0001468356908619255
post_1840,newington little,0.00021213406873143826
pre_1760,newington merton,0.00014468639224480938
industrial_1760_1840,newington merton,0.00045274338015760366
post_1840,newington merton,0.0001414227124876255
pre_1760,newington mich,4.822879741493646e-05
industrial_1760_1840,newington mich,0.00012236307571827126
post_1840,newington mich,0.0
pre_1760,newington morton,0.0
industrial_1760_1840,newington morton,4.89452302873085e-05
post_1840,newington morton,3.5355678121906375e-05
pre_1760,newington pauperibus,2.411439870746823e-05
industrial_1760_1840,newington pauperibus,7.341784543096275e-05
post_1840,newington pauperibus,0.0
pre_1760,newington pro,0.0006028599676867057
industrial_1760_1840,newington pro,0.00015907199843375264
post_1840,newington pro,0.0
pre_1760,newington rect,0.00045817357544189637
industrial_1760_1840,newington rect,0.0009054867603152073
post_1840,newington rect,0.0
pre_1760,newington rectory,0.0
industrial_1760_1840,newington rectory,0.0005261612255885664
post_1840,newington rectory,0.0001414227124876255
pre_1760,newington rent,2.411439870746823e-05
industrial_1760_1840,newington rent,6.118153785913563e-05
post_1840,newington rent,0.0
pre_1760,newington tenem,0.0003617159806120234
industrial_1760_1840,newington tenem,0.0002569624590083696
post_1840,newington tenem,0.0
pre_1760,newington tenement,0.00016880079095227762
industrial_1760_1840,newington tenement,0.0004405070725857765
post_1840,newington tenement,0.00010606703436571913
pre_1760,newington tenemt,4.822879741493646e-05
industrial_1760_1840,newington tenemt,3.6708922715481375e-05
post_1840,newington tenemt,0.0
pre_1760,newington tent,4.822879741493646e-05
industrial_1760_1840,newington tent,0.00018354461357740688
post_1840,newington tent,0.0
pre_1760,newington vic,4.822879741493646e-05
industrial_1760_1840,newington vic,0.00022025353629288825
post_1840,newington vic,0.0
pre_1760,newington xmas,0.0
industrial_1760_1840,newington xmas,6.118153785913563e-05
post_1840,newington xmas,3.5355678121906375e-05
pre_1760,newington yarnton,0.0
industrial_1760_1840,newington yarnton,4.89452302873085e-05
post_1840,newington yarnton,3.5355678121906375e-05
pre_1760,newman,0.000626974366394174
industrial_1760_1840,newman,7.341784543096275e-05
post_1840,newman,3.5355678121906375e-05
pre_1760,newn,2.411439870746823e-05
industrial_1760_1840,newn,0.00017130830600557977
post_1840,newn,0.0
pre_1760,newnton,4.822879741493646e-05
industrial_1760_1840,newnton,0.0
post_1840,newnton,0.00010606703436571913
pre_1760,newt,7.234319612240469e-05
industrial_1760_1840,newt,0.00012236307571827126
post_1840,newt,0.0
pre_1760,newton,0.0002411439870746823
industrial_1760_1840,newton,0.00031814399686750527
post_1840,newton,0.005409418752651676
pre_1760,newton ad,0.0
industrial_1760_1840,newton ad,2.447261514365425e-05
post_1840,newton ad,0.000742469240560034
pre_1760,newton et,0.0
industrial_1760_1840,newton et,4.89452302873085e-05
post_1840,newton et,0.0002474897468533447
pre_1760,newton merton,7.234319612240469e-05
industrial_1760_1840,newton merton,2.447261514365425e-05
post_1840,newton merton,0.00010606703436571913
pre_1760,newton pro,2.411439870746823e-05
industrial_1760_1840,newton pro,3.6708922715481375e-05
post_1840,newton pro,0.0
pre_1760,newyears,0.00012057199353734115
industrial_1760_1840,newyears,2.447261514365425e-05
post_1840,newyears,0.0
pre_1760,newyears day,7.234319612240469e-05
industrial_1760_1840,newyears day,2.447261514365425e-05
post_1840,newyears day,0.0
pre_1760,ni,7.234319612240469e-05
industrial_1760_1840,ni,2.447261514365425e-05
post_1840,ni,3.5355678121906375e-05
pre_1760,nic,0.00028937278448961875
industrial_1760_1840,nic,0.00012236307571827126
post_1840,nic,0.0
pre_1760,nichols,0.00012057199353734115
industrial_1760_1840,nichols,1.2236307571827126e-05
post_1840,nichols,0.0
pre_1760,nil,4.822879741493646e-05
industrial_1760_1840,nil,8.565415300278988e-05
post_1840,nil,0.00017677839060953188
pre_1760,non,0.00028937278448961875
industrial_1760_1840,non,9.7890460574617e-05
post_1840,non,3.5355678121906375e-05
pre_1760,norington,7.234319612240469e-05
industrial_1760_1840,norington,1.2236307571827126e-05
post_1840,norington,0.0
pre_1760,norrington,7.234319612240469e-05
industrial_1760_1840,norrington,0.00011012676814644413
post_1840,norrington,0.0
pre_1760,norris,4.822879741493646e-05
industrial_1760_1840,norris,0.0005261612255885664
post_1840,norris,0.0004596238155847829
pre_1760,norris donnithorne,0.0
industrial_1760_1840,norris donnithorne,0.0002814350741520239
post_1840,norris donnithorne,7.071135624381275e-05
pre_1760,norris pickford,0.0
industrial_1760_1840,norris pickford,4.89452302873085e-05
post_1840,norris pickford,0.00010606703436571913
pre_1760,north,0.0
industrial_1760_1840,north,0.0008443052224560716
post_1840,north,7.071135624381275e-05
pre_1760,north hale,0.0
industrial_1760_1840,north hale,2.447261514365425e-05
post_1840,north hale,3.5355678121906375e-05
pre_1760,norton,0.000530516771564301
industrial_1760_1840,norton,0.000195780921149234
post_1840,norton,0.0002474897468533447
pre_1760,norton ad,0.0
industrial_1760_1840,norton ad,2.447261514365425e-05
post_1840,norton ad,7.071135624381275e-05
pre_1760,norton rectory,0.0
industrial_1760_1840,norton rectory,2.447261514365425e-05
post_1840,norton rectory,7.071135624381275e-05
pre_1760,nos,4.822879741493646e-05
industrial_1760_1840,nos,0.0
post_1840,nos,3.5355678121906375e-05
pre_1760,note,0.00016880079095227762
industrial_1760_1840,note,7.341784543096275e-05
post_1840,note,0.0
pre_1760,nott,7.234319612240469e-05
industrial_1760_1840,nott,0.0
post_1840,nott,3.5355678121906375e-05
pre_1760,nov,0.001374520726325689
industrial_1760_1840,nov,0.0016519015221966619
post_1840,nov,0.000565690849950502
pre_1760,nov allowed,4.822879741493646e-05
industrial_1760_1840,nov allowed,2.447261514365425e-05
post_1840,nov allowed,0.0
pre_1760,nov mr,0.00014468639224480938
industrial_1760_1840,nov mr,0.00034261661201115954
post_1840,nov mr,0.0
pre_1760,nov pd,0.00038583037931949165
industrial_1760_1840,nov pd,1.2236307571827126e-05
post_1840,nov pd,0.0
pre_1760,nova,4.822879741493646e-05
industrial_1760_1840,nova,2.447261514365425e-05
post_1840,nova,0.0
pre_1760,novr,0.0003617159806120234
industrial_1760_1840,novr,0.0007097058391659733
post_1840,novr,7.071135624381275e-05
pre_1760,novr mr,2.411439870746823e-05
industrial_1760_1840,novr mr,0.00012236307571827126
post_1840,novr mr,0.0
pre_1760,novr pd,0.00012057199353734115
industrial_1760_1840,novr pd,3.6708922715481375e-05
post_1840,novr pd,0.0
pre_1760,nunc,0.00014468639224480938
industrial_1760_1840,nunc,0.00018354461357740688
post_1840,nunc,0.0
pre_1760,nuper,0.00014468639224480938
industrial_1760_1840,nuper,0.0005016886104449121
post_1840,nuper,0.0
pre_1760,nuper lord,4.822879741493646e-05
industrial_1760_1840,nuper lord,9.7890460574617e-05
post_1840,nuper lord,0.0
pre_1760,oak,0.0
industrial_1760_1840,oak,3.6708922715481375e-05
post_1840,oak,0.00017677839060953188
pre_1760,oct,0.0022185246810870773
industrial_1760_1840,oct,0.002263716900788018
post_1840,oct,0.0013435157686324424
pre_1760,oct allowed,2.411439870746823e-05
industrial_1760_1840,oct allowed,4.89452302873085e-05
post_1840,oct allowed,0.0
pre_1760,oct cleansing,7.234319612240469e-05
industrial_1760_1840,oct cleansing,1.2236307571827126e-05
post_1840,oct cleansing,0.0
pre_1760,oct land,2.411439870746823e-05
industrial_1760_1840,oct land,1.2236307571827126e-05
post_1840,oct land,0.00021213406873143826
pre_1760,oct mr,0.00021702958836721407
industrial_1760_1840,oct mr,0.00012236307571827126
post_1840,oct mr,3.5355678121906375e-05
pre_1760,oct nov,0.00012057199353734115
industrial_1760_1840,oct nov,0.0
post_1840,oct nov,3.5355678121906375e-05
pre_1760,oct pro,7.234319612240469e-05
industrial_1760_1840,oct pro,2.447261514365425e-05
post_1840,oct pro,0.0
pre_1760,oct tonsori,7.234319612240469e-05
industrial_1760_1840,oct tonsori,4.89452302873085e-05
post_1840,oct tonsori,0.0
pre_1760,octbr,2.411439870746823e-05
industrial_1760_1840,octbr,8.565415300278988e-05
post_1840,octbr,0.0
pre_1760,octen,7.234319612240469e-05
industrial_1760_1840,octen,2.447261514365425e-05
post_1840,octen,0.0
pre_1760,octob,0.00014468639224480938
industrial_1760_1840,octob,0.0002569624590083696
post_1840,octob,0.0
pre_1760,october,4.822879741493646e-05
industrial_1760_1840,october,0.0001468356908619255
post_1840,october,7.071135624381275e-05
pre_1760,octr,0.0007234319612240468
industrial_1760_1840,octr,0.000391561842298468
post_1840,octr,0.00010606703436571913
pre_1760,octr pd,0.00014468639224480938
industrial_1760_1840,octr pd,1.2236307571827126e-05
post_1840,octr pd,0.0
pre_1760,octr south,7.234319612240469e-05
industrial_1760_1840,octr south,1.2236307571827126e-05
post_1840,octr south,0.0
pre_1760,od,4.822879741493646e-05
industrial_1760_1840,od,7.341784543096275e-05
post_1840,od,0.0
pre_1760,odis,4.822879741493646e-05
industrial_1760_1840,odis,4.89452302873085e-05
post_1840,odis,3.5355678121906375e-05
pre_1760,offering,0.0
industrial_1760_1840,offering,7.341784543096275e-05
post_1840,offering,0.0009899589874133787
pre_1760,offering parish,0.0
industrial_1760_1840,offering parish,4.89452302873085e-05
post_1840,offering parish,0.0002474897468533447
pre_1760,offerings,0.0
industrial_1760_1840,offerings,0.00017130830600557977
post_1840,offerings,0.00035355678121906376
pre_1760,offerings parish,0.0
industrial_1760_1840,offerings parish,8.565415300278988e-05
post_1840,offerings parish,0.00021213406873143826
pre_1760,office,0.0002411439870746823
industrial_1760_1840,office,0.00035485291958298665
post_1840,office,0.00042426813746287653
pre_1760,office biblect,0.0
industrial_1760_1840,office biblect,4.89452302873085e-05
post_1840,office biblect,7.071135624381275e-05
pre_1760,officers,0.0
industrial_1760_1840,officers,0.00012236307571827126
post_1840,officers,0.0006364022061943148
pre_1760,offici,0.0
industrial_1760_1840,offici,3.6708922715481375e-05
post_1840,offici,3.5355678121906375e-05
pre_1760,officiar,0.0
industrial_1760_1840,officiar,0.00011012676814644413
post_1840,officiar,3.5355678121906375e-05
pre_1760,officiarii,4.822879741493646e-05
industrial_1760_1840,officiarii,2.447261514365425e-05
post_1840,officiarii,3.5355678121906375e-05
pre_1760,officiariis,4.822879741493646e-05
industrial_1760_1840,officiariis,0.0005628701483040478
post_1840,officiariis,0.0002474897468533447
pre_1760,officiaris,0.0
industrial_1760_1840,officiaris,6.118153785913563e-05
post_1840,officiaris,3.5355678121906375e-05
pre_1760,oil,2.411439870746823e-05
industrial_1760_1840,oil,0.0004282707650139494
post_1840,oil,3.5355678121906375e-05
pre_1760,ol,4.822879741493646e-05
industrial_1760_1840,ol,0.0001468356908619255
post_1840,ol,0.0
pre_1760,old,0.00033760158190455523
industrial_1760_1840,old,0.00046497968772943077
post_1840,old,0.0005303351718285957
pre_1760,old rent,2.411439870746823e-05
industrial_1760_1840,old rent,0.00012236307571827126
post_1840,old rent,0.0
pre_1760,olim,0.00033760158190455523
industrial_1760_1840,olim,0.001443884293475601
post_1840,olim,0.0
pre_1760,olim myan,2.411439870746823e-05
industrial_1760_1840,olim myan,4.89452302873085e-05
post_1840,olim myan,0.0
pre_1760,olin,9.645759482987291e-05
industrial_1760_1840,olin,4.89452302873085e-05
post_1840,olin,0.0
pre_1760,oliver,0.0
industrial_1760_1840,oliver,0.00022025353629288825
post_1840,oliver,3.5355678121906375e-05
pre_1760,om,7.234319612240469e-05
industrial_1760_1840,om,7.341784543096275e-05
post_1840,om,3.5355678121906375e-05
pre_1760,omitted,4.822879741493646e-05
industrial_1760_1840,omitted,0.0005139249180167393
post_1840,omitted,0.0003182011030971574
pre_1760,omitted charged,0.0
industrial_1760_1840,omitted charged,4.89452302873085e-05
post_1840,omitted charged,3.5355678121906375e-05
pre_1760,omitted mr,2.411439870746823e-05
industrial_1760_1840,omitted mr,3.6708922715481375e-05
post_1840,omitted mr,3.5355678121906375e-05
pre_1760,omn,0.0011333767392510067
industrial_1760_1840,omn,0.0008320689148842446
post_1840,omn,0.0009546033092914723
pre_1760,omn anim,0.00038583037931949165
industrial_1760_1840,omn anim,0.0004405070725857765
post_1840,omn anim,0.0006010465280724084
pre_1760,omn animarum,0.00021702958836721407
industrial_1760_1840,omn animarum,0.00015907199843375264
post_1840,omn animarum,0.0001414227124876255
pre_1760,omn receptorum,7.234319612240469e-05
industrial_1760_1840,omn receptorum,2.447261514365425e-05
post_1840,omn receptorum,0.0
pre_1760,omnium,0.002097952687549736
industrial_1760_1840,omnium,0.00020801722872106114
post_1840,omnium,3.5355678121906375e-05
pre_1760,omnium animarum,0.00012057199353734115
industrial_1760_1840,omnium animarum,0.00011012676814644413
post_1840,omnium animarum,3.5355678121906375e-05
pre_1760,omnium receptorium,0.00012057199353734115
industrial_1760_1840,omnium receptorium,4.89452302873085e-05
post_1840,omnium receptorium,0.0
pre_1760,omnium solutorum,0.00045817357544189637
industrial_1760_1840,omnium solutorum,2.447261514365425e-05
post_1840,omnium solutorum,0.0
pre_1760,onslow,0.0
industrial_1760_1840,onslow,8.565415300278988e-05
post_1840,onslow,3.5355678121906375e-05
pre_1760,open,0.0
industrial_1760_1840,open,7.341784543096275e-05
post_1840,open,0.0006717578843162212
pre_1760,open scholarship,0.0
industrial_1760_1840,open scholarship,3.6708922715481375e-05
post_1840,open scholarship,3.5355678121906375e-05
pre_1760,open scholarships,0.0
industrial_1760_1840,open scholarships,2.447261514365425e-05
post_1840,open scholarships,7.071135624381275e-05
pre_1760,opinion,4.822879741493646e-05
industrial_1760_1840,opinion,1.2236307571827126e-05
post_1840,opinion,0.00021213406873143826
pre_1760,ord,0.0
industrial_1760_1840,ord,8.565415300278988e-05
post_1840,ord,7.071135624381275e-05
pre_1760,order,0.000313487183197087
industrial_1760_1840,order,0.0005016886104449121
post_1840,order,0.0006010465280724084
pre_1760,order mr,9.645759482987291e-05
industrial_1760_1840,order mr,6.118153785913563e-05
post_1840,order mr,3.5355678121906375e-05
pre_1760,ordin,4.822879741493646e-05
industrial_1760_1840,ordin,2.447261514365425e-05
post_1840,ordin,0.0
pre_1760,ordinaria,4.822879741493646e-05
industrial_1760_1840,ordinaria,0.0009666682981743429
post_1840,ordinaria,0.001025314665535285
pre_1760,ordinaria infirmary,0.0
industrial_1760_1840,ordinaria infirmary,2.447261514365425e-05
post_1840,ordinaria infirmary,3.5355678121906375e-05
pre_1760,ordinaria soluta,0.0
industrial_1760_1840,ordinaria soluta,0.00023248984386471539
post_1840,ordinaria soluta,3.5355678121906375e-05
pre_1760,ordinaria varia,0.0
industrial_1760_1840,ordinaria varia,0.00045274338015760366
post_1840,ordinaria varia,0.0009192476311695658
pre_1760,organ,0.0
industrial_1760_1840,organ,3.6708922715481375e-05
post_1840,organ,0.0002474897468533447
pre_1760,oriel,0.0
industrial_1760_1840,oriel,4.89452302873085e-05
post_1840,oriel,0.0007071135624381275
pre_1760,orphans,0.0
industrial_1760_1840,orphans,2.447261514365425e-05
post_1840,orphans,0.0013788714467543488
pre_1760,orphans clergy,0.0
industrial_1760_1840,orphans clergy,2.447261514365425e-05
post_1840,orphans clergy,0.0005303351718285957
pre_1760,osborn,9.645759482987291e-05
industrial_1760_1840,osborn,6.118153785913563e-05
post_1840,osborn,0.000282845424975251
pre_1760,osborne,2.411439870746823e-05
industrial_1760_1840,osborne,9.7890460574617e-05
post_1840,osborne,0.0024748974685334466
pre_1760,osborne mason,0.0
industrial_1760_1840,osborne mason,2.447261514365425e-05
post_1840,osborne mason,3.5355678121906375e-05
pre_1760,overcharge,2.411439870746823e-05
industrial_1760_1840,overcharge,1.2236307571827126e-05
post_1840,overcharge,0.00010606703436571913
pre_1760,overcharged,0.0
industrial_1760_1840,overcharged,2.447261514365425e-05
post_1840,overcharged,3.5355678121906375e-05
pre_1760,overpaid,0.0
industrial_1760_1840,overpaid,3.6708922715481375e-05
post_1840,overpaid,0.000282845424975251
pre_1760,overplus,4.822879741493646e-05
industrial_1760_1840,overplus,0.0
post_1840,overplus,0.0001414227124876255
pre_1760,owen,2.411439870746823e-05
industrial_1760_1840,owen,1.2236307571827126e-05
post_1840,owen,7.071135624381275e-05
pre_1760,ox,7.234319612240469e-05
industrial_1760_1840,ox,7.341784543096275e-05
post_1840,ox,3.5355678121906375e-05
pre_1760,ox pro,2.411439870746823e-05
industrial_1760_1840,ox pro,2.447261514365425e-05
post_1840,ox pro,0.0
pre_1760,oxford,0.0002411439870746823
industrial_1760_1840,oxford,0.00045274338015760366
post_1840,oxford,0.0012020930561448169
pre_1760,oxford herald,0.0
industrial_1760_1840,oxford herald,7.341784543096275e-05
post_1840,oxford herald,3.5355678121906375e-05
pre_1760,oxford widows,0.0
industrial_1760_1840,oxford widows,1.2236307571827126e-05
post_1840,oxford widows,0.00035355678121906376
pre_1760,oxon,0.002146181484964672
industrial_1760_1840,oxon,0.00097890460574617
post_1840,oxon,0.0009899589874133787
pre_1760,oxon civitati,2.411439870746823e-05
industrial_1760_1840,oxon civitati,0.00020801722872106114
post_1840,oxon civitati,0.0
pre_1760,oxon coll,0.0007716607586389833
industrial_1760_1840,oxon coll,0.00015907199843375264
post_1840,oxon coll,0.0
pre_1760,oxon curia,0.0
industrial_1760_1840,oxon curia,7.341784543096275e-05
post_1840,oxon curia,0.0007071135624381275
pre_1760,oxon mayors,2.411439870746823e-05
industrial_1760_1840,oxon mayors,0.00013459938329009837
post_1840,oxon mayors,0.0
pre_1760,oxon pro,0.0005546311702717693
industrial_1760_1840,oxon pro,2.447261514365425e-05
post_1840,oxon pro,0.0
pre_1760,pag,7.234319612240469e-05
industrial_1760_1840,pag,0.00020801722872106114
post_1840,pag,0.0
pre_1760,page,4.822879741493646e-05
industrial_1760_1840,page,0.0005995790710195292
post_1840,page,0.000282845424975251
pre_1760,pages,2.411439870746823e-05
industrial_1760_1840,pages,2.447261514365425e-05
post_1840,pages,7.071135624381275e-05
pre_1760,painter,0.00012057199353734115
industrial_1760_1840,painter,0.0008320689148842446
post_1840,painter,0.00035355678121906376
pre_1760,painters,4.822879741493646e-05
industrial_1760_1840,painters,0.00011012676814644413
post_1840,painters,0.0
pre_1760,painting,0.0002411439870746823
industrial_1760_1840,painting,0.00031814399686750527
post_1840,painting,0.0004949794937066893
pre_1760,palmer,4.822879741493646e-05
industrial_1760_1840,palmer,4.89452302873085e-05
post_1840,palmer,3.5355678121906375e-05
pre_1760,panie,2.411439870746823e-05
industrial_1760_1840,panie,3.6708922715481375e-05
post_1840,panie,0.0
pre_1760,paper,0.0015915503146929032
industrial_1760_1840,paper,0.00023248984386471539
post_1840,paper,0.0002474897468533447
pre_1760,paper ink,0.00019291518965974583
industrial_1760_1840,paper ink,1.2236307571827126e-05
post_1840,paper ink,0.0
pre_1760,paper mr,0.00012057199353734115
industrial_1760_1840,paper mr,1.2236307571827126e-05
post_1840,paper mr,0.0
pre_1760,paper pd,0.00012057199353734115
industrial_1760_1840,paper pd,1.2236307571827126e-05
post_1840,paper pd,0.0
pre_1760,papering,2.411439870746823e-05
industrial_1760_1840,papering,0.0
post_1840,papering,0.0002474897468533447
pre_1760,papers,7.234319612240469e-05
industrial_1760_1840,papers,2.447261514365425e-05
post_1840,papers,0.00017677839060953188
pre_1760,par,4.822879741493646e-05
industrial_1760_1840,par,0.0003059076892956781
post_1840,par,3.5355678121906375e-05
pre_1760,parcels,0.0
industrial_1760_1840,parcels,0.00017130830600557977
post_1840,parcels,0.00042426813746287653
pre_1760,parcels stamps,0.0
industrial_1760_1840,parcels stamps,4.89452302873085e-05
post_1840,parcels stamps,7.071135624381275e-05
pre_1760,parch,0.0
industrial_1760_1840,parch,3.6708922715481375e-05
post_1840,parch,7.071135624381275e-05
pre_1760,pardue,0.0
industrial_1760_1840,pardue,6.118153785913563e-05
post_1840,pardue,0.00010606703436571913
pre_1760,parish,0.0
industrial_1760_1840,parish,0.0018721550584895501
post_1840,parish,0.001025314665535285
pre_1760,parish rates,0.0
industrial_1760_1840,parish rates,0.00022025353629288825
post_1840,parish rates,0.0004949794937066893
pre_1760,parker,9.645759482987291e-05
industrial_1760_1840,parker,0.00022025353629288825
post_1840,parker,0.0013788714467543488
pre_1760,parker bookseller,2.411439870746823e-05
industrial_1760_1840,parker bookseller,1.2236307571827126e-05
post_1840,parker bookseller,0.00010606703436571913
pre_1760,parker prize,0.0
industrial_1760_1840,parker prize,3.6708922715481375e-05
post_1840,parker prize,3.5355678121906375e-05
pre_1760,pars,0.00012057199353734115
industrial_1760_1840,pars,2.447261514365425e-05
post_1840,pars,0.0
pre_1760,parson,9.645759482987291e-05
industrial_1760_1840,parson,3.6708922715481375e-05
post_1840,parson,0.0
pre_1760,parsonage,2.411439870746823e-05
industrial_1760_1840,parsonage,8.565415300278988e-05
post_1840,parsonage,7.071135624381275e-05
pre_1760,parsons,7.234319612240469e-05
industrial_1760_1840,parsons,0.00012236307571827126
post_1840,parsons,3.5355678121906375e-05
pre_1760,parte,0.002001495092719863
industrial_1760_1840,parte,0.0015050658313347364
post_1840,parte,0.0006717578843162212
pre_1760,parte ad,0.00012057199353734115
industrial_1760_1840,parte ad,1.2236307571827126e-05
post_1840,parte ad,0.0
pre_1760,parte ann,2.411439870746823e-05
industrial_1760_1840,parte ann,0.00011012676814644413
post_1840,parte ann,0.00010606703436571913
pre_1760,parte anni,0.00038583037931949165
industrial_1760_1840,parte anni,0.0003303803044393324
post_1840,parte anni,0.0004596238155847829
pre_1760,parte aug,0.00012057199353734115
industrial_1760_1840,parte aug,2.447261514365425e-05
post_1840,parte aug,0.0
pre_1760,parte augm,0.00028937278448961875
industrial_1760_1840,parte augm,6.118153785913563e-05
post_1840,parte augm,0.0
pre_1760,parte dno,0.0
industrial_1760_1840,parte dno,7.341784543096275e-05
post_1840,parte dno,7.071135624381275e-05
pre_1760,parte kidlington,2.411439870746823e-05
industrial_1760_1840,parte kidlington,7.341784543096275e-05
post_1840,parte kidlington,0.0
pre_1760,parti,2.411439870746823e-05
industrial_1760_1840,parti,1.2236307571827126e-05
post_1840,parti,7.071135624381275e-05
pre_1760,partibus,0.00019291518965974583
