year,metric,delta,abs_delta_robust_z,is_change_point
1763,amount_sum_real,562.5883999999996,-0.6390896950378019,False
1790,amount_sum,786.4559895833336,-0.6392609249848593,False
1786,entry_ratio,-0.0037999999999999146,-0.6394610389610473,False
1735,amount_sum_real,-554.5702000000001,-0.6412679205793752,False
1712,amount_sum,766.2380208333334,-0.6430146429760075,False
1837,amount_sum,766.2281250000015,-0.6430164802608543,False
1720,entry_ratio,0.0036999999999999256,-0.6482207792207867,False
1826,entry_ratio,0.0036999999999999256,-0.6482207792207867,False
1851,entry_ratio,0.0036999999999999256,-0.6482207792207867,False
1791,amount_sum,-729.2320312500015,-0.6498852663604264,False
1763,amount_sum,726.3166666666675,-0.6504265401462619,False
1837,amount_sum_real,515.9108000000015,-0.6517701395938545,False
1809,amount_median,0.2953125000000014,-0.6551692995945747,False
1709,entry_ratio,-0.0036000000000000476,-0.6569805194805164,False
1865,amount_sum_real,493.22580000000016,-0.6579327504554687,False
1790,amount_sum_real,486.36119999999937,-0.659797588829753,False
1762,amount_sum_real,-484.54269999999997,-0.6602916028412955,False
1720,amount_median,0.2875000000000001,-0.6608270655668951,False
1714,amount_sum,667.4031249999994,-0.6613645737346477,False
1708,amount_sum,-661.9125000000004,-0.6623839767271044,False
1772,n_data_rows,6.5,-0.6626666666666666,False
1707,amount_median,0.2830729166666668,-0.6640331329512094,False
1776,data_rows_per_page,-0.5199999999999996,-0.6651643598615918,False
1717,entry_ratio,-0.0034999999999999476,-0.6657402597402654,False
1728,amount_sum_real,439.9737,-0.6723992247717018,False
1706,amount_sum,-597.2921874999997,-0.6743815434769727,False
1728,data_rows_per_page,0.5,-0.6745,False
1729,data_rows_per_page,0.5,-0.6745,False
1752,data_rows_per_page,-0.5,-0.6745,False
1847,data_rows_per_page,0.5,-0.6745,False
1864,data_rows_per_page,0.5,-0.6745,False
1898,data_rows_per_page,-0.5,-0.6745,False
1900,data_rows_per_page,-0.5,-0.6745,False
1856,amount_sum,596.0161458333387,-0.6746184565230272,False
1713,amount_sum,-592.1041666666665,-0.6753447642327933,False
1848,entry_ratio,-0.0033000000000000806,-0.6832597402597346,False
1799,entry_ratio,-0.0032999999999999696,-0.6832597402597442,False
1822,amount_sum,-539.7833333333328,-0.685058779316292,False
1725,data_rows_per_page,-0.4759999999999991,-0.6857027681660904,False
1707,n_data_rows,-6.0,-0.6863333333333334,False
1709,n_data_rows,6.0,-0.6863333333333334,False
1712,n_data_rows,-6.0,-0.6863333333333334,False
1895,n_data_rows,-6.0,-0.6863333333333334,False
1701,amount_median,0.25,-0.6879843422340278,False
1782,amount_median,0.25,-0.6879843422340278,False
1762,amount_sum,-506.2854166666666,-0.6912780852224627,False
1775,amount_sum_real,-364.21519999999873,-0.6929797914439336,False
1735,amount_sum,-495.4729166666666,-0.6932855606657755,False
1831,amount_sum,-477.56354166667006,-0.6966106594419673,False
1792,amount_sum,475.9750000000022,-0.6969055920095063,False
1797,amount_median,0.2375000000000007,-0.6970367677897382,False
1773,amount_sum,457.9684895833343,-0.7002487251869598,False
1862,entry_ratio,0.0030999999999999917,-0.700779220779223,False
1806,amount_sum_real,-323.2981,-0.7040953376147835,False
1704,amount_median,0.22734374999999996,-0.7043918635537538,False
1830,amount_sum,430.56770833333576,-0.7053360218793953,False
1748,data_rows_per_page,-0.4289999999999985,-0.7076415224913502,False
1749,data_rows_per_page,0.4289999999999985,-0.7076415224913502,False
1766,data_rows_per_page,-0.4250000000000007,-0.7095086505190308,False
1789,data_rows_per_page,-0.42299999999999827,-0.7104422145328727,False
1709,amount_median,-0.21666666666666656,-0.7121241437159236,False
1728,amount_sum,392.4421874999998,-0.7124145001995278,False
1729,amount_sum_real,-288.5229999999997,-0.7135423470471709,False
1835,amount_median,0.20833333333333393,-0.718159094086397,False
1794,amount_median,-0.20572916666666696,-0.7200450160771703,False
1736,data_rows_per_page,-0.40000000000000213,-0.7211782006920405,False
1775,amount_sum,-342.28255208333394,-0.7217272619423697,False
1794,amount_sum,322.8950520833314,-0.7253267930551773,False
1794,amount_sum_real,-236.34059999999954,-0.7277182264840268,False
1707,amount_sum_real,-231.7581,-0.7289631091938943,False
1780,data_rows_per_page,-0.3829999999999991,-0.729113494809689,False
1729,amount_sum,-301.8156250000002,-0.7292404515272135,False
1746,data_rows_per_page,-0.3810000000000002,-0.7300470588235293,False
1773,amount_sum_real,226.22190000000046,-0.7304670742039037,False
1765,n_data_rows,-5.0,-0.7336666666666667,False
1829,n_data_rows,5.0,-0.7336666666666667,False
1847,n_data_rows,5.0,-0.7336666666666667,False
1896,n_data_rows,5.0,-0.7336666666666667,False
1854,amount_median,-0.18645833333333073,-0.7340008388088934,False
1831,amount_sum_real,-206.8094999999994,-0.7357406500068572,False
1827,entry_ratio,0.0027000000000000357,-0.7358181818181805,False
1707,amount_sum,-223.9729166666666,-0.7436929209302311,False
1721,amount_sum_real,167.32110000000011,-0.746468075298801,False
1856,amount_sum_real,163.00399999999718,-0.7476408594006609,False
1815,data_rows_per_page,-0.34299999999999997,-0.7477847750865052,False
1782,amount_sum,200.24869791666606,-0.7480976179524189,False
1862,data_rows_per_page,0.33899999999999864,-0.7496519031141875,False
1799,amount_sum_real,147.5108999999993,-0.7518497175157174,False
1835,entry_ratio,0.0025000000000000577,-0.7533376623376592,False
1773,amount_median,-0.15833333333333321,-0.754368796309241,False
1782,n_data_rows,4.5,-0.7573333333333333,False
1721,amount_sum,147.8377604166667,-0.7578283619979451,False
1765,amount_sum_real,-125.02530000000024,-0.7579581593402664,False
1834,amount_median,0.14895833333333286,-0.7611581154760245,False
1792,amount_sum_real,-110.95390000000043,-0.761780798197578,False
1847,entry_ratio,-0.0023999999999999577,-0.7620974025974083,False
1782,amount_sum_real,106.47989999999936,-0.7629962057794544,False
1752,amount_median,0.14505208333333375,-0.7639869984621835,False
1798,amount_sum_real,102.09580000000096,-0.764187191112423,False
1796,data_rows_per_page,0.29999999999999716,-0.7678564013840844,False
1716,amount_sum,-89.36458333333303,-0.7686846364106409,False
1776,amount_median,-0.13750000000000018,-0.7694561722354257,False
1829,entry_ratio,-0.0022999999999999687,-0.7708571428571477,False
1765,amount_sum,-75.18541666666533,-0.771317175498731,False
1844,data_rows_per_page,0.2920000000000016,-0.7715906574394457,False
1716,amount_sum_real,-74.22369999999955,-0.7717589304201591,False
1713,data_rows_per_page,0.2859999999999978,-0.77439134948097,False
1760,amount_sum_real,-63.40059999999994,-0.7746991355608392,False
1868,data_rows_per_page,-0.28500000000000014,-0.7748581314878893,False
1725,amount_sum_real,57.1232,-0.7764044550857543,False
1731,amount_sum,47.478125000000546,-0.776461379671821,False
1833,data_rows_per_page,0.28100000000000236,-0.7767252595155699,False
1719,amount_median,0.125,-0.7785085977911367,False
1725,amount_sum,31.769791666666606,-0.779377827618368,False
1768,entry_ratio,-0.0021999999999999797,-0.779616883116887,False
1838,data_rows_per_page,0.2740000000000009,-0.7799927335640134,False
1790,data_rows_per_page,0.2729999999999997,-0.7804595155709344,False
1761,amount_sum,23.207291666665697,-0.7809675625070032,False
1743,n_data_rows,-4.0,-0.7809999999999999,False
1864,n_data_rows,4.0,-0.7809999999999999,False
1737,amount_sum,18.570833333333212,-0.7818283788074062,False
1761,amount_sum_real,-35.02440000000024,-0.7824078187581646,False
1739,amount_median,-0.11874999999999991,-0.7830348105689922,False
1736,amount_sum,10.201041666666242,-0.7833823349911267,False
1736,amount_sum_real,-28.325800000000527,-0.7842275615449226,False
1806,amount_sum,-3.670833333333576,-0.7845947495917169,False
1700,amount_sum,0.0,-0.7852762855707376,False
1722,amount_sum,0.0,-0.7852762855707376,False
1760,amount_sum,0.0,-0.7852762855707376,False
1822,amount_sum_real,23.877599999999802,-0.7854359602945208,False
1722,amount_sum_real,21.710599999999886,-0.7860246478738515,False
1775,data_rows_per_page,-0.26099999999999923,-0.7860608996539796,False
1737,amount_sum_real,-19.422499999999673,-0.786646233499263,False
1731,amount_sum_real,16.424700000000485,-0.7874606163443563,False
1707,entry_ratio,-0.002100000000000102,-0.7883766233766167,False
1773,entry_ratio,-0.0020999999999999908,-0.7883766233766264,False
1785,amount_median,-0.10833333333333339,-0.7905784985320845,False
1784,data_rows_per_page,-0.25,-0.7911955017301038,False
1700,amount_sum_real,0.0,-0.7919225530698908,False
1743,entry_ratio,-0.0020000000000000018,-0.7971363636363659,False
1856,entry_ratio,-0.0020000000000000018,-0.7971363636363659,False
1786,data_rows_per_page,0.23199999999999932,-0.7995975778546717,False
1864,amount_median,0.09375,-0.8011396616804138,False
1721,amount_median,0.08749999999999991,-0.8056658744582695,False
1717,amount_median,-0.08125000000000004,-0.8101920872361248,False
1782,entry_ratio,0.0018000000000000238,-0.8146558441558446,False
1800,entry_ratio,0.0018000000000000238,-0.8146558441558446,False
1723,amount_median,-0.07395833333333335,-0.8154726688102895,False
1724,amount_median,0.07395833333333335,-0.8154726688102895,False
1853,data_rows_per_page,-0.1819999999999986,-0.8229366782006928,False
1729,amount_median,0.0625,-0.8237707255696911,False
1728,n_data_rows,3.0,-0.8283333333333333,False
1729,n_data_rows,3.0,-0.8283333333333333,False
1748,n_data_rows,-3.0,-0.8283333333333333,False
1749,n_data_rows,3.0,-0.8283333333333333,False
1790,n_data_rows,3.0,-0.8283333333333333,False
1796,n_data_rows,3.0,-0.8283333333333333,False
1878,n_data_rows,-3.0,-0.8283333333333333,False
1898,n_data_rows,-3.0,-0.8283333333333333,False
1900,n_data_rows,-3.0,-0.8283333333333333,False
1843,data_rows_per_page,-0.1670000000000016,-0.8299384083044976,False
1897,data_rows_per_page,-0.16599999999999682,-0.8304051903114202,False
1806,entry_ratio,-0.0016000000000000458,-0.8321753246753234,False
1812,entry_ratio,-0.0015999999999999348,-0.8321753246753331,False
1850,entry_ratio,-0.0015999999999999348,-0.8321753246753331,False
1824,amount_median,0.044791666666666785,-0.8365949951069481,False
1746,entry_ratio,-0.0015000000000000568,-0.8409350649350626,False
1756,entry_ratio,0.0015000000000000568,-0.8409350649350626,False
1814,data_rows_per_page,-0.14300000000000068,-0.841141176470588,False
1866,data_rows_per_page,0.14300000000000068,-0.841141176470588,False
1786,amount_median,0.01249999999999929,-0.8599804277925351,False
1821,amount_median,-0.006249999999999645,-0.8645066405703905,False
1798,entry_ratio,-0.0011999999999999789,-0.8672142857142905,False
1746,amount_median,0.0010416666666666075,-0.8682784845519363,False
1700,amount_median,0.0,-0.8690328533482456,False
1722,amount_median,0.0,-0.8690328533482456,False
1760,amount_median,0.0,-0.8690328533482456,False
1779,amount_median,0.0,-0.8690328533482456,False
1781,amount_median,0.0,-0.8690328533482456,False
1790,amount_median,0.0,-0.8690328533482456,False
1713,n_data_rows,2.0,-0.8756666666666666,False
1736,n_data_rows,-2.0,-0.8756666666666666,False
1745,n_data_rows,-2.0,-0.8756666666666666,False
1755,n_data_rows,2.0,-0.8756666666666666,False
1764,n_data_rows,-2.0,-0.8756666666666666,False
1853,n_data_rows,-2.0,-0.8756666666666666,False
1868,n_data_rows,-2.0,-0.8756666666666666,False
1794,entry_ratio,0.0010999999999999899,-0.8759740259740298,False
1828,entry_ratio,-0.0010999999999999899,-0.8759740259740298,False
1863,data_rows_per_page,0.036000000000001364,-0.8910868512110721,False
1703,entry_ratio,0.0007999999999999119,-0.9022532467532578,False
1700,data_rows_per_page,0.0,-0.9078910034602077,False
1722,data_rows_per_page,0.0,-0.9078910034602077,False
1760,data_rows_per_page,0.0,-0.9078910034602077,False
1899,data_rows_per_page,0.0,-0.9078910034602077,False
1830,entry_ratio,0.0006999999999999229,-0.9110129870129972,False
1763,n_data_rows,1.0,-0.9229999999999999,False
1804,n_data_rows,1.0,-0.9229999999999999,False
1814,n_data_rows,-1.0,-0.9229999999999999,False
1897,n_data_rows,-1.0,-0.9229999999999999,False
1836,entry_ratio,-0.000500000000000056,-0.9285324675324662,False
1804,entry_ratio,0.00039999999999995595,-0.9372922077922153,False
1896,entry_ratio,-0.00029999999999996696,-0.9460519480519547,False
1762,entry_ratio,9.999999999998899e-05,-0.9635714285714334,False
1822,entry_ratio,9.999999999998899e-05,-0.9635714285714334,False
1700,n_data_rows,0.0,-0.9703333333333333,False
1722,n_data_rows,0.0,-0.9703333333333333,False
1760,n_data_rows,0.0,-0.9703333333333333,False
1899,n_data_rows,0.0,-0.9703333333333333,False
1700,entry_ratio,0.0,-0.9723311688311729,False
1722,entry_ratio,0.0,-0.9723311688311729,False
1760,entry_ratio,0.0,-0.9723311688311729,False
