year,amount_real_expenditure,amount_real_income,amount_sum_expenditure,amount_sum_income,n_entries_expenditure,n_entries_income,total_entries,income_share,net_amount,net_amount_real,era
1858,7748.821665893988,9131.413228249112,13371.366666666667,15757.166666666668,155.0,48.0,203.0,0.23645320197044334,2385.800000000001,1382.5915623551236,post_1840
1859,10900.354925853546,31.62480361727401,18964.4375,55.020833333333336,144.0,15.0,159.0,0.09433962264150944,-18909.416666666668,-10868.730122236271,post_1840
1860,3768.158494868871,3830.603857848727,6609.35,6718.879166666667,164.0,20.0,184.0,0.10869565217391304,109.52916666666624,62.44536297985587,post_1840
1861,10767.2672301874,11848.992436215849,19075.290625,20991.675,154.0,55.0,209.0,0.2631578947368421,1916.3843749999978,1081.7252060284482,post_1840
1862,12480.531336165139,986.9005700871897,22330.166666666668,1765.7625,167.0,19.0,186.0,0.10215053763440861,-20564.404166666667,-11493.63076607795,post_1840
1863,6433.071129436941,3154.4304848350675,11623.272916666667,5699.425,180.0,27.0,207.0,0.13043478260869565,-5923.847916666667,-3278.6406446018736,post_1840
1864,6191.593240700138,6932.281389315209,11295.942708333332,12647.254166666668,181.0,25.0,206.0,0.12135922330097088,1351.3114583333354,740.6881486150705,post_1840
1865,6372.8171371697445,5168.0781758957655,11738.729166666668,9519.6,137.0,33.0,170.0,0.19411764705882353,-2219.1291666666675,-1204.738961273979,post_1840
1866,8662.035294328529,6653.406646590665,16107.920833333334,12372.675000000001,182.0,23.0,205.0,0.11219512195121951,-3735.2458333333325,-2008.6286477378635,post_1840
1867,4090.0709833795017,1121.8814368918247,7677.881249999999,2105.9958333333334,152.0,42.0,194.0,0.21649484536082475,-5571.885416666666,-2968.189546487677,post_1840
1868,6112.445904580959,1048.8024241784533,11581.862500000001,1987.2708333333333,173.0,28.0,201.0,0.13930348258706468,-9594.591666666667,-5063.643480402506,post_1840
1869,3009.2259725998742,726.2580178484277,5754.84375,1388.8958333333333,194.0,31.0,225.0,0.13777777777777778,-4365.947916666667,-2282.9679547514465,post_1840
1870,6402.044473229706,8799.736614853196,12355.945833333333,16983.49166666667,174.0,45.0,219.0,0.2054794520547945,4627.545833333335,2397.69214162349,post_1840
1871,6088.408704108922,7744.875785835851,11686.091666666667,14865.514583333334,190.0,51.0,241.0,0.21161825726141079,3179.4229166666664,1656.4670817269289,post_1840
1872,6559.991879715005,6708.070297219894,12521.712500000001,12804.364583333334,189.0,34.0,223.0,0.15246636771300448,282.6520833333325,148.07841750488933,post_1840
1873,3710.1925508376357,9331.890080075862,7042.6875,17713.79375,360.0,85.0,445.0,0.19101123595505617,10671.10625,5621.697529238227,post_1840
1876,4196.128464780682,4184.761885626518,7831.654166666667,7810.439583333333,186.0,66.0,252.0,0.2619047619047619,-21.214583333334303,-11.366579154164356,post_1840
1877,4395.3663289866,2860.081680856414,8156.920833333334,5307.739583333334,200.0,27.0,227.0,0.11894273127753303,-2849.1812499999996,-1535.2846481301858,post_1840
1878,2450.520268805549,3014.5749783221327,4521.7,5562.493750000001,159.0,80.0,239.0,0.33472803347280333,1040.7937500000007,564.0547095165834,post_1840
1879,1553.426723354773,2193.092726843272,2849.9166666666665,4023.4479166666665,174.0,58.0,232.0,0.25,1173.53125,639.666003488499,post_1840
1880,2371.17370248538,1914.9636787280701,4325.020833333333,3492.89375,187.0,52.0,239.0,0.2175732217573222,-832.1270833333328,-456.21002375730995,post_1840
1881,6536.212602686501,8164.863292813796,11775.640625,14709.817708333334,169.0,131.0,300.0,0.43666666666666665,2934.177083333334,1628.650690127295,post_1840
1882,3178.2999381744603,8925.56579736211,5654.83125,15880.366666666667,191.0,86.0,277.0,0.3104693140794224,10225.535416666666,5747.265859187649,post_1840
1883,12038.267968275652,12562.22487856709,21148.829166666666,22069.316666666666,68.0,58.0,126.0,0.4603174603174603,920.4874999999993,523.9569102914393,post_1840
1884,13904.563537822878,20172.6966097786,24116.075,34987.525,63.0,60.0,123.0,0.4878048780487805,10871.45,6268.133071955721,post_1840
1885,7670.976927570094,9841.824863707165,13132.7125,16849.204166666666,24.0,28.0,52.0,0.5384615384615384,3716.491666666667,2170.847936137071,post_1840
1886,9549.03774068813,8728.749901357323,16134.054166666667,14748.095833333333,38.0,35.0,73.0,0.4794520547945205,-1385.958333333334,-820.2878393308074,post_1840
1889,15078.728529750164,12729.777901051939,24463.729166666668,20652.791666666668,68.0,62.0,130.0,0.47692307692307695,-3810.9375,-2348.950628698225,post_1840
1891,55850.94725207596,56686.41154666501,89903.26979166667,91248.11666666667,135.0,110.0,245.0,0.4489795918367347,1344.846875000003,835.4642945890519,post_1840
1892,17903.48791733564,17559.808673994485,28992.908333333333,28436.354166666668,81.0,71.0,152.0,0.46710526315789475,-556.554166666665,-343.6792433411538,post_1840
1893,32181.58287807174,34339.044564483454,52427.01666666667,55941.7375,101.0,103.0,204.0,0.5049019607843137,3514.720833333333,2157.461686411716,post_1840
1894,8300.0798348385,9087.358127898462,13602.170833333334,14892.362500000001,26.0,40.0,66.0,0.6060606060606061,1290.1916666666675,787.2782930599624,post_1840
1895,9515.134971185927,8675.2906682843,15685.699999999999,14301.216666666665,28.0,27.0,55.0,0.4909090909090909,-1384.4833333333336,-839.8443029016271,post_1840
1896,5988.167390342943,8797.141981264826,9929.579166666666,14587.420833333334,26.0,29.0,55.0,0.5272727272727272,4657.841666666667,2808.9745909218827,post_1840
1897,3384.280632332074,7742.8577852389235,5644.641666666666,12914.3125,27.0,34.0,61.0,0.5573770491803278,7269.670833333334,4358.57715290685,post_1840
1898,8803.581008583691,14121.483071053886,14768.887499999999,23690.199999999997,25.0,30.0,55.0,0.5454545454545454,8921.312499999998,5317.902062470195,post_1840
1899,2787.258736837947,2413.0390762361963,4702.941666666667,4071.5208333333335,25.0,27.0,52.0,0.5192307692307693,-631.4208333333331,-374.21966060175055,post_1840
1900,6703.378511098017,3935.7002553525836,11375.633333333333,6678.883333333333,22.0,28.0,50.0,0.56,-4696.75,-2767.6782557454335,post_1840
