year,metric,value,delta,abs_delta_robust_z,is_change_point,era
1819,arrears_rate,0.25316455696202533,-0.1314508276533593,1.4745972051308027,False,industrial_1760_1840
1820,arrears_rate,0.15675675675675677,-0.09640780020526857,0.8939012617799326,False,industrial_1760_1840
1821,arrears_rate,0.1643192488262911,0.007562492069534327,-0.5783491051897123,False,industrial_1760_1840
1822,arrears_rate,0.13541666666666666,-0.028902582159624435,-0.22472372951650987,False,industrial_1760_1840
1823,arrears_rate,0.16600790513833993,0.030591238471673277,-0.19674110525343327,False,industrial_1760_1840
1824,arrears_rate,0.02066115702479339,-0.14534674811354653,1.7048656844255825,False,industrial_1760_1840
1825,arrears_rate,0.20952380952380953,0.18886265249901613,2.42596517234278,False,industrial_1760_1840
1826,arrears_rate,0.22727272727272727,0.017748917748917736,-0.4095504453700009,False,industrial_1760_1840
1827,arrears_rate,0.09210526315789473,-0.13516746411483255,1.5361853689755058,False,industrial_1760_1840
1828,arrears_rate,0.09745762711864407,0.00535236396074934,-0.6149730078750123,False,industrial_1760_1840
1829,arrears_rate,0.15416666666666667,0.0567090395480226,0.23605543770356982,False,industrial_1760_1840
1830,arrears_rate,0.03827751196172249,-0.11588915470494418,1.2167256394881494,False,industrial_1760_1840
1831,arrears_rate,0.15948275862068967,0.12120524665896718,1.3048182860711017,False,industrial_1760_1840
1832,arrears_rate,0.07916666666666666,-0.080316091954023,0.6272465123600695,False,industrial_1760_1840
1833,arrears_rate,0.11013215859030837,0.030965491923641703,-0.19053937334927484,False,industrial_1760_1840
1834,arrears_rate,0.08955223880597014,-0.02057991978433822,-0.3626380774239974,False,industrial_1760_1840
1835,arrears_rate,0.09956709956709957,0.010014860761129424,-0.5377110480777962,False,industrial_1760_1840
1836,arrears_rate,0.15352697095435686,0.05395987138725729,0.19049913407339447,False,industrial_1760_1840
1837,arrears_rate,0.10344827586206896,-0.05007869509228789,0.12618439034136905,False,industrial_1760_1840
1838,arrears_rate,0.08287292817679558,-0.020575347685273387,-0.36271384140824453,False,industrial_1760_1840
1839,arrears_rate,0.10121457489878542,0.018341646721989846,-0.39972836847669146,False,industrial_1760_1840
1840,arrears_rate,0.010050251256281407,-0.09116432364250401,0.8070119205675301,False,industrial_1760_1840
1841,arrears_rate,0.008695652173913044,-0.0013545990823683636,-0.6812197341541625,False,post_1840
1842,arrears_rate,0.13,0.12130434782608696,1.306460485673092,False,post_1840
1843,arrears_rate,0.04276315789473684,-0.08723684210526317,0.7419298553938074,False,post_1840
1844,arrears_rate,0.06030150753768844,0.017538349642951596,-0.4130397570487576,False,post_1840
1845,arrears_rate,0.09333333333333334,0.0330318257956449,-0.1562982764903296,False,post_1840
1846,arrears_rate,0.04602510460251046,-0.047308228730822875,0.08027515548214079,False,post_1840
1847,arrears_rate,0.09876543209876543,0.052740327496254964,0.17029014410263868,False,post_1840
1848,arrears_rate,0.033112582781456956,-0.06565284931730847,0.38426278248334145,False,post_1840
1849,arrears_rate,0.07112970711297072,0.03801712433151376,-0.07368718815156203,False,post_1840
1850,arrears_rate,0.10150375939849623,0.03037405228552552,-0.2003400847489883,False,post_1840
1851,arrears_rate,0.009950248756218905,-0.09155351064227733,0.8134611154125827,False,post_1840
1852,arrears_rate,0.060240963855421686,0.050290715099202785,0.1296977613852116,False,post_1840
1853,arrears_rate,0.07480314960629922,0.014562185750877532,-0.4623575935694405,False,post_1840
1854,arrears_rate,0.07834101382488479,0.003537864218585568,-0.6450409762047038,False,post_1840
1855,arrears_rate,0.125,0.046658986175115214,0.0695165953403648,False,post_1840
1856,arrears_rate,0.056768558951965066,-0.06823144104803494,0.42699247414052,False,post_1840
1857,arrears_rate,0.0058823529411764705,-0.050886206010788596,0.1395656061989174,False,post_1840
1858,arrears_rate,0.0,-0.0058823529411764705,-0.6061905917036188,False,post_1840
1859,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1860,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1861,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1862,arrears_rate,0.005235602094240838,0.005235602094240838,-0.6169078618861276,False,post_1840
1863,arrears_rate,0.0,-0.005235602094240838,-0.6169078618861276,False,post_1840
1864,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1865,arrears_rate,0.0223463687150838,0.0223463687150838,-0.3333663562594972,False,post_1840
1866,arrears_rate,0.0,-0.0223463687150838,-0.3333663562594972,False,post_1840
1867,arrears_rate,0.009950248756218905,0.009950248756218905,-0.5387817298046784,False,post_1840
1868,arrears_rate,0.0,-0.009950248756218905,-0.5387817298046784,False,post_1840
1869,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1870,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1871,arrears_rate,0.00411522633744856,0.00411522633744856,-0.6354735425471854,False,post_1840
1872,arrears_rate,0.0,-0.00411522633744856,-0.6354735425471854,False,post_1840
1873,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1876,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1877,arrears_rate,0.012145748987854251,0.012145748987854251,-0.5024002248098524,False,post_1840
1878,arrears_rate,0.0,-0.012145748987854251,-0.5024002248098524,False,post_1840
1879,arrears_rate,0.00392156862745098,0.00392156862745098,-0.63868263305059,False,post_1840
1880,arrears_rate,0.0,-0.00392156862745098,-0.63868263305059,False,post_1840
1881,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1882,arrears_rate,0.0034965034965034965,0.0034965034965034965,-0.6457263622936398,False,post_1840
1883,arrears_rate,0.0,-0.0034965034965034965,-0.6457263622936398,False,post_1840
1884,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1885,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1886,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1889,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1891,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1892,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1893,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1894,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1895,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1896,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1897,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1898,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1899,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1900,arrears_rate,0.0,0.0,-0.7036667157445325,False,post_1840
1700,english_share,0.3762543148430601,0.0,-0.9295868855464953,False,pre_1760
1701,english_share,0.4054230643580529,0.02916874951499282,-0.35190281076488517,False,pre_1760
1702,english_share,0.44197069807526573,0.03654763371721281,-0.2057647704252033,False,pre_1760
1703,english_share,0.43995650147584275,-0.0020141965994229794,-0.8896959297011702,False,pre_1760
1704,english_share,0.5518832812267381,0.11192677975089538,1.2871114398461136,False,pre_1760
1705,english_share,0.47502476298287816,-0.07685851824385997,0.592588138719391,False,pre_1760
1706,english_share,0.26194939081537016,-0.213075372167508,3.2903488770773146,True,pre_1760
1707,english_share,0.3782299741602067,0.11628058334483654,1.3733380708387781,False,pre_1760
1708,english_share,0.39022327469553447,0.011993300535327767,-0.6920608058025753,False,pre_1760
1709,english_share,0.413504189255791,0.02328091456025655,-0.4685107745908752,False,pre_1760
1710,english_share,0.5266635930536345,0.1131594037978435,1.311523431925129,False,pre_1760
1711,english_share,0.2868260931088156,-0.2398374999448189,3.820370056637191,True,pre_1760
1712,english_share,0.10269633122145277,-0.18412976188736285,2.7170840518204122,True,pre_1760
1713,english_share,0.20383118826698593,0.10113485704553316,1.073378524077566,False,pre_1760
1714,english_share,0.15574456218628,-0.048086626080705935,0.022763782846862826,False,pre_1760
1715,english_share,0.0669431279620853,-0.08880143422419469,0.8291163575498877,False,pre_1760
1716,english_share,0.4118036257774249,0.3448604978153396,5.9003396941575845,True,pre_1760
1717,english_share,0.36381295962258914,-0.04799066615483577,0.020863306415265216,False,pre_1760
1718,english_share,0.4660841232227488,0.10227116360015964,1.0958829581583027,False,pre_1760
1719,english_share,0.4883872015592009,0.02230307833645212,-0.4878767201191898,False,pre_1760
1720,english_share,0.4766930518909411,-0.011694149668259823,-0.6979854578612258,False,pre_1760
1721,english_share,0.4718141168955605,-0.004878934995380557,-0.8329600813265432,False,pre_1760
1722,english_share,0.4718141168955605,0.0,-0.9295868855464953,False,pre_1760
1723,english_share,0.5049873455411642,0.03317322864560368,-0.27259451472839763,False,pre_1760
1724,english_share,0.4599642683124898,-0.04502307722867438,-0.037909486098878224,False,pre_1760
1725,english_share,0.6710397493636185,0.21107548105112872,3.250741239847762,True,pre_1760
1726,english_share,0.41300860434592385,-0.2580311450176947,4.180693320252829,True,pre_1760
1727,english_share,0.45529617278068923,0.04228756843476539,-0.09208595553765263,False,pre_1760
1728,english_share,0.4508311325151468,-0.004465040265542453,-0.8411572237491421,False,pre_1760
1729,english_share,0.5317013836095484,0.08087025109440166,0.6720400939307364,False,pre_1760
1730,english_share,0.522744627468092,-0.008956756141456412,-0.7521992542405249,False,pre_1760
1731,english_share,0.6069423175089331,0.0841976900408411,0.7379396789704772,False,pre_1760
1732,english_share,0.5521791283486606,-0.05476318916027256,0.15499242581141723,False,pre_1760
1733,english_share,0.5147209859637111,-0.03745814238494949,-0.18773224019857362,False,pre_1760
1734,english_share,0.39076972213350364,-0.12395126383020744,1.5252551064614117,False,pre_1760
1735,english_share,0.4580107206670637,0.06724099853356008,0.4021141531039723,False,pre_1760
1736,english_share,0.4054278019473793,-0.0525829187196844,0.11181239467578438,False,pre_1760
1737,english_share,0.4375845737483085,0.032156771800929185,-0.29272533766852415,False,pre_1760
1738,english_share,0.32175748273215654,-0.11582709101615196,1.36435670205634,False,pre_1760
1739,english_share,0.4872252992674647,0.16546781653530818,2.3474861494905452,False,pre_1760
1740,english_share,0.5202273487128051,0.03300204944534035,-0.2759847011289202,False,pre_1760
1741,english_share,0.48399856166846456,-0.036228787044340516,-0.2120794958857772,False,pre_1760
1742,english_share,0.4204287955377375,-0.06356976613072707,0.3294057741297981,False,pre_1760
1743,english_share,0.3433982490619975,-0.07703054647573998,0.5959951401034865,False,pre_1760
1744,english_share,0.44089456869009586,0.09749631962809835,1.0013176659160357,False,pre_1760
1745,english_share,0.3882718065991506,-0.05262276209094524,0.11260148853293336,False,pre_1760
1746,english_share,0.5221843003412969,0.1339124937421463,1.7225362371594386,False,pre_1760
1747,english_share,0.3997218788627936,-0.12246242147850334,1.495768737290948,False,pre_1760
1748,english_share,0.48084054388133496,0.08111866501854137,0.6769599060692635,False,pre_1760
1749,english_share,0.4832731270614104,0.0024325831800754427,-0.8814098266366206,False,pre_1760
1750,english_share,0.2713152676801057,-0.21195785938130468,3.2682166516412305,True,pre_1760
1751,english_share,0.4603257103257103,0.18901044264560457,2.813745430693718,True,pre_1760
1752,english_share,0.4315413350657788,-0.028784375259931494,-0.3595153032301806,False,pre_1760
1753,english_share,0.3244719592134013,-0.10706937585237752,1.1909110567781471,False,pre_1760
1754,english_share,0.35076782727687394,0.02629586806347267,-0.4087999315148034,False,pre_1760
1755,english_share,0.3652989088673736,0.01453108159049965,-0.6418003138297631,False,pre_1760
1756,english_share,0.29242393302021646,-0.07287497584715713,0.5136944925378925,False,pre_1760
1757,english_share,0.3417340605604664,0.04931012754024994,0.04699510302352417,False,pre_1760
1758,english_share,0.3692713997203666,0.027537339159900198,-0.3842127245336054,False,pre_1760
1759,english_share,0.4178189000935648,0.048547500373198216,0.031891350660909305,False,pre_1760
1760,english_share,0.4178189000935648,0.0,-0.9295868855464953,False,industrial_1760_1840
1761,english_share,0.49975070633205915,0.08193180623849433,0.6930640840380129,False,industrial_1760_1840
1762,english_share,0.3559049490798642,-0.14384575725219495,1.9192634961533452,False,industrial_1760_1840
1763,english_share,0.3371448990530641,-0.01876005002680009,-0.5580460302548317,False,industrial_1760_1840
1764,english_share,0.44841487997067986,0.11126998091761575,1.2741036067154625,False,industrial_1760_1840
1765,english_share,0.5064709291095228,0.05805604913884299,0.22020717796005143,False,industrial_1760_1840
1766,english_share,0.7431977988382757,0.2367268697287529,3.7587643461341695,True,industrial_1760_1840
1767,english_share,0.328092425295344,-0.41510537354293175,7.291532210723486,True,industrial_1760_1840
1768,english_share,0.34800064236389916,0.019908217068555167,-0.5353067004501688,False,industrial_1760_1840
1769,english_share,0.4776119402985075,0.12961129793460835,1.6373514979489028,False,industrial_1760_1840
1770,english_share,0.36054421768707484,-0.11706772261143267,1.3889272828039374,False,industrial_1760_1840
1771,english_share,0.4408284023668639,0.08028418467978904,0.6604331090542663,False,industrial_1760_1840
1772,english_share,0.6260623229461756,0.1852339205793117,2.738951800797539,True,industrial_1760_1840
1773,english_share,0.5,-0.1260623229461756,1.567064414453532,False,industrial_1760_1840
1774,english_share,0.3765281173594132,-0.12347188264058678,1.515761011459109,False,industrial_1760_1840
1775,english_share,0.39509536784741145,0.018567250487998233,-0.5618644052295224,False,industrial_1760_1840
1776,english_share,0.29411764705882354,-0.10097772078858791,1.0702664567206366,False,industrial_1760_1840
1777,english_share,0.28328611898017,-0.010831528078653563,-0.7150695894460302,False,industrial_1760_1840
1778,english_share,0.39106145251396646,0.10777533353379648,1.2048924758244404,False,industrial_1760_1840
1779,english_share,0.44660194174757284,0.05554048923360638,0.1703867735691338,False,industrial_1760_1840
1780,english_share,0.3994082840236686,-0.047193657723904214,0.005078636668652247,False,industrial_1760_1840
1781,english_share,0.40668523676880225,0.007276952745133625,-0.7854675871980604,False,industrial_1760_1840
1782,english_share,0.40217391304347827,-0.004511323725323979,-0.8402405846032699,False,industrial_1760_1840
1783,english_share,0.3426395939086294,-0.059534319134848857,0.24948416271666976,False,industrial_1760_1840
1784,english_share,0.3953488372093023,0.05270924330067289,0.11431423996925509,False,industrial_1760_1840
1785,english_share,0.48635235732009924,0.09100352011079693,0.8727284413431128,False,industrial_1760_1840
1786,english_share,0.5246636771300448,0.038311319809945565,-0.1708351493195121,False,industrial_1760_1840
1787,english_share,0.43902439024390244,-0.08563928688614236,0.7664903557609887,False,industrial_1760_1840
1788,english_share,0.4300254452926209,-0.008998944951281562,-0.7513637092145904,False,industrial_1760_1840
1789,english_share,0.5325581395348837,0.10253269424226286,1.101062545542835,False,industrial_1760_1840
1790,english_share,0.4703196347031963,-0.06223850483168741,0.3030402814495928,False,industrial_1760_1840
1791,english_share,0.35106382978723405,-0.11925580491596227,1.4322620270989743,False,industrial_1760_1840
1792,english_share,0.3561643835616438,0.005100553774409766,-0.8285709442724534,False,industrial_1760_1840
1793,english_share,0.5619596541786743,0.2057952706170305,3.146167216963909,True,industrial_1760_1840
1794,english_share,0.6771653543307087,0.11520570015203435,1.3520501201018749,False,industrial_1760_1840
1795,english_share,0.7557251908396947,0.07855983650898601,0.6262825714338691,False,industrial_1760_1840
1796,english_share,0.7605985037406484,0.004873312900953719,-0.8330714263266308,False,industrial_1760_1840
1797,english_share,0.6973684210526315,-0.06323008268801689,0.32267837859233084,False,industrial_1760_1840
1798,english_share,0.648989898989899,-0.04837852206273252,0.028544752655761372,False,industrial_1760_1840
1799,english_share,0.6246418338108882,-0.02434806517901078,-0.447375966685216,False,industrial_1760_1840
1800,english_share,0.6977687626774848,0.07312692886659655,0.5186843960936991,False,industrial_1760_1840
1801,english_share,0.6353591160220995,-0.06240964665538529,0.3064297276110926,False,industrial_1760_1840
1802,english_share,0.7303370786516854,0.09497796262958591,0.9514418653813687,False,industrial_1760_1840
1803,english_share,0.7162790697674418,-0.014058008884243578,-0.6511694699698816,False,industrial_1760_1840
1804,english_share,0.7407407407407407,0.024461670973298877,-0.44512601565013943,False,industrial_1760_1840
1805,english_share,0.7149122807017544,-0.02582846003898631,-0.41805689921690237,False,industrial_1760_1840
1806,english_share,0.6616915422885572,-0.05322073841319719,0.12444434790144585,False,industrial_1760_1840
1807,english_share,0.6643835616438356,0.0026920193552784077,-0.87627171995296,False,industrial_1760_1840
1808,english_share,0.776,0.11161643835616442,1.2809651605416326,False,industrial_1760_1840
1809,english_share,0.704225352112676,-0.07177464788732402,0.4919026108150984,False,industrial_1760_1840
1810,english_share,0.6338028169014085,-0.07042253521126751,0.46512415876432733,False,industrial_1760_1840
1811,english_share,0.7246376811594203,0.0908348642580118,0.8693882295790599,False,industrial_1760_1840
1812,english_share,0.6944444444444444,-0.03019323671497587,-0.3316129474663708,False,industrial_1760_1840
1813,english_share,0.6732673267326733,-0.02117711771177111,-0.5101762541247542,False,industrial_1760_1840
1814,english_share,0.79,0.11673267326732673,1.3822916651112234,False,industrial_1760_1840
1815,english_share,0.6783216783216783,-0.1116783216783217,1.2821907533524066,False,industrial_1760_1840
1816,english_share,0.8064516129032258,0.12812993458154742,1.608013249574953,False,industrial_1760_1840
1817,english_share,0.7264705882352941,-0.07998102466793167,0.6544290562966878,False,industrial_1760_1840
1818,english_share,0.6,-0.1264705882352941,1.5751500663834734,False,industrial_1760_1840
1819,english_share,0.7088607594936709,0.10886075949367091,1.2263892249755037,False,industrial_1760_1840
1820,english_share,0.6648648648648648,-0.04399589462880604,-0.058252731514034144,False,industrial_1760_1840
1821,english_share,0.6948356807511737,0.0299708158863089,-0.3360179690307884,False,industrial_1760_1840
1822,english_share,0.734375,0.039539319248826255,-0.14651474712614773,False,industrial_1760_1840
1823,english_share,0.7786561264822134,0.044281126482213384,-0.052603744084896334,False,industrial_1760_1840
1824,english_share,0.6694214876033058,-0.10923463887890761,1.2337938676266864,False,industrial_1760_1840
1825,english_share,0.7380952380952381,0.06867375049193236,0.4304896578213892,False,industrial_1760_1840
1826,english_share,0.7373737373737373,-0.0007215007215007896,-0.915297638194969,False,industrial_1760_1840
1827,english_share,0.7587719298245614,0.021398192450824083,-0.5057978917262648,False,industrial_1760_1840
1828,english_share,0.6991525423728814,-0.05961938745168005,0.25116893195494644,False,industrial_1760_1840
1829,english_share,0.7458333333333333,0.04668079096045197,-0.005078636668652247,False,industrial_1760_1840
1830,english_share,0.6650717703349283,-0.08076156299840509,0.6698875374029607,False,industrial_1760_1840
1831,english_share,0.7887931034482759,0.12372133311334765,1.5207013523361366,False,industrial_1760_1840
1832,english_share,0.7666666666666667,-0.022126436781609193,-0.4913750878886059,False,industrial_1760_1840
1833,english_share,0.7400881057268722,-0.026578560939794493,-0.40320122826489607,False,industrial_1760_1840
1834,english_share,0.7686567164179104,0.02856861069103822,-0.36378849825651166,False,industrial_1760_1840
1835,english_share,0.7445887445887446,-0.02406797182916587,-0.45292318658144337,False,industrial_1760_1840
1836,english_share,0.7842323651452282,0.03964362055648363,-0.14444907048884137,False,industrial_1760_1840
1837,english_share,0.7969348659003831,0.012702500755154889,-0.6780151686176435,False,industrial_1760_1840
1838,english_share,0.7071823204419889,-0.08975254545839417,0.8479530174163147,False,industrial_1760_1840
1839,english_share,0.7206477732793523,0.013465452837363334,-0.6629049813438715,False,industrial_1760_1840
1840,english_share,0.7386934673366834,0.01804569405733114,-0.5721937765294971,False,industrial_1760_1840
1841,english_share,0.7260869565217392,-0.012606510814944238,-0.6799162394801579,False,post_1840
1842,english_share,0.785,0.058913043478260874,0.23717986243544276,False,post_1840
1843,english_share,0.7236842105263158,-0.06131578947368421,0.28476599898160837,False,post_1840
1844,english_share,0.7437185929648241,0.020034382438508302,-0.5328080083148274,False,post_1840
1845,english_share,0.7466666666666667,0.0029480737018425796,-0.871200590036585,False,post_1840
1846,english_share,0.7949790794979079,0.048312412831241214,0.02723546614661743,False,post_1840
1847,english_share,0.7078189300411523,-0.08716014945675565,0.7966108820633976,False,post_1840
1848,english_share,0.7052980132450332,-0.0025209167961190992,-0.8796603884843246,False,post_1840
1849,english_share,0.7656903765690377,0.06039236332400455,0.2664776393578046,False,post_1840
1850,english_share,0.793233082706767,0.027542706137729245,-0.38410643209141654,False,post_1840
1851,english_share,0.7164179104477612,-0.0768151722590058,0.5917296759613935,False,post_1840
1852,english_share,0.7028112449799196,-0.013606665467841506,-0.6601082797662695,False,post_1840
1853,english_share,0.6968503937007874,-0.005960851279132262,-0.8115328409489944,False,post_1840
1854,english_share,0.7188940092165899,0.022043615515802473,-0.49301535451317285,False,post_1840
1855,english_share,0.7242647058823529,0.005370696665763064,-0.8232207921800558,False,post_1840
1856,english_share,0.7947598253275109,0.07049511944515796,0.4665616820279551,False,post_1840
1857,english_share,0.8823529411764706,0.08759311584895968,0.8051857367915152,False,post_1840
1858,english_share,0.8413461538461539,-0.04100678733031671,-0.11745169317206512,False,post_1840
1859,english_share,0.8867924528301887,0.04544629898403485,-0.029527622898085394,False,post_1840
1860,english_share,0.9206349206349206,0.03384246780473188,-0.259340302227794,False,post_1840
1861,english_share,0.8790697674418605,-0.04156515319306009,-0.10639331486747755,False,post_1840
1862,english_share,0.8900523560209425,0.010982588579081964,-0.7120778518200763,False,post_1840
1863,english_share,0.8873239436619719,-0.002728412358970589,-0.8755509602695313,False,post_1840
1864,english_share,0.8604651162790697,-0.02685882738290213,-0.39765058027445865,False,post_1840
1865,english_share,0.888268156424581,0.02780304014551127,-0.37895054392615773,False,post_1840
1866,english_share,0.8942307692307693,0.005962612806188261,-0.8114979540873883,False,post_1840
1867,english_share,0.8706467661691543,-0.02358400306161501,-0.4625081380913498,False,post_1840
1868,english_share,0.916256157635468,0.04560939146631371,-0.02629759311293222,False,post_1840
1869,english_share,0.920704845814978,0.004448688179510052,-0.8414810751259563,False,post_1840
1870,english_share,0.8947368421052632,-0.02596800370971486,-0.4152932512149537,False,post_1840
1871,english_share,0.8888888888888888,-0.005847953216374324,-0.8137687754341334,False,post_1840
1872,english_share,0.9237668161434978,0.03487792725460892,-0.23883313465214476,False,post_1840
1873,english_share,0.8930131004366813,-0.03075371570681651,-0.3205127188580253,False,post_1840
1876,english_share,0.8006644518272426,-0.0923486486094387,0.8993685724807481,False,post_1840
1877,english_share,0.8704453441295547,0.0697808923023121,0.45241648715126886,False,post_1840
1878,english_share,0.9581589958158996,0.08771365168634493,0.807572936615153,False,post_1840
1879,english_share,0.8745098039215686,-0.08364919189433095,0.7270767297678288,False,post_1840
1880,english_share,0.9004149377593361,0.02590513383776749,-0.4165383825425372,False,post_1840
1881,english_share,0.9208860759493671,0.02047113819003099,-0.5241581057163549,False,post_1840
1882,english_share,0.9615384615384616,0.04065238558909445,-0.12447058309306558,False,post_1840
1883,english_share,1.0,0.038461538461538436,-0.16786008442289171,False,post_1840
1884,english_share,0.9490445859872612,-0.05095541401273884,0.0795798318656679,False,post_1840
1885,english_share,1.0,0.05095541401273884,0.0795798318656679,False,post_1840
1886,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1889,english_share,0.9942196531791907,-0.005780346820809301,-0.8151077131232937,False,post_1840
1891,english_share,1.0,0.005780346820809301,-0.8151077131232937,False,post_1840
1892,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1893,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1894,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1895,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1896,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1897,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1898,english_share,0.9886363636363636,-0.011363636363636354,-0.7045312397599761,False,post_1840
1899,english_share,1.0,0.011363636363636354,-0.7045312397599761,False,post_1840
1900,english_share,1.0,0.0,-0.9295868855464953,False,post_1840
1700,expenditure_amount,1107.4725892857143,0.0,-0.7690741142128855,False,pre_1760
1701,expenditure_amount,442.5121726190476,-664.9604166666668,-0.11068266523237315,False,pre_1760
1702,expenditure_amount,793.6246726190476,351.1125,-0.42143016152622287,False,pre_1760
1703,expenditure_amount,993.5080059523809,199.88333333333333,-0.5711653753437602,False,pre_1760
1704,expenditure_amount,228.97988095238097,-764.5281249999999,-0.01209855989589925,False,pre_1760
1705,expenditure_amount,512.4413392857143,283.4614583333333,-0.4884128964854457,False,pre_1760
1706,expenditure_amount,259.24654761904765,-253.19479166666667,-0.518380566775309,False,pre_1760
1707,expenditure_amount,256.0809226190476,-3.165625000000034,-0.7659397615831051,False,pre_1760
1708,expenditure_amount,189.9882142857143,-66.09270833333332,-0.7036343182250846,False,pre_1760
1709,expenditure_amount,342.536130952381,152.54791666666668,-0.6180331779770192,False,pre_1760
1710,expenditure_amount,733.8767559523809,391.34062499999993,-0.3815994395092821,False,pre_1760
1711,expenditure_amount,382.2340476190476,-351.6427083333333,-0.4209051909804651,False,pre_1760
1712,expenditure_amount,273.4819642857143,-108.7520833333333,-0.6613963638824093,False,pre_1760
1713,expenditure_amount,377.8465476190476,104.36458333333331,-0.6657405209329637,False,pre_1760
1714,expenditure_amount,73.50800595238096,-304.33854166666663,-0.46774205232419014,False,pre_1760
1715,expenditure_amount,43.77571428571429,-29.73229166666667,-0.7396355399740511,False,pre_1760
1716,expenditure_amount,380.3027976190476,336.52708333333334,-0.43587149272799425,False,pre_1760
1717,expenditure_amount,178.36738095238096,-201.93541666666667,-0.5691335639977032,False,pre_1760
1718,expenditure_amount,538.4600892857143,360.09270833333335,-0.41253866629050867,False,pre_1760
1719,expenditure_amount,195.79238095238097,-342.6677083333333,-0.4297915293345903,False,pre_1760
1720,expenditure_amount,470.0538392857143,274.2614583333333,-0.49752201212421476,False,pre_1760
1721,expenditure_amount,345.59706845238094,-124.45677083333334,-0.6458468188271668,False,pre_1760
1722,expenditure_amount,345.59706845238094,0.0,-0.7690741142128855,False,pre_1760
1723,expenditure_amount,435.54238095238094,89.9453125,-0.6800173476120465,False,pre_1760
1724,expenditure_amount,408.1559226190476,-27.386458333333337,-0.7419581994417264,False,pre_1760
1725,expenditure_amount,376.692380952381,-31.46354166666663,-0.7379213925338752,False,pre_1760
1726,expenditure_amount,382.7007142857143,6.008333333333326,-0.7631251356118415,False,pre_1760
1727,expenditure_amount,132.3257142857143,-250.375,-0.5211725024675813,False,pre_1760
1728,expenditure_amount,362.5746726190476,230.2489583333333,-0.5410997243037063,False,pre_1760
1729,expenditure_amount,266.2423809523809,-96.33229166666666,-0.673693463719484,False,pre_1760
1730,expenditure_amount,452.84238095238095,186.60000000000002,-0.5843174861482873,False,pre_1760
1731,expenditure_amount,723.6173809523809,270.775,-0.5009740286598761,False,pre_1760
1732,expenditure_amount,545.8038392857143,-177.81354166666665,-0.5930171453888916,False,pre_1760
1733,expenditure_amount,806.7257142857143,260.921875,-0.5107298172499027,False,pre_1760
1734,expenditure_amount,946.6600892857142,139.93437499999993,-0.6305221138092039,False,pre_1760
1735,expenditure_amount,591.2694642857143,-355.3906249999999,-0.41719429898903726,False,pre_1760
1736,expenditure_amount,657.0007142857143,65.73124999999993,-0.7039922058073598,False,pre_1760
1737,expenditure_amount,595.067380952381,-61.93333333333328,-0.7077526038620418,False,pre_1760
1738,expenditure_amount,221.06738095238094,-374.0,-0.39876876107162224,False,pre_1760
1739,expenditure_amount,334.5152976190476,113.44791666666666,-0.6567469194417876,False,pre_1760
1740,expenditure_amount,3109.348630952381,2774.8333333333335,1.9783473761832342,False,pre_1760
1741,expenditure_amount,470.5882142857143,-2638.7604166666665,1.8436186877896197,False,pre_1760
1742,expenditure_amount,565.2913392857143,94.70312500000006,-0.675306536280516,False,pre_1760
1743,expenditure_amount,395.3048809523809,-169.98645833333342,-0.6007669070408062,False,pre_1760
1744,expenditure_amount,672.1663392857142,276.8614583333333,-0.49494769683499745,False,pre_1760
1745,expenditure_amount,511.76425595238095,-160.40208333333328,-0.6102566005408419,False,pre_1760
1746,expenditure_amount,807.7871726190476,296.0229166666667,-0.47597552946915084,False,pre_1760
1747,expenditure_amount,619.9975892857143,-187.78958333333333,-0.5831396543933649,False,pre_1760
