year,payment_period,n_entries,total,share,era
1753,sesquiannual,0.014285714285714285,114.61428571428571,0.00012464165524118159,pre_1760
1753,triennial,1.0142857142857142,114.61428571428571,0.008849557522123894,pre_1760
1754,annual,45.47142857142857,131.61428571428573,0.3454900683816346,pre_1760
1754,biennial,7.042857142857143,131.61428571428573,0.05351134266796917,pre_1760
1754,half_year,11.2,131.61428571428573,0.08509714533810918,pre_1760
1754,multi_year,5.0,131.61428571428573,0.0379897970259416,pre_1760
1754,one_off,60.857142857142854,131.61428571428573,0.46239010094431776,pre_1760
1754,quadrennial,0.014285714285714285,131.61428571428573,0.000108542277216976,pre_1760
1754,quinquennial,1.0,131.61428571428573,0.00759795940518832,pre_1760
1754,sesquiannual,1.0142857142857142,131.61428571428573,0.007706501682405296,pre_1760
1754,triennial,0.014285714285714285,131.61428571428573,0.000108542277216976,pre_1760
1755,annual,65.47142857142858,161.61428571428573,0.40510916644568196,pre_1760
1755,biennial,2.0428571428571427,161.61428571428573,0.012640325289489966,pre_1760
1755,half_year,7.2,161.61428571428573,0.04455051710421638,pre_1760
1755,multi_year,2.0,161.61428571428573,0.012375143640060107,pre_1760
1755,one_off,77.85714285714286,161.61428571428573,0.4817466631309113,pre_1760
1755,quadrennial,1.0142857142857142,161.61428571428573,0.0062759657031733395,pre_1760
1755,quinquennial,1.0,161.61428571428573,0.006187571820030054,pre_1760
1755,sesquiannual,0.014285714285714285,161.61428571428573,8.839388314328648e-05,pre_1760
1755,triennial,5.014285714285714,161.61428571428573,0.03102625298329355,pre_1760
1756,annual,50.47142857142857,101.61428571428571,0.49669619007451143,pre_1760
1756,biennial,7.042857142857143,101.61428571428571,0.0693097146070575,pre_1760
1756,half_year,3.2,101.61428571428571,0.03149163503444398,pre_1760
1756,multi_year,7.0,101.61428571428571,0.0688879516378462,pre_1760
1756,one_off,27.857142857142858,101.61428571428571,0.2741459299873471,pre_1760
1756,quadrennial,1.0142857142857142,101.61428571428571,0.00998172360466751,pre_1760
1756,quinquennial,1.0,101.61428571428571,0.009841135948263743,pre_1760
1756,sesquiannual,4.014285714285714,101.61428571428571,0.03950513144945874,pre_1760
1756,triennial,0.014285714285714285,101.61428571428571,0.00014058765640376775,pre_1760
1757,annual,24.47142857142857,116.61428571428571,0.20984932010290336,pre_1760
1757,biennial,16.042857142857144,116.61428571428571,0.1375719710890604,pre_1760
1757,half_year,4.2,116.61428571428571,0.03601617052554208,pre_1760
1757,multi_year,6.0,116.61428571428571,0.05145167217934583,pre_1760
